split,env,T,cap,base_seed,n_replicates,policy,name,alpha,c,K0,recommender,mean_regret,se,mean_q,mean_regret_disc,mean_regret_sel,mean_mu_star,mean_k_final,mean_search_frac,cap_hit_frac,mean_n_demoted,mean_regret_posterior_mean_shrunk,mean_regret_lcb,mean_regret_posterior_mean,mean_regret_empirical,mean_regret_oracle_prior,seconds
val,beta_mostly_mediocre,200,48,5037000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.15484612387418747,0.003958956499273189,0.6543531723618508,0.13422481417655946,0.020621309697628022,0.8091992962360383,8.0,0.030303030303030293,0.0,-1.0,0.15484612387418747,0.1546602789759636,0.15455012565851212,0.15463034850358964,0.15476886588335037,0.062346833998162765
val,beta_skewed,200,48,5067000,500,power,power_a0.2500_c11.6194,0.25,11.6193828489,-1,posterior_mean_shrunk,0.17255848532170057,0.006727931519278751,0.6148042759373784,0.13002239710092545,0.04253608822077513,0.787362761259079,44.0,0.21212121212121207,0.0,-1.0,0.17255848532170057,0.17272840254753827,0.17325949462503196,0.1733045504912734,0.17274542038887739,0.11859804200503277
val,beta_skewed,200,48,5067000,500,power,power_a0.3333_c9.38768,0.3333333333333333,9.38768368,-1,posterior_mean_shrunk,0.1717249587699771,0.006842576931543783,0.6156378024891019,0.1203990684747696,0.0513258902952075,0.787362761259079,48.0,0.23232323232323226,1.0,-1.0,0.1717249587699771,0.1717249587699771,0.17080167799443008,0.17080167799443008,0.17110388892143966,0.1128965829993831
val,beta_skewed,200,48,5067000,500,power,power_a0.5000_c4.45013,0.5,4.4501259044,-1,posterior_mean_shrunk,0.1717249587699771,0.006842576931543783,0.6156378024891019,0.1203990684747696,0.0513258902952075,0.787362761259079,48.0,0.23232323232323226,1.0,-1.0,0.1717249587699771,0.1717249587699771,0.17080167799443008,0.17080167799443008,0.17110388892143966,0.11815800000476884
val,beta_skewed,200,48,5067000,500,power,power_a0.6667_c1.89616,0.6666666666666666,1.8961550287,-1,posterior_mean_shrunk,0.1717249587699771,0.006842576931543783,0.6156378024891019,0.1203990684747696,0.0513258902952075,0.787362761259079,48.0,0.23232323232323226,1.0,-1.0,0.1717249587699771,0.1717249587699771,0.17080167799443008,0.17080167799443008,0.17110388892143966,0.10352429199701874
val,beta_skewed,200,48,5067000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.3693395406473428,0.008347468753230903,0.4180232206117362,0.3587119481265545,0.010627592520788312,0.787362761259079,8.0,0.030303030303030293,0.0,-1.0,0.3693395406473428,0.369610806601122,0.3693395406473428,0.3693395406473428,0.3693395406473428,0.05625537499872735
val,beta_good_common,200,48,5007000,500,power,power_a0.2500_c11.6194,0.25,11.6193828489,-1,posterior_mean_shrunk,0.057042366981506346,0.002404345767378221,0.9265130714178086,0.01922755205631256,0.037814814925193785,0.9835554383993149,44.0,0.21212121212121207,0.0,-1.0,0.057042366981506346,0.057042366981506346,0.057042366981506346,0.06444238913059235,0.057042366981506346,0.12880349999613827
val,beta_good_common,200,48,5007000,500,power,power_a0.3333_c9.38768,0.3333333333333333,9.38768368,-1,posterior_mean_shrunk,0.05444911277294159,0.0023393908555091793,0.9291063256263733,0.017437222480773926,0.037011890292167664,0.9835554383993149,48.0,0.23232323232323226,1.0,-1.0,0.05444911277294159,0.05444911277294159,0.05444911277294159,0.06335797929763794,0.05444911277294159,0.11876616600056877
val,beta_good_common,200,48,5007000,500,power,power_a0.5000_c4.45013,0.5,4.4501259044,-1,posterior_mean_shrunk,0.05442175054550171,0.0023405061891158905,0.9291336878538131,0.017437222480773926,0.03698452806472778,0.9835554383993149,48.0,0.23232323232323226,1.0,-1.0,0.05442175054550171,0.05442175054550171,0.05442175054550171,0.06335797929763794,0.05442175054550171,0.11061708399938652
val,beta_good_common,200,48,5007000,500,power,power_a0.6667_c1.89616,0.6666666666666666,1.8961550287,-1,posterior_mean_shrunk,0.05456495356559753,0.0023463863665659826,0.9289904848337174,0.017437222480773926,0.03712773108482361,0.9835554383993149,48.0,0.23232323232323226,1.0,-1.0,0.05456495356559753,0.05456495356559753,0.05456495356559753,0.06380880308151245,0.05456495356559753,0.10814987500634743
val,beta_good_common,200,48,5007000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.08643989741802216,0.002773181052661784,0.8971155409812928,0.07523472046852112,0.011205176949501038,0.9835554383993149,8.0,0.030303030303030293,0.0,-1.0,0.08643989741802216,0.08664851689338685,0.08643989741802216,0.08643989741802216,0.08643989741802216,0.054142583001521416
val,beta_rare_excellent,1000,48,5058000,500,power,power_a0.2500_c14.3816,0.25,14.3816155711,-1,posterior_mean_shrunk,0.18964327663183211,0.004405366549892116,0.37085796117782593,0.17889585149288179,0.010747425138950347,0.5605012378096581,48.0,0.04609218436873748,1.0,-1.0,0.18964327663183211,0.18964327663183211,0.18943553698062895,0.18943553698062895,0.18964327663183211,0.4240174160004244
val,beta_rare_excellent,1000,48,5058000,500,power,power_a0.3333_c6.12787,0.3333333333333333,6.1278654293,-1,posterior_mean_shrunk,0.18964327663183211,0.004405366549892116,0.37085796117782593,0.17889585149288179,0.010747425138950347,0.5605012378096581,48.0,0.04609218436873748,1.0,-1.0,0.18964327663183211,0.18964327663183211,0.18943553698062895,0.18943553698062895,0.18964327663183211,0.38058833299874095
val,beta_rare_excellent,1000,48,5058000,500,power,power_a0.5000_c2.34692,0.5,2.34692092,-1,posterior_mean_shrunk,0.18964327663183211,0.004405366549892116,0.37085796117782593,0.17889585149288179,0.010747425138950347,0.5605012378096581,48.0,0.04609218436873748,1.0,-1.0,0.18964327663183211,0.18964327663183211,0.18943553698062895,0.18943553698062895,0.18964327663183211,0.3108157500028028
val,beta_rare_excellent,1000,48,5058000,500,power,power_a0.6667_c1.70436,0.6666666666666666,1.7043607929,-1,posterior_mean_shrunk,0.18964327663183211,0.004405366549892116,0.37085796117782593,0.17889585149288179,0.010747425138950347,0.5605012378096581,48.0,0.04609218436873748,1.0,-1.0,0.18964327663183211,0.18964327663183211,0.18943553698062895,0.18943553698062895,0.18964327663183211,0.31385025000054156
val,beta_rare_excellent,1000,48,5058000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.3153093387261033,0.0047279087150747775,0.24519189908355474,0.3124724901244044,0.0028368486016988755,0.5605012378096581,8.0,0.006012024048096194,0.0,-1.0,0.3153093387261033,0.31533375637978317,0.3153093387261033,0.3153093387261033,0.3153093387261033,0.22967291600070894
val,beta_mostly_mediocre,1000,48,5043000,500,power,power_a0.2500_c14.3816,0.25,14.3816155711,-1,posterior_mean_shrunk,0.10936682677268982,0.002845851861407238,0.7381877125501632,0.09040453946590424,0.018962287306785584,0.8475545393228531,48.0,0.04609218436873748,1.0,-1.0,0.10936682677268982,0.10921963143348694,0.10952966582775116,0.10964511013031006,0.10936682677268982,0.40646391700283857
val,beta_mostly_mediocre,1000,48,5043000,500,power,power_a0.3333_c6.12787,0.3333333333333333,6.1278654293,-1,posterior_mean_shrunk,0.10936682677268982,0.002845851861407238,0.7381877125501632,0.09040453946590424,0.018962287306785584,0.8475545393228531,48.0,0.04609218436873748,1.0,-1.0,0.10936682677268982,0.10921963143348694,0.10952966582775116,0.10964511013031006,0.10936682677268982,0.3431138330051908
val,beta_mostly_mediocre,1000,48,5043000,500,power,power_a0.5000_c2.34692,0.5,2.34692092,-1,posterior_mean_shrunk,0.10936682677268982,0.002845851861407238,0.7381877125501632,0.09040453946590424,0.018962287306785584,0.8475545393228531,48.0,0.04609218436873748,1.0,-1.0,0.10936682677268982,0.10921963143348694,0.10952966582775116,0.10964511013031006,0.10936682677268982,0.3155677079994348
val,beta_mostly_mediocre,1000,48,5043000,500,power,power_a0.6667_c1.70436,0.6666666666666666,1.7043607929,-1,posterior_mean_shrunk,0.10936682677268982,0.002845851861407238,0.7381877125501632,0.09040453946590424,0.018962287306785584,0.8475545393228531,48.0,0.04609218436873748,1.0,-1.0,0.10936682677268982,0.10921963143348694,0.10952966582775116,0.10964511013031006,0.10936682677268982,0.32852733300387627
val,beta_mostly_mediocre,1000,48,5043000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.17651296466588973,0.0033278063612435863,0.6710415746569633,0.1725198057293892,0.003993158936500549,0.8475545393228531,8.0,0.006012024048096194,0.0,-1.0,0.17651296466588973,0.17654734498262406,0.17651296466588973,0.17662161964178086,0.17651296466588973,0.21698437500162981
val,tail_b0.5_mu1.0_c1.0,1000,48,5208000,500,power,power_a0.2500_c14.3816,0.25,14.3816155711,-1,posterior_mean_shrunk,0.002293563961982727,0.00016564019570730116,0.9977047089338302,0.0008230099678039551,0.001470553994178772,0.999998272895813,48.0,0.04609218436873748,1.0,-1.0,0.002293563961982727,0.002293563961982727,0.002293563961982727,0.00875161361694336,0.002293563961982727,0.3603607499971986
val,tail_b0.5_mu1.0_c1.0,1000,48,5208000,500,power,power_a0.3333_c6.12787,0.3333333333333333,6.1278654293,-1,posterior_mean_shrunk,0.002271891951560974,0.00016523806527945774,0.997726380944252,0.0008230099678039551,0.001448881983757019,0.999998272895813,48.0,0.04609218436873748,1.0,-1.0,0.002271891951560974,0.002271891951560974,0.002271891951560974,0.008510919213294983,0.002271891951560974,0.3126630000042496
val,tail_b0.5_mu1.0_c1.0,1000,48,5208000,500,power,power_a0.5000_c2.34692,0.5,2.34692092,-1,posterior_mean_shrunk,0.0023017926216125487,0.00016655559320293315,0.9976964802742004,0.0008230099678039551,0.0014787826538085937,0.999998272895813,48.0,0.04609218436873748,1.0,-1.0,0.0023017926216125487,0.0023017926216125487,0.0023017926216125487,0.0074402159452438355,0.0023017926216125487,0.29943004099914106
val,tail_b0.5_mu1.0_c1.0,1000,48,5208000,500,power,power_a0.6667_c1.70436,0.6666666666666666,1.7043607929,-1,posterior_mean_shrunk,0.002220814108848572,0.00015703776559496748,0.9977774587869644,0.0008230099678039551,0.0013978041410446166,0.999998272895813,48.0,0.04609218436873748,1.0,-1.0,0.002220814108848572,0.002220814108848572,0.002220814108848572,0.008519386649131775,0.002220814108848572,0.31446945799689274
val,tail_b0.5_mu1.0_c1.0,1000,48,5208000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.02277875542640686,0.0014802824040306313,0.9772195174694062,0.02206178653240204,0.0007169688940048218,0.999998272895813,8.0,0.006012024048096194,0.0,-1.0,0.02277875542640686,0.02277875542640686,0.02277875542640686,0.022793275594711303,0.02277875542640686,0.2004510000042501
val,tail_b2.0_mu1.0_c1.0,1000,48,5373000,500,power,power_a0.2500_c14.3816,0.25,14.3816155711,-1,posterior_mean_shrunk,0.10850360429286957,0.00338367910012775,0.8641997057199479,0.10402920413017273,0.0044744001626968385,0.9727033100128174,48.0,0.04609218436873748,1.0,-1.0,0.10850360429286957,0.10843235564231872,0.10850360429286957,0.10850360429286957,0.10850360429286957,0.3797995830027503
val,tail_b2.0_mu1.0_c1.0,1000,48,5373000,500,power,power_a0.3333_c6.12787,0.3333333333333333,6.1278654293,-1,posterior_mean_shrunk,0.10850360429286957,0.00338367910012775,0.8641997057199479,0.10402920413017273,0.0044744001626968385,0.9727033100128174,48.0,0.04609218436873748,1.0,-1.0,0.10850360429286957,0.10854345047473908,0.10850360429286957,0.10850360429286957,0.10850360429286957,0.3108500419984921
val,tail_b2.0_mu1.0_c1.0,1000,48,5373000,500,power,power_a0.5000_c2.34692,0.5,2.34692092,-1,posterior_mean_shrunk,0.10843636167049409,0.003382297571329118,0.8642669483423233,0.10402920413017273,0.00440715754032135,0.9727033100128174,48.0,0.04609218436873748,1.0,-1.0,0.10843636167049409,0.10847620785236359,0.10843636167049409,0.10843636167049409,0.10843636167049409,0.305094832998293
val,tail_b2.0_mu1.0_c1.0,1000,48,5373000,500,power,power_a0.6667_c1.70436,0.6666666666666666,1.7043607929,-1,posterior_mean_shrunk,0.10850360429286957,0.00338367910012775,0.8641997057199479,0.10402920413017273,0.0044744001626968385,0.9727033100128174,48.0,0.04609218436873748,1.0,-1.0,0.10850360429286957,0.10843235564231872,0.10850360429286957,0.10850360429286957,0.10850360429286957,0.3178181660041446
val,tail_b2.0_mu1.0_c1.0,1000,48,5373000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.2783773193359375,0.006722514589648132,0.6943259906768798,0.2769084729552269,0.0014688463807106017,0.9727033100128174,8.0,0.006012024048096194,0.0,-1.0,0.2783773193359375,0.2783773193359375,0.2783773193359375,0.2783773193359375,0.2783773193359375,0.19853437499841675
val,tail_b1.0_mu0.9_c2.0,1000,48,5283000,500,power,power_a0.2500_c14.3816,0.25,14.3816155711,-1,posterior_mean_shrunk,0.021238715767860412,0.000933713159968364,0.8782410795688629,0.009032273292541504,0.012206442475318909,0.8994797953367233,48.0,0.04609218436873748,1.0,-1.0,0.021238715767860412,0.021138916015625,0.021282174110412597,0.02142225205898285,0.02108326554298401,0.3709651669996674
val,tail_b1.0_mu0.9_c2.0,1000,48,5283000,500,power,power_a0.3333_c6.12787,0.3333333333333333,6.1278654293,-1,posterior_mean_shrunk,0.021238715767860412,0.000933713159968364,0.8782410795688629,0.009032273292541504,0.012206442475318909,0.8994797953367233,48.0,0.04609218436873748,1.0,-1.0,0.021238715767860412,0.021138916015625,0.021282174110412597,0.02142225205898285,0.02108326554298401,0.3092215419965214
val,tail_b1.0_mu0.9_c2.0,1000,48,5283000,500,power,power_a0.5000_c2.34692,0.5,2.34692092,-1,posterior_mean_shrunk,0.021238715767860412,0.000933713159968364,0.8782410795688629,0.009032273292541504,0.012206442475318909,0.8994797953367233,48.0,0.04609218436873748,1.0,-1.0,0.021238715767860412,0.021138916015625,0.021282174110412597,0.02142225205898285,0.02108326554298401,0.3074568750016624
val,tail_b1.0_mu0.9_c2.0,1000,48,5283000,500,power,power_a0.6667_c1.70436,0.6666666666666666,1.7043607929,-1,posterior_mean_shrunk,0.021238715767860412,0.000933713159968364,0.8782410795688629,0.009032273292541504,0.012206442475318909,0.8994797953367233,48.0,0.04609218436873748,1.0,-1.0,0.021238715767860412,0.021138916015625,0.021282174110412597,0.02142225205898285,0.02108326554298401,0.31840079199901083
val,tail_b1.0_mu0.9_c2.0,1000,48,5283000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.05741766655445099,0.002177035990387621,0.8420621287822724,0.05419906008243561,0.003218606472015381,0.8994797953367233,8.0,0.006012024048096194,0.0,-1.0,0.05741766655445099,0.057505215883255,0.05741766655445099,0.05741766655445099,0.05741766655445099,0.2011776250001276
val,tail_b8.0_mu1.0_c1.0,1000,48,5478000,500,power,power_a0.2500_c14.3816,0.25,14.3816155711,-1,posterior_mean_shrunk,0.19894310250878333,0.004635539898276277,0.4022604293525219,0.18680553817749024,0.012137564331293106,0.6012035318613053,48.0,0.04609218436873748,1.0,-1.0,0.19894310250878333,0.19894310250878333,0.19899423548579215,0.19899423548579215,0.19892899546027185,0.37631570800294867
val,tail_b8.0_mu1.0_c1.0,1000,48,5478000,500,power,power_a0.3333_c6.12787,0.3333333333333333,6.1278654293,-1,posterior_mean_shrunk,0.19894310250878333,0.004635539898276277,0.4022604293525219,0.18680553817749024,0.012137564331293106,0.6012035318613053,48.0,0.04609218436873748,1.0,-1.0,0.19894310250878333,0.19894310250878333,0.19899423548579215,0.19899423548579215,0.19892899546027185,0.3081254999997327
val,tail_b8.0_mu1.0_c1.0,1000,48,5478000,500,power,power_a0.5000_c2.34692,0.5,2.34692092,-1,posterior_mean_shrunk,0.19894310250878333,0.004635539898276277,0.4022604293525219,0.18680553817749024,0.012137564331293106,0.6012035318613053,48.0,0.04609218436873748,1.0,-1.0,0.19894310250878333,0.19894310250878333,0.19899423548579215,0.19899423548579215,0.19892899546027185,0.3035419170046225
val,tail_b8.0_mu1.0_c1.0,1000,48,5478000,500,power,power_a0.6667_c1.70436,0.6666666666666666,1.7043607929,-1,posterior_mean_shrunk,0.19894310250878333,0.004635539898276277,0.4022604293525219,0.18680553817749024,0.012137564331293106,0.6012035318613053,48.0,0.04609218436873748,1.0,-1.0,0.19894310250878333,0.19894310250878333,0.19899423548579215,0.19899423548579215,0.19892899546027185,0.31038858400279423
val,tail_b8.0_mu1.0_c1.0,1000,48,5478000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.3276459437459707,0.005320799049585454,0.27355758811533454,0.3256463624984026,0.0019995812475681303,0.6012035318613053,8.0,0.006012024048096194,0.0,-1.0,0.3276459437459707,0.3276459437459707,0.3276459437459707,0.3276459437459707,0.3276459437459707,0.1980538339994382
val,beta_skewed,1000,48,5073000,500,power,power_a0.2500_c14.3816,0.25,14.3816155711,-1,posterior_mean_shrunk,0.21423239052295684,0.005469272005433891,0.657205476641655,0.21007451051473616,0.0041578800082206725,0.8714378671646118,48.0,0.04609218436873748,1.0,-1.0,0.21423239052295684,0.21405389070510863,0.21423239052295684,0.21423239052295684,0.21423239052295684,0.38990441700298106
val,beta_skewed,1000,48,5073000,500,power,power_a0.3333_c6.12787,0.3333333333333333,6.1278654293,-1,posterior_mean_shrunk,0.2143008099794388,0.005469184401491856,0.657137057185173,0.21007451051473616,0.0042262994647026065,0.8714378671646118,48.0,0.04609218436873748,1.0,-1.0,0.2143008099794388,0.21412231016159058,0.2143008099794388,0.2143008099794388,0.2143008099794388,0.32733920800092164
val,beta_skewed,1000,48,5073000,500,power,power_a0.5000_c2.34692,0.5,2.34692092,-1,posterior_mean_shrunk,0.21423239052295684,0.005469272005433891,0.657205476641655,0.21007451051473616,0.0041578800082206725,0.8714378671646118,48.0,0.04609218436873748,1.0,-1.0,0.21423239052295684,0.21405389070510863,0.21423239052295684,0.21423239052295684,0.21423239052295684,0.32675045799987856
val,beta_skewed,1000,48,5073000,500,power,power_a0.6667_c1.70436,0.6666666666666666,1.7043607929,-1,posterior_mean_shrunk,0.21423239052295684,0.005469272005433891,0.657205476641655,0.21007451051473616,0.0041578800082206725,0.8714378671646118,48.0,0.04609218436873748,1.0,-1.0,0.21423239052295684,0.21405389070510863,0.21423239052295684,0.21423239052295684,0.21423239052295684,0.32163049999508075
val,beta_skewed,1000,48,5073000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.4353464757502079,0.007992822601080214,0.4360913914144039,0.4340322447270155,0.0013142310231924058,0.8714378671646118,8.0,0.006012024048096194,0.0,-1.0,0.4353464757502079,0.4353880194723606,0.4353464757502079,0.4353464757502079,0.4353464757502079,0.19766399999934947
val,beta_good_common,1000,48,5013000,500,power,power_a0.2500_c14.3816,0.25,14.3816155711,-1,posterior_mean_shrunk,0.03277073049545288,0.0011327559698734713,0.9602048367261886,0.02724211776256561,0.005528612732887268,0.9929755672216415,48.0,0.04609218436873748,1.0,-1.0,0.03277073049545288,0.032766676664352415,0.03277073049545288,0.03277073049545288,0.03277073049545288,0.34298129200033145
val,beta_good_common,1000,48,5013000,500,power,power_a0.3333_c6.12787,0.3333333333333333,6.1278654293,-1,posterior_mean_shrunk,0.03277073049545288,0.0011327559698734713,0.9602048367261886,0.02724211776256561,0.005528612732887268,0.9929755672216415,48.0,0.04609218436873748,1.0,-1.0,0.03277073049545288,0.032766676664352415,0.03277073049545288,0.03277073049545288,0.03277073049545288,0.332072707999032
val,beta_good_common,1000,48,5013000,500,power,power_a0.5000_c2.34692,0.5,2.34692092,-1,posterior_mean_shrunk,0.03277073049545288,0.0011327559698734713,0.9602048367261886,0.02724211776256561,0.005528612732887268,0.9929755672216415,48.0,0.04609218436873748,1.0,-1.0,0.03277073049545288,0.032766676664352415,0.03277073049545288,0.03277073049545288,0.03277073049545288,0.3272776250014431
val,beta_good_common,1000,48,5013000,500,power,power_a0.6667_c1.70436,0.6666666666666666,1.7043607929,-1,posterior_mean_shrunk,0.03274305176734924,0.0011317665787288999,0.9602325154542923,0.02724211776256561,0.00550093400478363,0.9929755672216415,48.0,0.04609218436873748,1.0,-1.0,0.03274305176734924,0.03273899793624878,0.03274305176734924,0.03274305176734924,0.03274305176734924,0.29186179100361187
val,beta_good_common,1000,48,5013000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.08649299359321594,0.002385515558215765,0.9064825736284255,0.0834473524093628,0.0030456411838531493,0.9929755672216415,8.0,0.006012024048096194,0.0,-1.0,0.08649299359321594,0.08649299359321594,0.08649299359321594,0.08649299359321594,0.08649299359321594,0.1937358330033021
val,beta_rare_excellent,200,96,5052000,500,power,power_a0.2500_c16,0.25,16.0,-1,posterior_mean_shrunk,0.18304468348622321,0.0055048793141365075,0.2988344331681728,0.0790946300625801,0.10395005342364311,0.48187911665439603,61.0,0.2979797979797979,0.0,-1.0,0.18304468348622321,0.18333953654766083,0.185667678758502,0.185667678758502,0.1831140847802162,0.103585374999966
val,beta_rare_excellent,200,96,5052000,500,power,power_a0.3333_c9.38768,0.3333333333333333,9.38768368,-1,posterior_mean_shrunk,0.18121787019819022,0.005504715140851994,0.30066124645620584,0.08551754751801491,0.09570032268017531,0.48187911665439603,55.0,0.26767676767676774,0.0,-1.0,0.18121787019819022,0.18121787019819022,0.18111580976098776,0.18111580976098776,0.18121787019819022,0.10600954199617263
val,beta_rare_excellent,200,96,5052000,500,power,power_a0.5000_c4,0.5,4.0,-1,posterior_mean_shrunk,0.1847273918390274,0.005473144194466233,0.29715172481536867,0.08370630449056625,0.10102108734846114,0.48187911665439603,57.0,0.2777777777777778,0.0,-1.0,0.1847273918390274,0.1847273918390274,0.1871843990907073,0.18719468661397695,0.18430011154711246,0.10483675000432413
val,beta_rare_excellent,200,96,5052000,500,power,power_a0.6667_c1.70436,0.6666666666666666,1.7043607929,-1,posterior_mean_shrunk,0.18434982956945897,0.005465037752696699,0.2975292870849371,0.08117168295383453,0.10317814661562442,0.48187911665439603,59.0,0.28787878787878796,0.0,-1.0,0.18434982956945897,0.1844080380499363,0.1921467201821506,0.19609439691528677,0.18434826961159706,0.09594079200178385
val,beta_rare_excellent,200,96,5052000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.23461507853120567,0.005465358322519788,0.2472640381231904,0.22274537117779256,0.011869707353413105,0.48187911665439603,8.0,0.030303030303030293,0.0,-1.0,0.23461507853120567,0.2347372976616025,0.23446075166016817,0.23461507853120567,0.23461507853120567,0.06153204199654283
val,tail_b0.5_mu1.0_c1.0,200,96,5202000,500,power,power_a0.2500_c16,0.25,16.0,-1,posterior_mean_shrunk,0.011889142394065856,0.0007982199479077688,0.9880632438659668,0.0004801454544067383,0.011408996939659119,0.9999523862600327,61.0,0.2979797979797979,0.0,-1.0,0.011889142394065856,0.011889142394065856,0.011889142394065856,0.04411503031849861,0.011889142394065856,0.10098091600229964
val,tail_b0.5_mu1.0_c1.0,200,96,5202000,500,power,power_a0.3333_c9.38768,0.3333333333333333,9.38768368,-1,posterior_mean_shrunk,0.012497339010238648,0.0008803939095332848,0.987455047249794,0.0005863485336303711,0.011910990476608277,0.9999523862600327,55.0,0.26767676767676774,0.0,-1.0,0.012497339010238648,0.012497339010238648,0.012497339010238648,0.03772021177411079,0.012497339010238648,0.09856199999921955
val,tail_b0.5_mu1.0_c1.0,200,96,5202000,500,power,power_a0.5000_c4,0.5,4.0,-1,posterior_mean_shrunk,0.012945032477378845,0.000922323988709993,0.9870073537826538,0.0005318880081176758,0.012413144469261169,0.9999523862600327,57.0,0.2777777777777778,0.0,-1.0,0.012945032477378845,0.012945032477378845,0.012945032477378845,0.04542915758490562,0.012945032477378845,0.09542237500136252
val,tail_b0.5_mu1.0_c1.0,200,96,5202000,500,power,power_a0.6667_c1.70436,0.6666666666666666,1.7043607929,-1,posterior_mean_shrunk,0.014767367959022521,0.0009672769220257281,0.9851850183010101,0.0005099956989288331,0.014257372260093689,0.9999523862600327,59.0,0.28787878787878796,0.0,-1.0,0.014767367959022521,0.014767367959022521,0.014767367959022521,0.04612687447667122,0.014767367959022521,0.09213891699619126
val,tail_b0.5_mu1.0_c1.0,200,96,5202000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.03031092083454132,0.0022410381898223353,0.9696414654254913,0.026239404916763305,0.004071515917778015,0.9999523862600327,8.0,0.030303030303030293,0.0,-1.0,0.03031092083454132,0.03031092083454132,0.03031092083454132,0.03237345001101494,0.03031092083454132,0.061154916998930275
val,tail_b2.0_mu1.0_c1.0,200,96,5367000,500,power,power_a0.2500_c16,0.25,16.0,-1,posterior_mean_shrunk,0.0921748878955841,0.004303919499405188,0.8448843418359756,0.04988119375705719,0.04229369413852692,0.9370592297315598,61.0,0.2979797979797979,0.0,-1.0,0.0921748878955841,0.0927811757326126,0.0927811757326126,0.12369036662578582,0.0927811757326126,0.10306145800132072
val,tail_b2.0_mu1.0_c1.0,200,96,5367000,500,power,power_a0.3333_c9.38768,0.3333333333333333,9.38768368,-1,posterior_mean_shrunk,0.09961597734689713,0.004475941685864075,0.8374432523846627,0.057551895022392274,0.04206408232450485,0.9370592297315598,55.0,0.26767676767676774,0.0,-1.0,0.09961597734689713,0.10001886802911758,0.1008921565413475,0.10178057247400284,0.1003564744591713,0.09515683299832745
val,tail_b2.0_mu1.0_c1.0,200,96,5367000,500,power,power_a0.5000_c4,0.5,4.0,-1,posterior_mean_shrunk,0.1010961641073227,0.004553698977880527,0.8359630656242371,0.05424400150775909,0.046852162599563596,0.9370592297315598,57.0,0.2777777777777778,0.0,-1.0,0.1010961641073227,0.1003614798784256,0.09940387272834778,0.10997355160117149,0.10011396086215973,0.0983704160025809
val,tail_b2.0_mu1.0_c1.0,200,96,5367000,500,power,power_a0.6667_c1.70436,0.6666666666666666,1.7043607929,-1,posterior_mean_shrunk,0.098497722864151,0.004429121042826374,0.8385615068674087,0.05129895579814911,0.047198767066001894,0.9370592297315598,59.0,0.28787878787878796,0.0,-1.0,0.098497722864151,0.09839106273651123,0.09949605929851532,0.20510358615219593,0.09839106273651123,0.09663704199920176
val,tail_b2.0_mu1.0_c1.0,200,96,5367000,500,refine_after_init,refine_after_init_K8,0.0,8.0,8,posterior_mean_shrunk,0.23011957114934922,0.006664399820188708,0.7069396585822105,0.22372789484262467,0.006391676306724548,0.9370592297315598,8.0,0.030303030303030293,0.0,-1.0,0.23011957114934922,0.23025510799884796,0.23011957114934922,0.23011957114934922,0.23011957114934922,0.065148624998983
val,tail_b8.0_mu1.0_c1.0,200,96,5472000,500,power,power_a0.2500_c16,0.25,16.0,-1,posterior_mean_shrunk,0.18112592067196964,0.0058458406366530165,0.33619595144316555,0.08022881376743317,0.10089710690453649,0.5173218721151351,61.0,0.2979797979797979,0.0,-1.0,0.18112592067196964,0.18001664106920362,0.18237314178422093,0.18237314178422093,0.18112592067196964,0.10579224999673897
val,tail_b8.0_mu1.0_c1.0,200,96,5472000,500,power,power_a0.3333_c9.38768,0.3333333333333333,9.38768368,-1,posterior_mean_shrunk,0.18338971362635492,0.005888753871812172,0.3339321584887803,0.08552201414108276,0.09786769948527217,0.5173218721151351,55.0,0.26767676767676774,0.0,-1.0,0.18338971362635492,0.18338971362635492,0.18340457521006465,0.18340457521006465,0.18338971362635492,0.09906020799826365
val,tail_b8.0_mu1.0_c1.0,200,96,5472000,500,power,power_a0.5000_c4,0.5,4.0,-1,posterior_mean_shrunk,0.18059176144376396,0.0058235558349531875,0.3367301106713712,0.08354730248451232,0.09704445895925164,0.5173218721151351,57.0,0.2777777777777778,0.0,-1.0,0.18059176144376396,0.18042991164699196,0.18093397899717092,0.1818804495111108,0.18059176144376396,0.09781825000391109
