variant,tau,env,T,split,cap,base_seed,n_replicates,fingerprint,k,tau_off,uses_log_e,heldout_T,recommender,mean_regret,se,mean_q,mean_regret_disc,mean_regret_sel,mean_mu_star,mean_k_final,mean_search_frac,cap_hit_frac,mean_n_demoted,mean_regret_posterior_mean_shrunk,mean_regret_lcb,mean_regret_posterior_mean,mean_regret_empirical,mean_regret_oracle_prior,n_decisions,n_search_decided,n_committed_steps,n_guard_vetoes,n_cap_demoted,n_nonfinite_rows,seconds
all71_k16,0.6,beta_good_common,50,val,64,5001000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.09077882778644562,0.003662003117209615,0.8749736984968185,0.024756296157836914,0.0660225316286087,0.9657525262832641,18.0,0.33333333333333326,0.0,0.0,0.09077882778644562,0.09077882778644562,0.09077882778644562,0.09806833380460739,0.09077882778644562,1500,500,22500,0,0,0,0.059058249928057194
all71_k16,0.7,beta_good_common,50,val,64,5001000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.11702317821979523,0.00421886045757143,0.8487293480634689,0.07364021754264831,0.04338296067714691,0.9657525262832641,10.256,0.172,0.0,0.0,0.11702317821979523,0.11772748076915741,0.1174252844452858,0.12190118050575256,0.11806781142950058,1500,258,22500,0,0,0,0.08769724995363504
all71_k16,0.3,beta_skewed,50,val,64,5061000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.2241177411461249,0.008703808261166991,0.4397701130723581,0.014957881927490235,0.20915985921863467,0.663887854218483,42.256,0.8386666666666667,0.0,0.0,0.2241177411461249,0.2241177411461249,0.2241177411461249,0.22314175502303987,0.2241177411461249,1500,1258,22500,0,0,0,0.08053312508855015
all71_k16,0.4,beta_skewed,50,val,64,5061000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.19522468874882906,0.008121571192274038,0.4686631654696539,0.029412410914897918,0.16581227783393115,0.663887854218483,36.56,0.7199999999999999,0.0,0.0,0.19522468874882906,0.19522468874882906,0.20386684034299105,0.22746482479106636,0.19522468874882906,1500,1080,22500,0,0,0,0.08759650005958974
all71_k16,0.5,beta_skewed,50,val,64,5061000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.1868343287445605,0.007937279765307207,0.4770535254739225,0.03633324635028839,0.1505010823942721,0.663887854218483,33.712,0.6606666666666666,0.0,0.0,0.1868343287445605,0.1868343287445605,0.19835027441382408,0.22500711657851935,0.1868343287445605,1500,991,22500,0,0,0,0.08175450004637241
all71_k16,0.6,beta_skewed,50,val,64,5061000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.206377331931144,0.008260651035959276,0.45751052228733896,0.066142627120018,0.140234704811126,0.663887854218483,26.928,0.5193333333333334,0.0,0.0,0.206377331931144,0.206377331931144,0.21136143400892615,0.21272251957282423,0.206377331931144,1500,779,22500,0,0,0,0.08449258399195969
all71_k16,0.7,beta_skewed,50,val,64,5061000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.2087812360599637,0.008200141176128791,0.45510661815851927,0.10559365138411522,0.10318758467584849,0.663887854218483,19.76,0.37,0.0,0.0,0.2087812360599637,0.2087812360599637,0.20836479575186967,0.20836479575186967,0.2087812360599637,1500,555,22500,0,0,0,0.07064958300907165
all71_k16,0.3,tail_b8.0_mu1.0_c1.0,50,val,64,5466000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.2039822445381433,0.006039719459264787,0.2151954994034022,0.005976997941732407,0.19800524659641086,0.4191777439415455,46.128,0.9193333333333332,0.0,0.0,0.2039822445381433,0.2039822445381433,0.2039822445381433,0.2039822445381433,0.2039822445381433,1500,1379,22500,0,0,0,0.0759939580457285
all71_k16,0.4,tail_b8.0_mu1.0_c1.0,50,val,64,5466000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.1841513639818877,0.005857541363669195,0.23502637995965778,0.017171824127435686,0.16697953985445202,0.4191777439415455,39.504,0.7813333333333332,0.0,0.0,0.1841513639818877,0.1841513639818877,0.18788337121717633,0.19311812474392354,0.1841513639818877,1500,1172,22500,0,0,0,0.07092083303723484
all71_k16,0.5,tail_b8.0_mu1.0_c1.0,50,val,64,5466000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.18066490229032933,0.00581418377124649,0.23851284165121614,0.023400353133678435,0.1572645491566509,0.4191777439415455,35.536,0.6986666666666667,0.0,0.0,0.18066490229032933,0.18066490229032933,0.18579751634784042,0.19357046324200927,0.18066490229032933,1500,1048,22500,0,0,0,0.07312041602563113
all71_k16,0.6,tail_b8.0_mu1.0_c1.0,50,val,64,5466000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.18178662419691682,0.005688648367000363,0.23739111974462868,0.03337675139307976,0.14840987280383705,0.4191777439415455,31.28,0.6099999999999999,0.0,0.0,0.18178662419691682,0.18178662419691682,0.18926088541932404,0.19201935641653836,0.18178662419691682,1500,915,22500,0,0,0,0.06872637500055134
all71_k16,0.7,tail_b8.0_mu1.0_c1.0,50,val,64,5466000,500,a5157cd4b30e023e,16,0.64,True,False,posterior_mean_shrunk,0.18058302640542387,0.005876738182145645,0.2385947175361216,0.0625607993453741,0.11802222706004978,0.4191777439415455,20.464,0.3846666666666666,0.0,0.0,0.18058302640542387,0.18098205387219787,0.18058302640542387,0.18058302640542387,0.18076204329356552,1500,577,22500,0,0,0,0.057767000049352646
clock_k16,0.3,beta_rare_excellent,50,val,64,5046000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.15398327657300978,0.005376918229324702,0.23217996427696197,0.025446932286024095,0.12853634428698568,0.3861632408499718,34.0,0.6666666666666665,0.0,0.0,0.15398327657300978,0.15398327657300978,0.15398327657300978,0.15398327657300978,0.15398327657300978,1500,1000,22500,0,0,0,0.04545379104092717
clock_k16,0.4,beta_rare_excellent,50,val,64,5046000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.15398327657300978,0.005376918229324702,0.23217996427696197,0.025446932286024095,0.12853634428698568,0.3861632408499718,34.0,0.6666666666666665,0.0,0.0,0.15398327657300978,0.15398327657300978,0.15398327657300978,0.15398327657300978,0.15398327657300978,1500,1000,22500,0,0,0,0.044922832981683314
clock_k16,0.5,beta_rare_excellent,50,val,64,5046000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.15410175242368132,0.005454434177868817,0.23206148842629046,0.06701618698239327,0.08708556544128805,0.3861632408499718,18.0,0.33333333333333326,0.0,0.0,0.15410175242368132,0.15410175242368132,0.15410175242368132,0.15410175242368132,0.15410175242368132,1500,500,22500,0,0,0,0.03767787490505725
clock_k16,0.6,beta_rare_excellent,50,val,64,5046000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.15410175242368132,0.005454434177868817,0.23206148842629046,0.06701618698239327,0.08708556544128805,0.3861632408499718,18.0,0.33333333333333326,0.0,0.0,0.15410175242368132,0.15410175242368132,0.15410175242368132,0.15410175242368132,0.15410175242368132,1500,500,22500,0,0,0,0.03841700009070337
clock_k16,0.7,beta_rare_excellent,50,val,64,5046000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.15410175242368132,0.005454434177868817,0.23206148842629046,0.06701618698239327,0.08708556544128805,0.3861632408499718,18.0,0.33333333333333326,0.0,0.0,0.15410175242368132,0.15410175242368132,0.15410175242368132,0.15410175242368132,0.15410175242368132,1500,500,22500,0,0,0,0.03906395903322846
reservoir_rule,0.125,tail_b1.0_mu0.9_c2.0,100,val,64,5274000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.08874625146389008,0.004043248185258709,0.8063124082088471,0.0031290760040283204,0.08561717545986175,0.8950586596727371,64.0,0.6326530612244898,1.0,5.802,0.08874625146389008,0.08874625146389008,0.08874625146389008,0.10642812824249268,0.08874625146389008,-1,-1,-1,-1,-1,-1,0.16982399998232722
reservoir_rule,0.25,tail_b1.0_mu0.9_c2.0,100,val,64,5274000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.0887507084608078,0.0040436401305082555,0.8063079512119293,0.00376247775554657,0.08498823070526124,0.8950586596727371,63.412,0.6266530612244898,0.988,3.344,0.0887507084608078,0.0887507084608078,0.0887507084608078,0.10616899454593659,0.0887507084608078,-1,-1,-1,-1,-1,-1,0.1688163330545649
reservoir_rule,0.5,tail_b1.0_mu0.9_c2.0,100,val,64,5274000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.08866981786489486,0.004005051834911167,0.8063888418078422,0.00524223268032074,0.08342758518457413,0.8950586596727371,61.432,0.6064489795918366,0.94,1.35,0.08866981786489486,0.08841435879468917,0.08866981786489486,0.1055360227227211,0.08859481328725814,-1,-1,-1,-1,-1,-1,0.16642604197841138
reservoir_rule,1.0,tail_b1.0_mu0.9_c2.0,100,val,64,5274000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.07758495807647706,0.003618614603126621,0.8174737015962601,0.014325228333473206,0.06325972974300384,0.8950586596727371,46.5,0.4540816326530613,0.002,0.0,0.07758495807647706,0.07750995349884034,0.07758495807647706,0.08780846846103668,0.07758495807647706,-1,-1,-1,-1,-1,-1,0.15002937498502433
reservoir_rule,2.0,tail_b1.0_mu0.9_c2.0,100,val,64,5274000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.07627817285060882,0.0034120414208686587,0.8187804868221283,0.04124302434921265,0.03503514850139618,0.8950586596727371,13.426,0.11659183673469387,0.0,0.0,0.07627817285060882,0.07660428714752197,0.07627817285060882,0.07760912919044495,0.07660428714752197,-1,-1,-1,-1,-1,-1,0.12514683394692838
reservoir_rule,4.0,tail_b1.0_mu0.9_c2.0,100,val,64,5274000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.08695847243070602,0.0036590217208896936,0.8081001872420311,0.06785146671533585,0.01910700571537018,0.8950586596727371,6.146,0.04230612244897959,0.0,0.0,0.08695847243070602,0.08704061788320541,0.08695847243070602,0.08702021414041519,0.08704061788320541,-1,-1,-1,-1,-1,-1,0.12151658302173018
reservoir_rule,8.0,tail_b1.0_mu0.9_c2.0,100,val,64,5274000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.11521700072288513,0.004572626911869201,0.779841658949852,0.10234949266910554,0.012867508053779602,0.8950586596727371,3.41,0.014387755102040817,0.0,0.0,0.11521700072288513,0.11476760697364807,0.11521700072288513,0.11521700072288513,0.11521700072288513,-1,-1,-1,-1,-1,-1,0.10389308305457234
clock_k16,0.3,beta_mostly_mediocre,50,val,64,5031000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.16290546590089797,0.004918885296064301,0.59709909003973,0.01564810359477997,0.14725736230611802,0.7600045559406281,34.0,0.6666666666666665,0.0,0.0,0.16290546590089797,0.16290546590089797,0.16290546590089797,0.1660574993491173,0.16290546590089797,1500,1000,22500,0,0,0,0.049870084039866924
clock_k16,0.4,beta_mostly_mediocre,50,val,64,5031000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.16290546590089797,0.004918885296064301,0.59709909003973,0.01564810359477997,0.14725736230611802,0.7600045559406281,34.0,0.6666666666666665,0.0,0.0,0.16290546590089797,0.16290546590089797,0.16290546590089797,0.1660574993491173,0.16290546590089797,1500,1000,22500,0,0,0,0.050320791895501316
clock_k16,0.5,beta_mostly_mediocre,50,val,64,5031000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.14792061340808868,0.0045586029325092635,0.6120839425325394,0.04340477418899536,0.10451583921909333,0.7600045559406281,18.0,0.33333333333333326,0.0,0.0,0.14792061340808868,0.14792061340808868,0.14792061340808868,0.1469142944216728,0.14792061340808868,1500,500,22500,0,0,0,0.037150375079363585
clock_k16,0.6,beta_mostly_mediocre,50,val,64,5031000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.14792061340808868,0.0045586029325092635,0.6120839425325394,0.04340477418899536,0.10451583921909333,0.7600045559406281,18.0,0.33333333333333326,0.0,0.0,0.14792061340808868,0.14792061340808868,0.14792061340808868,0.1469142944216728,0.14792061340808868,1500,500,22500,0,0,0,0.038182665943168104
clock_k16,0.7,beta_mostly_mediocre,50,val,64,5031000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.14792061340808868,0.0045586029325092635,0.6120839425325394,0.04340477418899536,0.10451583921909333,0.7600045559406281,18.0,0.33333333333333326,0.0,0.0,0.14792061340808868,0.14792061340808868,0.14792061340808868,0.1469142944216728,0.14792061340808868,1500,500,22500,0,0,0,0.03844441694673151
clock_k16,0.3,tail_b0.5_mu1.0_c1.0,50,val,64,5196000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.0532860951423645,0.0033540599112622687,0.9459419778585434,0.0008245463371276856,0.05246154880523682,0.9992280730009079,34.0,0.6666666666666665,0.0,0.0,0.0532860951423645,0.0532860951423645,0.0532860951423645,0.07552787619829178,0.0532860951423645,1500,1000,22500,0,0,0,0.047332959016785026
clock_k16,0.4,tail_b0.5_mu1.0_c1.0,50,val,64,5196000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.0532860951423645,0.0033540599112622687,0.9459419778585434,0.0008245463371276856,0.05246154880523682,0.9992280730009079,34.0,0.6666666666666665,0.0,0.0,0.0532860951423645,0.0532860951423645,0.0532860951423645,0.07552787619829178,0.0532860951423645,1500,1000,22500,0,0,0,0.044300333014689386
clock_k16,0.5,tail_b0.5_mu1.0_c1.0,50,val,64,5196000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.035810155630111695,0.0025855830782184077,0.9634179173707962,0.004883222460746765,0.03092693316936493,0.9992280730009079,18.0,0.33333333333333326,0.0,0.0,0.035810155630111695,0.035810155630111695,0.035810155630111695,0.040467009246349335,0.035810155630111695,1500,500,22500,0,0,0,0.0371833749813959
clock_k16,0.6,tail_b0.5_mu1.0_c1.0,50,val,64,5196000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.035810155630111695,0.0025855830782184077,0.9634179173707962,0.004883222460746765,0.03092693316936493,0.9992280730009079,18.0,0.33333333333333326,0.0,0.0,0.035810155630111695,0.035810155630111695,0.035810155630111695,0.040467009246349335,0.035810155630111695,1500,500,22500,0,0,0,0.036201750044710934
clock_k16,0.7,tail_b0.5_mu1.0_c1.0,50,val,64,5196000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.035810155630111695,0.0025855830782184077,0.9634179173707962,0.004883222460746765,0.03092693316936493,0.9992280730009079,18.0,0.33333333333333326,0.0,0.0,0.035810155630111695,0.035810155630111695,0.035810155630111695,0.040467009246349335,0.035810155630111695,1500,500,22500,0,0,0,0.03549766691867262
clock_k16,0.3,tail_b2.0_mu1.0_c1.0,50,val,64,5361000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.16705679300427437,0.007101236973997433,0.7125227034986019,0.02096932816505432,0.14608746483922005,0.8795794965028763,34.0,0.6666666666666665,0.0,0.0,0.16705679300427437,0.16705679300427437,0.16705679300427437,0.18278795674443246,0.16705679300427437,1500,1000,22500,0,0,0,0.04409820807632059
clock_k16,0.4,tail_b2.0_mu1.0_c1.0,50,val,64,5361000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.16705679300427437,0.007101236973997433,0.7125227034986019,0.02096932816505432,0.14608746483922005,0.8795794965028763,34.0,0.6666666666666665,0.0,0.0,0.16705679300427437,0.16705679300427437,0.16705679300427437,0.18278795674443246,0.16705679300427437,1500,1000,22500,0,0,0,0.04465337505098432
clock_k16,0.5,tail_b2.0_mu1.0_c1.0,50,val,64,5361000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.1575115801393986,0.0071261145759497525,0.7220679163634777,0.08098021632432938,0.0765313638150692,0.8795794965028763,18.0,0.33333333333333326,0.0,0.0,0.1575115801393986,0.1575115801393986,0.1575115801393986,0.15728798428177834,0.1575115801393986,1500,500,22500,0,0,0,0.03484620794188231
clock_k16,0.6,tail_b2.0_mu1.0_c1.0,50,val,64,5361000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.1575115801393986,0.0071261145759497525,0.7220679163634777,0.08098021632432938,0.0765313638150692,0.8795794965028763,18.0,0.33333333333333326,0.0,0.0,0.1575115801393986,0.1575115801393986,0.1575115801393986,0.15728798428177834,0.1575115801393986,1500,500,22500,0,0,0,0.037410125019960105
clock_k16,0.7,tail_b2.0_mu1.0_c1.0,50,val,64,5361000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.1575115801393986,0.0071261145759497525,0.7220679163634777,0.08098021632432938,0.0765313638150692,0.8795794965028763,18.0,0.33333333333333326,0.0,0.0,0.1575115801393986,0.1575115801393986,0.1575115801393986,0.15728798428177834,0.1575115801393986,1500,500,22500,0,0,0,0.03595699998550117
clock_k16,0.3,tail_b8.0_mu1.0_c1.0,50,val,64,5466000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.17608908122219144,0.005742605379968709,0.24308866271935403,0.02561724179983139,0.15047183942236006,0.4191777439415455,34.0,0.6666666666666665,0.0,0.0,0.17608908122219144,0.17608908122219144,0.17608908122219144,0.17608908122219144,0.17608908122219144,1500,1000,22500,0,0,0,0.04522004199679941
clock_k16,0.4,tail_b8.0_mu1.0_c1.0,50,val,64,5466000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.17608908122219144,0.005742605379968709,0.24308866271935403,0.02561724179983139,0.15047183942236006,0.4191777439415455,34.0,0.6666666666666665,0.0,0.0,0.17608908122219144,0.17608908122219144,0.17608908122219144,0.17608908122219144,0.17608908122219144,1500,1000,22500,0,0,0,0.04218470898922533
clock_k16,0.5,tail_b8.0_mu1.0_c1.0,50,val,64,5466000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.18151354722958057,0.0057970332065684135,0.2376641967119649,0.0747397858351469,0.10677376139443367,0.4191777439415455,18.0,0.33333333333333326,0.0,0.0,0.18151354722958057,0.18151354722958057,0.18151354722958057,0.18151354722958057,0.18151354722958057,1500,500,22500,0,0,0,0.0353824159828946
clock_k16,0.6,tail_b8.0_mu1.0_c1.0,50,val,64,5466000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.18151354722958057,0.0057970332065684135,0.2376641967119649,0.0747397858351469,0.10677376139443367,0.4191777439415455,18.0,0.33333333333333326,0.0,0.0,0.18151354722958057,0.18151354722958057,0.18151354722958057,0.18151354722958057,0.18151354722958057,1500,500,22500,0,0,0,0.03541825001593679
clock_k16,0.7,tail_b8.0_mu1.0_c1.0,50,val,64,5466000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.18151354722958057,0.0057970332065684135,0.2376641967119649,0.0747397858351469,0.10677376139443367,0.4191777439415455,18.0,0.33333333333333326,0.0,0.0,0.18151354722958057,0.18151354722958057,0.18151354722958057,0.18151354722958057,0.18151354722958057,1500,500,22500,0,0,0,0.03632920794188976
clock_k16,0.3,tail_b1.0_mu0.9_c2.0,50,val,64,5271000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.1112516342997551,0.0045599178017692,0.779328804910183,0.004503405451774597,0.1067482288479805,0.890580439209938,34.0,0.6666666666666665,0.0,0.0,0.1112516342997551,0.1112516342997551,0.1112516342997551,0.12295956194400787,0.1112516342997551,1500,1000,22500,0,0,0,0.04461129195988178
clock_k16,0.4,tail_b1.0_mu0.9_c2.0,50,val,64,5271000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.1112516342997551,0.0045599178017692,0.779328804910183,0.004503405451774597,0.1067482288479805,0.890580439209938,34.0,0.6666666666666665,0.0,0.0,0.1112516342997551,0.1112516342997551,0.1112516342997551,0.12295956194400787,0.1112516342997551,1500,1000,22500,0,0,0,0.043685083044692874
clock_k16,0.5,tail_b1.0_mu0.9_c2.0,50,val,64,5271000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.08947205096483231,0.003905242003389529,0.8011083882451058,0.017211397528648375,0.07226065343618393,0.890580439209938,18.0,0.33333333333333326,0.0,0.0,0.08947205096483231,0.08947205096483231,0.08947205096483231,0.09435815387964248,0.08947205096483231,1500,500,22500,0,0,0,0.03648845793213695
clock_k16,0.6,tail_b1.0_mu0.9_c2.0,50,val,64,5271000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.08947205096483231,0.003905242003389529,0.8011083882451058,0.017211397528648375,0.07226065343618393,0.890580439209938,18.0,0.33333333333333326,0.0,0.0,0.08947205096483231,0.08947205096483231,0.08947205096483231,0.09435815387964248,0.08947205096483231,1500,500,22500,0,0,0,0.03588504099752754
clock_k16,0.7,tail_b1.0_mu0.9_c2.0,50,val,64,5271000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.08947205096483231,0.003905242003389529,0.8011083882451058,0.017211397528648375,0.07226065343618393,0.890580439209938,18.0,0.33333333333333326,0.0,0.0,0.08947205096483231,0.08947205096483231,0.08947205096483231,0.09435815387964248,0.08947205096483231,1500,500,22500,0,0,0,0.035492709022946656
reservoir_rule,0.125,tail_b8.0_mu1.0_c1.0,100,val,64,5469000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.18488358697341756,0.005640216325078369,0.28546524652792143,0.09786778676509857,0.08701580020831898,0.47034883350133894,26.21,0.2470408163265306,0.0,0.0,0.18488358697341756,0.18465261784242465,0.18478418417321518,0.18488358697341756,0.18465261784242465,-1,-1,-1,-1,-1,-1,0.18415358301717788
reservoir_rule,0.25,tail_b8.0_mu1.0_c1.0,100,val,64,5469000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.18065872925333679,0.0055620023860977995,0.2896901042480022,0.10944455868005752,0.07121417057327926,0.47034883350133894,21.894,0.203,0.0,0.0,0.18065872925333679,0.18065872925333679,0.18065872925333679,0.18065872925333679,0.18065872925333679,-1,-1,-1,-1,-1,-1,0.1781932080630213
reservoir_rule,0.5,tail_b8.0_mu1.0_c1.0,100,val,64,5469000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.1865026110690087,0.005551132325874307,0.28384622243233026,0.1226902049779892,0.06381240609101951,0.47034883350133894,18.252,0.16583673469387752,0.0,0.0,0.1865026110690087,0.1865026110690087,0.1865026110690087,0.1865026110690087,0.1865026110690087,-1,-1,-1,-1,-1,-1,0.17955670889932662
reservoir_rule,1.0,tail_b8.0_mu1.0_c1.0,100,val,64,5469000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.1932662214692682,0.00565065799911709,0.27708261203207074,0.1371415148973465,0.05612470657192171,0.47034883350133894,14.854,0.13116326530612243,0.0,0.0,0.1932662214692682,0.1932662214692682,0.19336375114880502,0.19323188090883195,0.1932662214692682,-1,-1,-1,-1,-1,-1,0.18028695799876004
reservoir_rule,2.0,tail_b8.0_mu1.0_c1.0,100,val,64,5469000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.1997995226662606,0.005469506635635232,0.2705493108350784,0.15749791122972964,0.042301611436530946,0.47034883350133894,12.096,0.1030204081632653,0.0,0.0,0.1997995226662606,0.1997995226662606,0.19990967333130538,0.19984979423694313,0.1997995226662606,-1,-1,-1,-1,-1,-1,0.17633770790416747
reservoir_rule,4.0,tail_b8.0_mu1.0_c1.0,100,val,64,5469000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.21296521679498256,0.005600200490785966,0.2573836167063564,0.17638545079529286,0.0365797659996897,0.47034883350133894,9.864,0.08024489795918367,0.0,0.0,0.21296521679498256,0.21296521679498256,0.21263400056399406,0.21296521679498256,0.21296521679498256,-1,-1,-1,-1,-1,-1,0.16656720801256597
reservoir_rule,8.0,tail_b8.0_mu1.0_c1.0,100,val,64,5469000,500,rule:9808befd3395c2b1,-1,,False,False,posterior_mean_shrunk,0.22121806282736362,0.005746775390751033,0.24913077067397535,0.19046339159831405,0.030754671229049565,0.47034883350133894,8.896,0.07036734693877551,0.0,0.0,0.22121806282736362,0.22107243242301047,0.22121806282736362,0.22121806282736362,0.22121806282736362,-1,-1,-1,-1,-1,-1,0.1635147089837119
clock_k16,0.3,beta_good_common,50,val,64,5001000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.12635962426662445,0.0046211678356550285,0.8393929020166397,0.008533509135246278,0.11782611513137817,0.9657525262832641,34.0,0.6666666666666665,0.0,0.0,0.12635962426662445,0.12635962426662445,0.12635962426662445,0.13600349581241608,0.12635962426662445,1500,1000,22500,0,0,0,0.06946899998001754
clock_k16,0.4,beta_good_common,50,val,64,5001000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.12635962426662445,0.0046211678356550285,0.8393929020166397,0.008533509135246278,0.11782611513137817,0.9657525262832641,34.0,0.6666666666666665,0.0,0.0,0.12635962426662445,0.12635962426662445,0.12635962426662445,0.13600349581241608,0.12635962426662445,1500,1000,22500,0,0,0,0.06590008398052305
clock_k16,0.5,beta_good_common,50,val,64,5001000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.09077882778644562,0.003662003117209615,0.8749736984968185,0.024756296157836914,0.0660225316286087,0.9657525262832641,18.0,0.33333333333333326,0.0,0.0,0.09077882778644562,0.09077882778644562,0.09077882778644562,0.09806833380460739,0.09077882778644562,1500,500,22500,0,0,0,0.048737291945144534
clock_k16,0.6,beta_good_common,50,val,64,5001000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.09077882778644562,0.003662003117209615,0.8749736984968185,0.024756296157836914,0.0660225316286087,0.9657525262832641,18.0,0.33333333333333326,0.0,0.0,0.09077882778644562,0.09077882778644562,0.09077882778644562,0.09806833380460739,0.09077882778644562,1500,500,22500,0,0,0,0.048479916993528605
clock_k16,0.7,beta_good_common,50,val,64,5001000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.09077882778644562,0.003662003117209615,0.8749736984968185,0.024756296157836914,0.0660225316286087,0.9657525262832641,18.0,0.33333333333333326,0.0,0.0,0.09077882778644562,0.09077882778644562,0.09077882778644562,0.09806833380460739,0.09077882778644562,1500,500,22500,0,0,0,0.04611433297395706
clock_k16,0.3,beta_skewed,50,val,64,5061000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.16770252718776466,0.00754694376798971,0.4961853270307183,0.037109981894493105,0.13059254529327155,0.663887854218483,34.0,0.6666666666666665,0.0,0.0,0.16770252718776466,0.16770252718776466,0.16770252718776466,0.16672654106467963,0.16770252718776466,1500,1000,22500,0,0,0,0.0537090830039233
clock_k16,0.4,beta_skewed,50,val,64,5061000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.16770252718776466,0.00754694376798971,0.4961853270307183,0.037109981894493105,0.13059254529327155,0.663887854218483,34.0,0.6666666666666665,0.0,0.0,0.16770252718776466,0.16770252718776466,0.16770252718776466,0.16672654106467963,0.16770252718776466,1500,1000,22500,0,0,0,0.05677320796530694
