test,cell,policy,env_id,family,horizon,cap,n_on,n_corpus,corpus_scope,n_features,n_features_nonclock,knn_applicable,ood_frac,knn_dist_median,knn_threshold,n_features_standardizable,domain_auc,ood_frac_all,knn_threshold_all,n_features_standardizable_all,domain_auc_all,clock_confounded,domain_auc_CLOCK,domain_auc_QUALITY,domain_auc_EVIDENCE,domain_auc_HISTORY,max_frac_outside,mean_frac_outside,mean_abs_std_shift,max_abs_std_shift,max_ks,worst_feature_by_ks,corpus_score_kind
A,tail_b0.5_mu1.0_c1.0_T200_cap64,phi_k16_cs,tail_b0.5_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,61,50,True,0.016927083333333332,1.6671333429707245,2.9060234416912087,50,0.996764892578125,0.0517578125,3.134038086641085,60,0.9969675292968749,True,0.8741570231119792,0.9786787923177084,0.9898692220052083,,0.3059895833333333,0.028507086748633875,0.6272193024101439,1.5091261254114998,0.7958473835071073,f_n_singletons,oof
A,tail_b0.5_mu1.0_c1.0_T200_cap64,phi_k16_quality,tail_b0.5_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,35,24,True,0.023111979166666668,0.9639853373216425,1.7722743296162324,24,0.9776800130208333,0.08756510416666667,2.0267648425743876,34,0.9940738118489583,True,0.9363636474609376,0.9776800130208333,,,0.3059895833333333,0.029157366071428572,0.5973815783700254,1.3847349932511153,0.7958473835071073,f_n_singletons,oof
A,tail_b0.5_mu1.0_c1.0_T200_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,7,5,True,0.2604166666666667,0.1467316986701675,0.4506078472812906,5,0.8855386555989583,0.5130208333333334,0.6835983234229537,7,0.9779605305989584,True,0.9458909505208333,0.8845255533854166,0.6092216389973958,,0.7083333333333334,0.10714285714285714,0.6449599443025248,1.9624437694395787,0.779176090914106,f_log_K,none
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16,tail_b0.5_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,62,51,True,0.08040364583333333,1.8856922886075274,3.166935125124793,51,0.9958754069010417,0.138671875,3.3989600579300236,61,0.9967462565104167,True,0.889852783203125,0.9916168619791667,0.9901411946614583,,0.3033854166666667,0.031822286626344086,0.8337891983271879,4.225556565650612,0.8868763580060902,f_n_singletons,oof
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,71,60,True,0.5751953125,4.111322714257612,3.9158917719231416,60,0.9997024739583333,0.6891276041666666,4.120769094355526,70,0.9998057454427083,True,0.9234593098958332,0.9946273600260417,0.99252880859375,0.8905303141276041,0.455078125,0.043431814847417836,0.7953484003166164,5.015766824358506,0.9091791712263951,f_n_singletons,oof
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16_clock,tail_b0.5_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,11,0,False,,,,0,,0.9583333333333334,0.17043725447925767,10,0.9967076822916667,True,0.9967076822916667,,,,0.875,0.2916666666666667,1.3104042287306648,2.841142286712407,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16_cs,tail_b0.5_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,61,50,True,0.0869140625,1.8628198405887049,3.071631190858902,50,0.9968973795572916,0.15169270833333334,3.296919479269911,60,0.9974502766927084,True,0.8881122233072917,0.9921195475260417,0.9910777994791667,,0.2965494791666667,0.03157018442622951,0.8403208727506685,4.212676913149614,0.8868763580060902,f_n_singletons,oof
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16_quality,tail_b0.5_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,35,24,True,0.16438802083333334,1.1493571778333913,1.9037272009146153,24,0.992236083984375,0.33984375,2.1802267570118126,34,0.9956542968750001,True,0.8831427408854167,0.992236083984375,,,0.3177083333333333,0.04897693452380953,0.8548842876697927,4.336292525311455,0.8927357330060902,f_n_singletons,oof
A,tail_b0.5_mu1.0_c1.0_T500_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,500,64,3072,15763,same_horizon,7,5,True,0.125,0.13991969571192664,0.5014118376227157,5,0.8967745768229168,0.15592447916666666,0.7316034848118386,7,0.9894768880208333,True,0.9730937500000001,0.8941728515625,0.8091619466145833,,0.875,0.14202008928571427,0.7739519377855851,1.794625505535455,0.9101323775085115,f_log_K,none
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16,tail_b0.5_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,62,51,True,0.1064453125,1.6656627979777425,2.6274124730827833,51,0.9920286458333334,0.21419270833333334,2.8308565869169766,61,0.9960314941406251,True,0.9489177652994792,0.9816127115885417,0.9714687906901043,,0.1025390625,0.009739373319892473,0.6230286101703805,2.591506912516906,0.7817007211538461,f_n_singletons,oof
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,71,60,True,0.6041666666666666,3.432558843800703,3.2524087062786746,60,0.9996824951171875,0.6780598958333334,3.436161493375552,70,0.9998154296875,True,0.9470768229166666,0.9825048828125,0.9732359212239584,0.9560716552734375,0.16666666666666666,0.011072293133802816,0.6393368861962881,2.591506912516906,0.7817007211538461,f_n_singletons,oof
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16_clock,tail_b0.5_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,11,0,False,,,,0,,0.9583333333333334,0.0,10,0.9990736083984376,True,0.9990736083984376,,,,0.6666666666666666,0.22348484848484845,1.386695792138819,3.4762486686140606,0.9411558493589743,f_K_over_t,oof
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16_cs,tail_b0.5_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,61,50,True,0.1083984375,1.6411349646237245,2.56011598710223,50,0.9919885660807292,0.22005208333333334,2.7632949745730824,60,0.9960451253255208,True,0.9464478352864584,0.98235498046875,0.9650458577473957,,0.1025390625,0.009888362363387977,0.6328219433280131,2.591506912516906,0.7817007211538461,f_n_singletons,oof
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16_quality,tail_b0.5_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,35,24,True,0.14680989583333334,1.0443527281892908,1.6598478227500237,24,0.9838801676432292,0.3359375,1.9062891189862259,34,0.99301806640625,True,0.9438217366536459,0.9838801676432292,,,0.1025390625,0.015392485119047618,0.7334051738216182,2.591506912516906,0.7817007211538461,f_n_singletons,oof
A,tail_b0.5_mu1.0_c1.0_T50_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,50,64,3072,19968,same_horizon,7,5,True,0.3421223958333333,0.2786743135972906,0.42361147339938315,5,0.9353401692708334,0.7242838541666666,0.6493274138925605,7,0.9726343180338541,True,0.9544144287109375,0.8911020914713541,0.7920156656901041,,0.4475911458333333,0.07924107142857142,0.7244105936249293,1.8422431449821115,0.7004707532051282,est_beta_a,none
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,phi_k16,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,13322,same_horizon,62,51,True,0.025065104166666668,1.7520895837361614,3.1988494333513655,51,0.997573486328125,0.0654296875,3.4679288116185982,61,0.9984389648437499,True,0.995336669921875,0.9917338053385417,0.9942111002604167,,0.9576822916666666,0.07744770665322581,0.7711052092255781,3.0314621601750393,0.9576822916666666,f_K,oof
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,13322,same_horizon,71,60,True,0.4147135416666667,3.9046047857771082,4.173685965763104,60,0.9999598795572916,0.455078125,4.394006347052044,70,0.9999877929687501,True,0.9957706705729167,0.9919678548177084,0.9950719401041667,0.9104715576171875,0.9567057291666666,0.07083516725352113,0.7065805233140878,3.0191837050021646,0.9567057291666666,f_K,oof
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,phi_k16_clock,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,13322,same_horizon,11,0,False,,,,0,,0.875,0.18693863401041338,10,0.9974353841145833,True,0.9974353841145833,,,,0.9583333333333334,0.29924242424242425,1.1925840480329635,2.6860350790865604,0.9583333333333334,f_K,oof
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,phi_k16_cs,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,13322,same_horizon,61,50,True,0.026692708333333332,1.6698094259659388,3.086063773085247,50,0.9969331868489583,0.06608072916666667,3.3589394963387127,60,0.9980006510416666,True,0.9954890136718749,0.9922292480468751,0.994392578125,,0.9576822916666666,0.07864263148907105,0.7814398552822959,3.0301165760465048,0.9576822916666666,f_K,oof
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,phi_k16_quality,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,13322,same_horizon,35,24,True,0.0234375,0.7640206549502899,1.9837668769561756,24,0.990496337890625,0.12630208333333334,2.272278730053479,34,0.9965347493489584,True,0.9959616699218751,0.990496337890625,,,0.9580078125,0.1050874255952381,0.8594080393092093,3.0210338831788994,0.9580078125,f_K,oof
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,13322,same_horizon,7,5,True,0.042317708333333336,0.14901767923065729,0.5336378750776066,5,0.8665962727864583,0.04296875,0.7694189887507719,7,0.9914671223958333,True,0.9897261555989584,0.8677544759114584,0.6303199055989583,,0.9583333333333334,0.14290364583333334,0.6385607356815051,1.676806165692107,0.9583333333333334,f_log_K,none
A,tail_b1.0_mu0.9_c2.0_T100_cap64,phi_k16,tail_b1.0_mu0.9_c2.0,B,100,64,3072,19968,same_horizon,62,51,True,0.01953125,1.5036658613456142,2.690932688241468,51,0.9898039143880208,0.055989583333333336,2.895184222421924,61,0.9956687418619792,True,0.9576635335286457,0.95148291015625,0.9805361328125,,0.041666666666666664,0.0035439768145161285,0.477930644521597,0.9387867863988962,0.7521534455128205,f_K_over_sqrt_t,oof
A,tail_b1.0_mu0.9_c2.0_T100_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,100,64,3072,19968,same_horizon,71,60,True,0.4391276041666667,3.3125172946432495,3.3671555756726588,60,0.9991265462239584,0.5826822916666666,3.5399113159539133,70,0.9994602050781249,True,0.9499274088541666,0.9513479410807292,0.9777970784505209,0.9457096354166666,0.09602864583333333,0.0044931044600938965,0.46368195335790613,1.1655565646363348,0.7521534455128205,f_K_over_sqrt_t,oof
A,tail_b1.0_mu0.9_c2.0_T100_cap64,phi_k16_clock,tail_b1.0_mu0.9_c2.0,B,100,64,3072,19968,same_horizon,11,0,False,,,,0,,0.7083333333333334,0.11716543820027861,10,0.9709970703125,True,0.9709970703125,,,,0.08333333333333333,0.026515151515151512,0.8801834841056045,2.0289015090522864,0.7826021634615385,f_K_over_sqrt_t,oof
A,tail_b1.0_mu0.9_c2.0_T100_cap64,phi_k16_cs,tail_b1.0_mu0.9_c2.0,B,100,64,3072,19968,same_horizon,61,50,True,0.01953125,1.4573047528315577,2.617598322946128,50,0.9898492431640625,0.054361979166666664,2.8220985202048947,60,0.9947321370442708,True,0.9572952473958334,0.9490958658854167,0.9808189697265626,,0.041666666666666664,0.0036020747950819667,0.48563417876242015,0.9387867863988962,0.7521534455128205,f_K_over_sqrt_t,oof
A,tail_b1.0_mu0.9_c2.0_T100_cap64,phi_k16_quality,tail_b1.0_mu0.9_c2.0,B,100,64,3072,19968,same_horizon,35,24,True,0.036783854166666664,0.9170354788484089,1.67653074554178,24,0.9506675211588541,0.107421875,1.9087718309596509,34,0.987758056640625,True,0.9581312255859376,0.9506675211588541,,,0.041666666666666664,0.0059709821428571425,0.5168475402791551,0.9347392150421536,0.7521534455128205,f_K_over_sqrt_t,oof
A,tail_b1.0_mu0.9_c2.0_T100_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,100,64,3072,19968,same_horizon,7,5,True,0.3932291666666667,0.34063955028282933,0.42711657140859954,5,0.9316416829427084,0.6507161458333334,0.642404538402728,7,0.9813693847656251,True,0.9664544270833333,0.9159356282552084,0.7420150553385416,,0.5,0.07742745535714286,0.6070379648718857,1.8451769295275053,0.7294921875,est_beta_a,none
A,tail_b1.0_mu0.9_c2.0_T200_cap64,phi_k16,tail_b1.0_mu0.9_c2.0,B,200,64,3072,18127,same_horizon,62,51,True,0.004231770833333333,1.4838869927024227,2.9774729525839776,51,0.9851404622395834,0.031901041666666664,3.208893160446289,61,0.9861717122395833,True,0.8579006347656251,0.9465601399739584,0.9771214192708334,,0.08333333333333333,0.012343539986559139,0.5381321380366966,1.0084536437778102,0.7333447257543995,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T200_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,200,64,3072,18127,same_horizon,71,60,True,0.296875,3.1614104586915412,3.599019124800427,60,0.9995510253906249,0.3427734375,3.8094549484871836,70,0.9996436360677083,True,0.8918997395833334,0.9528857421875001,0.9756178385416667,0.8930291341145833,0.08919270833333333,0.014364179870892018,0.5185780035529148,1.2044506773823587,0.7575290901808537,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T200_cap64,phi_k16_clock,tail_b1.0_mu0.9_c2.0,B,200,64,3072,18127,same_horizon,11,0,False,,,,0,,0.8333333333333334,0.1449188594876812,10,0.977946533203125,True,0.977946533203125,,,,0.2916666666666667,0.06818181818181818,1.1845907249617789,2.485075078818814,0.8644011695261212,f_K_over_sqrt_t,oof
A,tail_b1.0_mu0.9_c2.0_T200_cap64,phi_k16_cs,tail_b1.0_mu0.9_c2.0,B,200,64,3072,18127,same_horizon,61,50,True,0.004231770833333333,1.4314144911729676,2.9060234416912087,50,0.9853661295572916,0.031901041666666664,3.134038086641085,60,0.9867862955729166,True,0.8647152913411458,0.9408277180989585,0.9756682942708333,,0.08333333333333333,0.012545893101092895,0.5470429455886667,1.0094643863923494,0.7346468090877328,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T200_cap64,phi_k16_quality,tail_b1.0_mu0.9_c2.0,B,200,64,3072,18127,same_horizon,35,24,True,0.02734375,0.8286938874533727,1.7722743296162324,24,0.9373955891927082,0.08430989583333333,2.0267648425743876,34,0.968289306640625,True,0.8548756510416666,0.9373955891927082,,,0.08333333333333333,0.013123139880952381,0.5253937106708255,0.9841301486711433,0.6838655590877328,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T200_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,200,64,3072,18127,same_horizon,7,5,True,0.2581380208333333,0.15030021090940737,0.4506078472812906,5,0.8774706624348959,0.470703125,0.6835983234229537,7,0.9764702962239583,True,0.9502636718749999,0.88431591796875,0.476004638671875,,0.7083333333333334,0.10714285714285714,0.5722562106975021,1.9624437694395787,0.779176090914106,f_log_K,none
A,tail_b1.0_mu0.9_c2.0_T500_cap64,phi_k16,tail_b1.0_mu0.9_c2.0,B,500,64,3072,15763,same_horizon,62,51,True,0.0006510416666666666,1.5322793690808378,3.166935125124793,51,0.9920497233072918,0.0068359375,3.3989600579300236,61,0.992419921875,True,0.9420533040364583,0.98072802734375,0.98443408203125,,0.24576822916666666,0.02650894657258064,0.7174087356886663,2.596232104528025,0.8620547904243059,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T500_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,500,64,3072,15763,same_horizon,71,60,True,0.3076171875,3.482926326686653,3.9158917719231416,60,0.9996166178385417,0.4202473958333333,4.120769094355526,70,0.9997164713541666,True,0.9669930826822918,0.9888286946614584,0.988484619140625,0.8776150716145833,0.501953125,0.04421581572769953,0.6942366767788951,3.069050926604164,0.8864688529243059,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T500_cap64,phi_k16_clock,tail_b1.0_mu0.9_c2.0,B,500,64,3072,15763,same_horizon,11,0,False,,,,0,,0.9583333333333334,0.17043725447925767,10,0.995408203125,True,0.995408203125,,,,0.875,0.2916666666666667,1.3104042287306648,2.841142286712407,0.9135951278309966,f_K_over_sqrt_t,oof
A,tail_b1.0_mu0.9_c2.0_T500_cap64,phi_k16_cs,tail_b1.0_mu0.9_c2.0,B,500,64,3072,15763,same_horizon,61,50,True,0.0006510416666666666,1.4683276938123742,3.071631190858902,50,0.9910757649739584,0.0078125,3.296919479269911,60,0.9924656575520835,True,0.9398738199869792,0.9818031412760417,0.9837593587239583,,0.2516276041666667,0.027327740778688523,0.7266280950836569,2.5966678822442244,0.8627058320909725,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T500_cap64,phi_k16_quality,tail_b1.0_mu0.9_c2.0,B,500,64,3072,15763,same_horizon,35,24,True,0.0026041666666666665,0.7832140935504843,1.9037272009146153,24,0.97365771484375,0.072265625,2.1802267570118126,34,0.9771560872395834,True,0.8981158854166666,0.97365771484375,,,0.265625,0.037769717261904756,0.746005833772747,2.2312440573380674,0.7722435243595234,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T500_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,500,64,3072,15763,same_horizon,7,5,True,0.12467447916666667,0.1474363822855471,0.5014118376227157,5,0.8685454101562501,0.1279296875,0.7316034848118386,7,0.9817391764322917,True,0.9733017578125001,0.8725284830729166,0.6211573486328125,,0.875,0.13095238095238096,0.6360515648381699,1.794625505535455,0.9101323775085115,f_log_K,none
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16,tail_b1.0_mu0.9_c2.0,B,50,64,3072,19968,same_horizon,62,51,True,0.07486979166666667,1.5303365003529192,2.6274124730827833,51,0.9819040527343751,0.17122395833333334,2.8308565869169766,61,0.9928353678385416,True,0.9486407877604167,0.9675226236979166,0.9634723307291666,,0.08333333333333333,0.00726646505376344,0.5882565680857743,2.2519193407231053,0.7751903044871795,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,50,64,3072,19968,same_horizon,71,60,True,0.5598958333333334,3.3499629221931335,3.2524087062786746,60,0.999758992513021,0.666015625,3.436161493375552,70,0.9998922526041667,True,0.9491876627604168,0.9685850830078125,0.965373291015625,0.956656941731771,0.16666666666666666,0.008857834507042254,0.6062021189003316,2.2519193407231053,0.7751903044871795,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16_clock,tail_b1.0_mu0.9_c2.0,B,50,64,3072,19968,same_horizon,11,0,False,,,,0,,0.9583333333333334,0.0,10,0.99906103515625,True,0.99906103515625,,,,0.6666666666666666,0.22348484848484845,1.386695792138819,3.4762486686140606,0.9411558493589743,f_K_over_t,oof
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16_cs,tail_b1.0_mu0.9_c2.0,B,50,64,3072,19968,same_horizon,61,50,True,0.07486979166666667,1.5174918740901504,2.56011598710223,50,0.9822452392578126,0.17513020833333334,2.7632949745730824,60,0.9917696533203124,True,0.9464519856770832,0.9677844238281251,0.9560450032552082,,0.08333333333333333,0.007385587431693988,0.5974355399487631,2.2519193407231053,0.7751903044871795,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T50_cap64,phi_k16_quality,tail_b1.0_mu0.9_c2.0,B,50,64,3072,19968,same_horizon,35,24,True,0.1201171875,0.9479573321284946,1.6598478227500237,24,0.9666222737630208,0.2626953125,1.9062891189862259,34,0.9855851236979167,True,0.9456708984375001,0.9666222737630208,,,0.08333333333333333,0.012295386904761904,0.7030644262700909,2.2519193407231053,0.7751903044871795,f_n_singletons,oof
A,tail_b1.0_mu0.9_c2.0_T50_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,50,64,3072,19968,same_horizon,7,5,True,0.2861328125,0.26288218241031236,0.42361147339938315,5,0.92532666015625,0.6689453125,0.6493274138925605,7,0.9534224446614583,True,0.9411392822265624,0.8751490478515624,0.7865819498697917,,0.4111328125,0.07161458333333333,0.6625598602328956,1.7697911081004822,0.6689953926282052,est_beta_a,none
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,62,51,True,0.3160807291666667,2.688714423188216,3.1988494333513655,51,0.9995896809895833,0.4410807291666667,3.4679288116185982,61,0.9998234049479167,True,0.9974126790364584,0.9930116373697916,0.9983159993489583,,0.9583333333333334,0.0914083501344086,0.6345457156958446,2.6858681177376496,0.9583333333333334,f_K,oof
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,71,60,True,0.62109375,4.616539342523965,4.173685965763104,60,0.9999798177083333,0.6572265625,4.394006347052044,70,0.9999993489583334,True,0.9961709798177083,0.99330126953125,0.9971538085937499,0.9123736979166667,0.9583333333333334,0.08348004694835678,0.5879017402378206,2.6846993882952734,0.9583333333333334,f_K,oof
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16_clock,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,11,0,False,,,,0,,0.875,0.18693863401041338,10,0.9976371256510417,True,0.9976371256510417,,,,0.9583333333333334,0.29924242424242425,1.1925840480329635,2.6860350790865604,0.9583333333333334,f_K,oof
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,61,50,True,0.3095703125,2.536549526943399,3.086063773085247,50,0.9994527180989583,0.4300130208333333,3.3589394963387127,60,0.9995327148437501,True,0.9978131510416667,0.9924733072916666,0.9980673014322917,,0.9583333333333334,0.09237854337431693,0.6385004072846792,2.685200272342006,0.9583333333333334,f_K,oof
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,phi_k16_quality,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,35,24,True,0.12044270833333333,0.9370352310874013,1.9837668769561756,24,0.9923362630208333,0.2630208333333333,2.272278730053479,34,0.9983262532552084,True,0.9971432291666666,0.9923362630208333,,,0.9583333333333334,0.12134486607142857,0.6767043785267605,2.6846993882952734,0.9583333333333334,f_K,oof
A,tail_b2.0_mu1.0_c1.0_T1000_cap64,rule_reservoir,tail_b2.0_mu1.0_c1.0,B,1000,64,3072,13322,same_horizon,7,5,True,0.044921875,0.19547691313947235,0.5336378750776066,5,0.9039579264322916,0.06770833333333333,0.7694189887507719,7,0.9809276529947917,True,0.9818644612630207,0.9082630208333334,0.6566660563151041,,0.931640625,0.15276227678571427,0.5866710850502901,1.6488698518811962,0.931640625,f_log_K,none
A,tail_b2.0_mu1.0_c1.0_T100_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,62,51,True,0.037760416666666664,1.521066762298774,2.690932688241468,51,0.9841450602213541,0.07747395833333333,2.895184222421924,61,0.9894394938151042,True,0.9390963948567708,0.9508289794921875,0.9734900309244792,,0.0537109375,0.006216397849462365,0.5049640488632924,1.7885089283475981,0.7660506810897436,f_n_singletons,oof
A,tail_b2.0_mu1.0_c1.0_T100_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,71,60,True,0.4127604166666667,3.215285862936514,3.3671555756726588,60,0.9976003824869792,0.47265625,3.5399113159539133,70,0.9982952473958334,True,0.9404927164713541,0.9555550944010416,0.9720374755859374,0.9102621663411458,0.18815104166666666,0.009311729753521127,0.5468952935595005,1.9616674072972167,0.7904647435897436,f_n_singletons,oof
A,tail_b2.0_mu1.0_c1.0_T100_cap64,phi_k16_clock,tail_b2.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,11,0,False,,,,0,,0.7083333333333334,0.11716543820027861,10,0.9728178304036459,True,0.9728178304036459,,,,0.08333333333333333,0.026515151515151512,0.8801834841056045,2.0289015090522864,0.7826021634615385,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T100_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,61,50,True,0.035481770833333336,1.4725596216419865,2.617598322946128,50,0.9835959065755209,0.07421875,2.8220985202048947,60,0.989681681315104,True,0.9410304361979167,0.9508031005859375,0.9727126871744791,,0.0537109375,0.006318306010928961,0.5096973046982958,1.7885089283475981,0.7660506810897436,f_n_singletons,oof
A,tail_b2.0_mu1.0_c1.0_T100_cap64,phi_k16_quality,tail_b2.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,35,24,True,0.022135416666666668,0.953914537343219,1.67653074554178,24,0.9473969726562501,0.14453125,1.9087718309596509,34,0.98145703125,True,0.9240252278645833,0.9473969726562501,,,0.05078125,0.009970238095238095,0.5594526221244288,1.6517482451285237,0.7521534455128205,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T100_cap64,rule_reservoir,tail_b2.0_mu1.0_c1.0,B,100,64,3072,19968,same_horizon,7,5,True,0.0224609375,0.22032570736483287,0.42711657140859954,5,0.7995521240234376,0.24479166666666666,0.642404538402728,7,0.8487305908203125,True,0.8207361653645834,0.7429681803385417,0.6139304199218749,,0.171875,0.032505580357142856,0.4796473871308359,1.1366182053185518,0.496494391025641,f_log_K,none
A,tail_b2.0_mu1.0_c1.0_T200_cap64,phi_k16,tail_b2.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,62,51,True,0.08203125,1.8129577967606298,2.9774729525839776,51,0.9901438802083334,0.18880208333333334,3.208893160446289,61,0.9928819986979167,True,0.946477579752604,0.9728884277343751,0.9810957031250002,,0.1640625,0.02966439852150538,0.6285367339308238,2.682313125894871,0.8377221809432522,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T200_cap64,phi_k16_all71,tail_b2.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,71,60,True,0.564453125,3.7359000419582467,3.599019124800427,60,0.998519775390625,0.607421875,3.8094549484871836,70,0.9986478678385416,True,0.9556354573567709,0.9782638346354168,0.9828594563802083,0.8550690104166668,0.2255859375,0.03907625440140845,0.6400199847003392,2.9938698279392595,0.8416284309432522,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T200_cap64,phi_k16_clock,tail_b2.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,11,0,False,,,,0,,0.8333333333333334,0.1449188594876812,10,0.9786751708984375,True,0.9786751708984375,,,,0.2916666666666667,0.06818181818181818,1.1845907249617789,2.485075078818814,0.8644011695261212,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T200_cap64,phi_k16_cs,tail_b2.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,61,50,True,0.0751953125,1.76416213851734,2.9060234416912087,50,0.9881215006510415,0.1845703125,3.134038086641085,60,0.9918583170572917,True,0.9492456461588541,0.9729252929687501,0.978475341796875,,0.16764322916666666,0.03037482923497268,0.6339817914387744,2.6857930890580324,0.8377221809432522,f_K_over_sqrt_t,oof
A,tail_b2.0_mu1.0_c1.0_T200_cap64,phi_k16_quality,tail_b2.0_mu1.0_c1.0,B,200,64,3072,18127,same_horizon,35,24,True,0.025390625,1.0086237249070207,1.7722743296162324,24,0.9697954915364584,0.2724609375,2.0267648425743876,34,0.9835113932291668,True,0.9387555338541667,0.9697954915364584,,,0.19921875,0.04583333333333333,0.7026707546337645,2.543674593440661,0.8238464670852411,f_K_over_sqrt_t,oof
