test,recommender,level,family,horizon,cell,env_id,cap,base_seed,policy,group,n_cells,n_envs,n_episodes,n_cells_policy,common_support,params_tuned,regret,regret_lo,regret_hi,regret_se,q,regret_disc,regret_sel,k_final,search_frac,n_rec,n_singletons_final,herfindahl,n_eliminated_final,n_demoted,t_cap_hit_given_hit,mu_star,mu_star_cap,best_discovered,cap_hit_frac,d_regret_vs_cp0,d_regret_vs_cp0_lo,d_regret_vs_cp0_hi,d_regret_vs_cp0_se,d_regret_vs_cp0_win,d_regret_vs_cp0_cluster_lo,d_regret_vs_cp0_cluster_hi,d_regret_vs_cp0_n_cells,d_regret_vs_cp0_cluster_degenerate,d_regret_vs_cp0_ref_tuned,d_regret_vs_cp0_n_excluded_untuned,d_regret_vs_p3_star,d_regret_vs_p3_star_lo,d_regret_vs_p3_star_hi,d_regret_vs_p3_star_se,d_regret_vs_p3_star_win,d_regret_vs_p3_star_cluster_lo,d_regret_vs_p3_star_cluster_hi,d_regret_vs_p3_star_n_cells,d_regret_vs_p3_star_cluster_degenerate,d_regret_vs_p3_star_ref_tuned,d_regret_vs_p3_star_n_excluded_untuned,d_regret_vs_phi_k16,d_regret_vs_phi_k16_lo,d_regret_vs_phi_k16_hi,d_regret_vs_phi_k16_win
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap1000,beta_good_common,1000,10014000,always_search,baseline,1,1,1000,1,True,True,0.244604351580143,0.23581536188721658,0.2534650325775146,0.004470643048990871,0.7482158784866333,0.0,0.244604351580143,1000.0,1.0,1.0,1000.0,0.0010000000000000005,0.0,,1000.0,0.9928202300667762,0.9928202300667762,0.9928202300667762,1.0,0.20469259816408159,0.19606034234166145,0.21361535005271434,0.004492364019026588,0.031,,,1,False,True,0,0.21645986813306808,0.20770942233502865,0.22541431337594986,0.004517653654771497,0.027,,,1,False,True,0,0.11448356214165688,0.10391322038546205,0.12511327030286193,0.2485
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap1000,beta_good_common,1000,10014000,cp0,reference,1,1,1000,1,True,True,0.0399117534160614,0.038198045641183856,0.041626933962106705,0.0008668940623047098,0.9529084766507149,0.03584757870435715,0.004064174711704254,30.982,0.02904008016032063,206.217,3.041,0.131003734,4.519,,,0.9928202300667762,0.9928202300667762,0.9569726513624192,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.011767269968986511,0.009850102686323225,0.013664096198044715,0.0009670221021806151,0.3685,,,1,False,True,0,-0.0902090360224247,-0.09601858044564725,-0.08459359470903874,0.8545
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap1000,beta_good_common,1000,10014000,p3_star,reference,1,1,1000,1,True,True,0.02814448344707489,0.026617078576236963,0.029715678328648208,0.0007807925133603249,0.9646757466197013,0.018185847640037535,0.009958635807037354,88.0,0.08617234468937875,127.517,25.176,0.060341128,0.588,,,0.9928202300667762,0.9928202300667762,0.9746343824267387,0.0,-0.011767269968986511,-0.013664096198044717,-0.009850102686323225,0.0009670221021806151,0.6315,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,-0.1019763059914112,-0.1077525738157332,-0.09621280703246593,0.905
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap1000,beta_good_common,1000,10014000,phi_k16,learned,1,1,1000,1,True,True,0.1301207894384861,0.12444287668913603,0.1359805691987276,0.002909709204783617,0.8626994406282902,0.0001380128860473633,0.12998277655243873,967.856,0.9677915831663326,8.665,959.536,0.0012488360000000003,0.0,0.0,,0.9928202300667762,0.9928202300667762,0.9926822171807289,0.0,0.0902090360224247,0.08448199946433306,0.09608270023018121,0.0029260509287078523,0.1455,,,1,False,True,0,0.1019763059914112,0.09614785276353359,0.10795068833976984,0.002954349846934907,0.095,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap1000,beta_good_common,1000,10014000,phi_k16_quality,learned,1,1,1000,1,True,True,0.15211078521609306,0.14617671072483063,0.1582559086382389,0.0030560148036040207,0.8407094448506832,6.596910953521729e-05,0.15204481610655785,982.816,0.9827815631262522,6.083,977.321,0.00109199,0.0,0.0,,0.9928202300667762,0.9928202300667762,0.9927542609572411,0.0,0.11219903180003166,0.10620726514607667,0.11832262948155403,0.0030631483965938436,0.0865,,,1,False,True,0,0.12396630176901817,0.11787669472396374,0.13026756867766381,0.0031210651166133536,0.066,,,1,False,True,0,0.021989995777606963,0.016432650084793568,0.02756526620984077,0.44099999999999995
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap1000,beta_good_common,1000,10014000,refine_after_init,baseline,1,1,1000,1,True,True,0.08548287099599838,0.08221708685159683,0.08870760779827833,0.0016461510573291993,0.9073373590707778,0.08330077320337295,0.002182097792625427,8.0,0.006012024048096194,423.259,0.05,0.353066642,2.016,,,0.9928202300667762,0.9928202300667762,0.9095194568634033,0.0,0.04557111757993698,0.042347888462245464,0.04883002219721675,0.001631105889088606,0.1895,,,1,False,True,0,0.057338387548923495,0.053880153317004444,0.06077360045164824,0.0017533429683244128,0.132,,,1,False,True,0,-0.04463791844248772,-0.05073073728084564,-0.03867033573761582,0.658
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap128,beta_good_common,128,10598000,always_search,baseline,1,1,1000,1,True,True,0.024255350947380065,0.022847935510799288,0.025702213216573,0.0007318620811579374,0.968284353196621,0.012923410296440124,0.011331940650939941,128.0,0.12625250501002003,96.856,36.893,0.039220838,0.574,,128.0,0.9925397041440011,0.9796162938475609,0.9796162938475609,1.0,-0.01720622259378433,-0.019272530730813742,-0.015166916023008526,0.0010450454065727731,0.6975,,,1,False,True,0,-0.0024634169340133666,-0.003838916873792186,-0.0010560384514974432,0.0007164782008297603,0.537,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap128,beta_good_common,128,10598000,cp0,reference,1,1,1000,1,True,True,0.0414615735411644,0.039662367478013036,0.043306793179363014,0.0009210316945776958,0.9510781306028366,0.03659097498655319,0.004870598554611206,30.965,0.029023046092184358,204.939,2.841,0.13109522,4.608,,,0.9925397041440011,0.9796162938475609,0.9559487291574478,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.014742805659770965,0.012882149801589549,0.016581236757338046,0.000947288926646964,0.32199999999999995,,,1,False,True,0,0.01720622259378433,0.015188876213133336,0.01922331638932228,0.3025
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap128,beta_good_common,128,10598000,p3_star,reference,1,1,1000,1,True,True,0.02671876788139343,0.025315082026645543,0.028164746565744282,0.0007292530869440106,0.9658209362626076,0.01755424851179123,0.009164519369602204,88.0,0.08617234468937875,127.549,25.084,0.059780718000000004,0.969,,,0.9925397041440011,0.9796162938475609,0.9749854556322097,0.0,-0.014742805659770965,-0.016581236757338046,-0.012882149801589549,0.000947288926646964,0.678,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0024634169340133666,0.0010876052439212803,0.0038755733266472815,0.46299999999999997
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap128,beta_good_common,128,10598000,phi_k16,learned,1,1,1000,1,True,True,0.024255350947380065,0.022847935510799288,0.025702213216573,0.0007318620811579374,0.968284353196621,0.012923410296440124,0.011331940650939941,128.0,0.12625250501002003,96.856,36.893,0.039220838,0.574,248.432,159.536,0.9925397041440011,0.9796162938475609,0.9796162938475609,1.0,-0.01720622259378433,-0.019272530730813742,-0.015166916023008526,0.0010450454065727731,0.6975,,,1,False,True,0,-0.0024634169340133666,-0.003838916873792186,-0.0010560384514974432,0.0007164782008297603,0.537,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap128,beta_good_common,128,10598000,phi_k16_quality,learned,1,1,1000,1,True,True,0.024255350947380065,0.022847935510799288,0.025702213216573,0.0007318620811579374,0.968284353196621,0.012923410296440124,0.011331940650939941,128.0,0.12625250501002003,96.856,36.893,0.039220838,0.574,498.288,145.168,0.9925397041440011,0.9796162938475609,0.9796162938475609,1.0,-0.01720622259378433,-0.019272530730813742,-0.015166916023008526,0.0010450454065727731,0.6975,,,1,False,True,0,-0.0024634169340133666,-0.003838916873792186,-0.0010560384514974432,0.0007164782008297603,0.537,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap128,beta_good_common,128,10598000,refine_after_init,baseline,1,1,1000,1,True,True,0.08397759318351745,0.08075846787542104,0.08722221814095973,0.0016523185737804917,0.9085621109604836,0.08183624011278152,0.0021413530707359314,8.0,0.006012024048096194,423.546,0.059,0.354559688,2.086,,,0.9925397041440011,0.9796162938475609,0.9107034640312195,0.0,0.042516019642353055,0.03934924779459834,0.04571252288296818,0.0016248846181918578,0.20900000000000002,,,1,False,True,0,0.057258825302124026,0.053865610342472794,0.06064222324639559,0.0017483491519822243,0.136,,,1,False,True,0,0.05972224223613739,0.056323321099579333,0.063201445043087,0.136
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap32,beta_good_common,32,10012000,always_search,baseline,1,1,1000,1,True,True,0.03994861215353012,0.03819988938048482,0.04174258327111602,0.000907565856869059,0.9529079526662827,0.0357962988615036,0.00415231329202652,32.0,0.03006012024048095,237.636,4.753,0.154467608,3.35,,32.0,0.9928565648198128,0.9570602659583092,0.9570602659583092,1.0,-0.0008015941977500916,-0.0013550806092098352,-0.00027120523591293036,0.00027185911687873813,0.512,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap32,beta_good_common,32,10012000,cp0,reference,1,1,1000,1,True,True,0.04075020635128021,0.03895615236833692,0.042554044350981715,0.0009234207181771671,0.9521063584685325,0.03640410721302032,0.004346099138259888,30.972,0.02903006012024047,206.859,3.013,0.131707176,4.672,,,0.9928565648198128,0.9570602659583092,0.9564524576067924,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0008015941977500916,0.0002712052359129303,0.0013550806092098352,0.00027185911687873813,0.488,,,1,False,True,0,0.0008015941977500916,0.00028408197611570367,0.0013368447825312614,0.488
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap32,beta_good_common,32,10012000,p3_star,reference,1,1,1000,1,True,True,0.03994861215353012,0.03819988938048482,0.04174258327111602,0.000907565856869059,0.9529079526662827,0.0357962988615036,0.00415231329202652,32.0,0.03006012024048095,237.636,4.753,0.154467608,3.35,,32.0,0.9928565648198128,0.9570602659583092,0.9570602659583092,1.0,-0.0008015941977500916,-0.0013550806092098352,-0.00027120523591293036,0.00027185911687873813,0.512,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap32,beta_good_common,32,10012000,phi_k16,learned,1,1,1000,1,True,True,0.03994861215353012,0.03819988938048482,0.04174258327111602,0.000907565856869059,0.9529079526662827,0.0357962988615036,0.00415231329202652,32.0,0.03006012024048095,237.636,4.753,0.154467608,3.35,767.822,35.488,0.9928565648198128,0.9570602659583092,0.9570602659583092,1.0,-0.0008015941977500916,-0.0013550806092098352,-0.00027120523591293036,0.00027185911687873813,0.512,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap32,beta_good_common,32,10012000,phi_k16_quality,learned,1,1,1000,1,True,True,0.03994861215353012,0.03819988938048482,0.04174258327111602,0.000907565856869059,0.9529079526662827,0.0357962988615036,0.00415231329202652,32.0,0.03006012024048095,237.636,4.753,0.154467608,3.35,671.918,38.224,0.9928565648198128,0.9570602659583092,0.9570602659583092,1.0,-0.0008015941977500916,-0.0013550806092098352,-0.00027120523591293036,0.00027185911687873813,0.512,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap32,beta_good_common,32,10012000,refine_after_init,baseline,1,1,1000,1,True,True,0.08601319247484207,0.08270352818071842,0.08944405913352967,0.0017098496068658072,0.9068433723449707,0.08405191946029664,0.0019612730145454407,8.0,0.006012024048096194,424.133,0.05,0.35598094,2.046,,,0.9928565648198128,0.9570602659583092,0.9088046453595161,0.0,0.04526298612356186,0.0419924589805305,0.04863536497578025,0.0016755131926902702,0.194,,,1,False,True,0,0.04606458032131195,0.04277758058160543,0.049477818515151734,0.0016957461229381568,0.19,,,1,False,True,0,0.04606458032131195,0.0427686783850193,0.049369856499135494,0.19
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,always_search,baseline,1,1,1000,1,True,True,0.030025245249271394,0.028625117614865303,0.031450368277728555,0.0007203496718477069,0.9626017723083496,0.023198228120803834,0.00682701712846756,64.0,0.062124248496993974,159.495,18.065,0.084472118,1.391,,64.0,0.992627017557621,0.9694287894368172,0.9694287894368172,1.0,-0.010793087601661682,-0.012388574960641562,-0.009170314110815526,0.0008175619144858982,0.624,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,cp0,reference,1,1,1000,1,True,True,0.04081833285093307,0.039120476599782704,0.04253245228901505,0.0008726291112460098,0.9518086847066879,0.03569010704755783,0.005128225803375244,30.976,0.029034068136272535,207.228,3.169,0.13310296,4.241,,,0.992627017557621,0.9694287894368172,0.9569369105100631,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.010793087601661682,0.009170314110815526,0.012388574960641562,0.0008175619144858982,0.376,,,1,False,True,0,0.010793087601661682,0.009187997914850712,0.01240350016951561,0.376
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,p3_star,reference,1,1,1000,1,True,True,0.030025245249271394,0.028625117614865303,0.031450368277728555,0.0007203496718477069,0.9626017723083496,0.023198228120803834,0.00682701712846756,64.0,0.062124248496993974,159.495,18.065,0.084472118,1.391,,272.0,0.992627017557621,0.9694287894368172,0.9694287894368172,1.0,-0.010793087601661682,-0.012388574960641562,-0.009170314110815526,0.0008175619144858982,0.624,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16,learned,1,1,1000,1,True,True,0.030025245249271394,0.028625117614865303,0.031450368277728555,0.0007203496718477069,0.9626017723083496,0.023198228120803834,0.00682701712846756,64.0,0.062124248496993974,159.495,18.065,0.084472118,1.391,353.446,81.056,0.992627017557621,0.9694287894368172,0.9694287894368172,1.0,-0.010793087601661682,-0.012388574960641562,-0.009170314110815526,0.0008175619144858982,0.624,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,phi_k16_quality,learned,1,1,1000,1,True,True,0.030025245249271394,0.028625117614865303,0.031450368277728555,0.0007203496718477069,0.9626017723083496,0.023198228120803834,0.00682701712846756,64.0,0.062124248496993974,159.495,18.065,0.084472118,1.391,320.976,80.272,0.992627017557621,0.9694287894368172,0.9694287894368172,1.0,-0.010793087601661682,-0.012388574960641562,-0.009170314110815526,0.0008175619144858982,0.624,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,1000,beta_good_common_T1000_cap64,beta_good_common,64,10013000,refine_after_init,baseline,1,1,1000,1,True,True,0.08627016830444335,0.08273453917354345,0.08980877157300711,0.0017987336152825715,0.9063568492531776,0.08398598504066468,0.0022841832637786864,8.0,0.006012024048096194,419.689,0.097,0.34959832400000007,2.069,,,0.992627017557621,0.9694287894368172,0.9086410325169564,0.0,0.04545183545351029,0.04198189415037632,0.048967466875910755,0.0017797527121136635,0.2155,,,1,False,True,0,0.056244923055171966,0.05257351202890277,0.05996830528602004,0.0018618930137351926,0.1585,,,1,False,True,0,0.056244923055171966,0.0525604395121336,0.05993786565214396,0.1585
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap128,beta_good_common,128,10596000,always_search,baseline,1,1,1000,1,True,True,0.07542714565992355,0.07165995351970196,0.07943230513483286,0.0019641956047620943,0.9081557582616806,0.004502909004688263,0.07092423665523528,128.0,0.6363636363636365,15.18,113.283,0.024366550000000004,0.0,,128.0,0.9835829039216042,0.9790799949169159,0.9790799949169159,1.0,0.008966656148433685,0.004052094346843661,0.013892439077608287,0.0025038191294236953,0.45799999999999996,,,1,False,True,0,-0.003306418240070343,-0.005200883990619331,-0.00148797903675586,0.0009696421082216475,0.519,,,1,False,True,0,0.017988882541656495,0.013265300300717354,0.022827893313765526,0.4225
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap128,beta_good_common,128,10596000,cp0,reference,1,1,1000,1,True,True,0.06646048951148986,0.06315501183271408,0.06985428184270859,0.0017061599319010733,0.9171224144101143,0.049416018307209014,0.017044471204280855,14.0,0.06060606060606058,43.377,1.674,0.1525803,0.243,,,0.9835829039216042,0.9790799949169159,0.9341668856143951,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,-0.012273074388504028,-0.0171801243443042,-0.007346052548382436,0.0025039140376504577,0.56,,,1,False,True,0,0.009022226393222808,0.006233509592711927,0.011909384502470493,0.4515
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap128,beta_good_common,128,10596000,p3_star,reference,1,1,1000,1,True,True,0.07873356389999389,0.07482538409531117,0.08274134919047356,0.0020243475596288035,0.9048493400216102,0.004502909004688263,0.07423065489530563,128.0,0.6363636363636365,14.62,112.823,0.023437100000000006,0.0,,197.0,0.9835829039216042,0.9790799949169159,0.9790799949169159,1.0,0.012273074388504028,0.0073460525483824346,0.0171801243443042,0.0025039140376504577,0.44000000000000006,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.021295300781726836,0.01639825796186924,0.02610614137649536,0.40299999999999997
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap128,beta_good_common,128,10596000,phi_k16,learned,1,1,1000,1,True,True,0.05743826311826706,0.054489920288324355,0.06046019187197089,0.0015304368223621825,0.9261446408033371,0.03708846604824066,0.020349797070026397,21.136,0.09664646464646466,40.973,5.845,0.13376870000000002,0.007,0.0,,0.9835829039216042,0.9790799949169159,0.9464944378733635,0.0,-0.009022226393222808,-0.011808439763262868,-0.006243027211166918,0.0014456425962692421,0.5485,,,1,False,True,0,-0.021295300781726836,-0.026180262165144085,-0.016410604817792773,0.0024739355543316106,0.5970000000000001,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap128,beta_good_common,128,10596000,phi_k16_quality,learned,1,1,1000,1,True,True,0.05853501456975937,0.05555108301341534,0.06158555010333657,0.0015441027862725205,0.9250478893518448,0.03982439756393433,0.018710617005825044,18.848,0.08509090909090909,43.421,4.877,0.14496775000000003,0.02,0.0,,0.9835829039216042,0.9790799949169159,0.9437585063576698,0.0,-0.0079254749417305,-0.010482946946285664,-0.005365797365084291,0.0013261106988127784,0.5485,,,1,False,True,0,-0.020198549330234527,-0.025076993321999908,-0.015388212655670943,0.0024492213344172505,0.5985,,,1,False,True,0,0.0010967514514923097,-0.00023654502481222102,0.0024814775124192235,0.4975
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap128,beta_good_common,128,10596000,refine_after_init,baseline,1,1,1000,1,True,True,0.08609994620084763,0.08216329775750637,0.09002865049988032,0.002006327608774458,0.8974829577207565,0.07415672904253005,0.011943217158317566,8.0,0.03030303030303029,62.901,0.418,0.25160584999999996,0.237,,,0.9835829039216042,0.9790799949169159,0.9094261748790741,0.0,0.019639456689357758,0.016052308864891528,0.023310163244605064,0.0018780818878289319,0.404,,,1,False,True,0,0.007366382300853729,0.002025616442551837,0.012652149354107673,0.0027444227701952924,0.4615,,,1,False,True,0,0.028661683082580568,0.024604098987579346,0.03267870977222919,0.36350000000000005
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap200,beta_good_common,200,10008000,always_search,baseline,1,1,1000,1,True,True,0.23063925951719283,0.22157369889318942,0.23997402377426624,0.004698747953067132,0.7530394491553306,0.0,0.23063925951719283,200.0,1.0,1.0,200.0,0.005000000000000003,0.0,,200.0,0.9836787086725235,0.9836787086725235,0.9836787086725235,1.0,0.16236868286132813,0.15265064649283885,0.172285508364439,0.005023770253527326,0.143,,,1,False,True,0,0.14741812434792517,0.13757363334298134,0.1574997827410698,0.005088426336382369,0.1815,,,1,False,True,0,0.17311394637823105,0.16368808393105866,0.18277698941901327,0.114
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap200,beta_good_common,200,10008000,cp0,reference,1,1,1000,1,True,True,0.06827057665586471,0.06491530667990446,0.071599599160254,0.0017039102918574899,0.9154081320166588,0.05175258195400238,0.016517994701862337,14.0,0.06060606060606058,42.94,1.667,0.15174515,0.215,,,0.9836787086725235,0.9836787086725235,0.9319261267185212,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,-0.01495055851340294,-0.02034974368289113,-0.009652365278452636,0.002715111621128969,0.5555,,,1,False,True,0,0.010745263516902923,0.007856647235155107,0.013569539391994475,0.4355
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap200,beta_good_common,200,10008000,p3_star,reference,1,1,1000,1,True,True,0.08322113516926766,0.0789110591635108,0.08761983290314675,0.00223594637336026,0.9004575735032558,0.0046993567943573,0.07852177837491035,129.0,0.6414141414141415,13.991,113.696,0.022454150000000003,0.0,,,0.9836787086725235,0.9836787086725235,0.9789793518781662,0.0,0.01495055851340294,0.009652365278452636,0.02034974368289113,0.002715111621128969,0.4445,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.025695822030305862,0.020880846025794746,0.030701059866696596,0.39399999999999996
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap200,beta_good_common,200,10008000,phi_k16,learned,1,1,1000,1,True,True,0.057525313138961795,0.05456685023382306,0.06060044514015317,0.0015555197992854722,0.9261533955335617,0.03855978989601135,0.01896552324295044,21.344,0.09769696969696971,40.42,5.945,0.1319354,0.0,0.0,,0.9836787086725235,0.9836787086725235,0.9451189187765121,0.0,-0.010745263516902923,-0.013635465176776052,-0.007881873007863761,0.0014639505216177647,0.5645,,,1,False,True,0,-0.025695822030305862,-0.030671563325449826,-0.020755101181566718,0.0025527332665458615,0.6060000000000001,,,1,False,True,0,0.0,0.0,0.0,0.5
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap200,beta_good_common,200,10008000,phi_k16_quality,learned,1,1,1000,1,True,True,0.05993744271993637,0.05691639306023717,0.0630887996405363,0.0015929247788787771,0.9237412659525871,0.04164498150348663,0.018292461216449736,19.12,0.08646464646464648,42.64,4.952,0.14195425,0.022,0.0,,0.9836787086725235,0.9836787086725235,0.9420337271690369,0.0,-0.008333133935928345,-0.01114359386265278,-0.005489810544531794,0.0014282046187569658,0.5465,,,1,False,True,0,-0.023283692449331282,-0.028353145578876134,-0.018299908097833394,0.0025963405855071522,0.5930000000000001,,,1,False,True,0,0.002412129580974579,0.0011559122934937482,0.003766655226051807,0.48650000000000004
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap200,beta_good_common,200,10008000,refine_after_init,baseline,1,1,1000,1,True,True,0.08698700845241547,0.08311630450189114,0.09075914472341537,0.001979472327898266,0.896691700220108,0.07531758266687393,0.011669425785541535,8.0,0.03030303030303029,62.749,0.465,0.2520366,0.196,,,0.9836787086725235,0.9836787086725235,0.9083611260056496,0.0,0.01871643179655075,0.015205191122367978,0.0221497714985162,0.0017823295197235518,0.4085,,,1,False,True,0,0.003765873283147812,-0.0020268704683985552,0.009521641302853823,0.002939785726131021,0.4665,,,1,False,True,0,0.029461695313453676,0.025372301657497882,0.03358254273384809,0.345
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap32,beta_good_common,32,10006000,always_search,baseline,1,1,1000,1,True,True,0.051552884459495546,0.048735230974853036,0.054505675379186866,0.0014694678013483496,0.9313891184329987,0.02598269772529602,0.025570186734199522,32.0,0.15151515151515152,31.243,9.809,0.08835435000000001,0.0,,32.0,0.9829420028924942,0.9569593051671982,0.9569593051671982,1.0,-0.016803021013736725,-0.02022258280776441,-0.013435086770914496,0.001770250398832334,0.6054999999999999,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,-0.005666726410388946,-0.008383605220913887,-0.0028983489230275158,0.5455
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap32,beta_good_common,32,10006000,cp0,reference,1,1,1000,1,True,True,0.06835590547323227,0.065120361559093,0.07170949969440699,0.0016891074227486905,0.9145860974192619,0.04985977554321289,0.018496129930019378,14.0,0.06060606060606058,43.656,1.707,0.15366665000000002,0.21,,,0.9829420028924942,0.9569593051671982,0.9330822273492813,0.0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,0.016803021013736725,0.013435086770914494,0.02022258280776441,0.001770250398832334,0.39449999999999996,,,1,False,True,0,0.011136294603347778,0.008426053135097028,0.013951070481538772,0.4375
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap32,beta_good_common,32,10006000,p3_star,reference,1,1,1000,1,True,True,0.051552884459495546,0.048735230974853036,0.054505675379186866,0.0014694678013483496,0.9313891184329987,0.02598269772529602,0.025570186734199522,32.0,0.15151515151515152,31.243,9.809,0.08835435000000001,0.0,,32.0,0.9829420028924942,0.9569593051671982,0.9569593051671982,1.0,-0.016803021013736725,-0.02022258280776441,-0.013435086770914496,0.001770250398832334,0.6054999999999999,,,1,False,True,0,0.0,0.0,0.0,0.0,0.5,,,1,False,True,0,-0.005666726410388946,-0.008365421952307224,-0.0030075919628143313,0.5455
cap,posterior_mean_shrunk,cell,A,200,beta_good_common_T200_cap32,beta_good_common,32,10006000,phi_k16,learned,1,1,1000,1,True,True,0.05721961086988449,0.054241702891886234,0.06024975348263979,0.001526648042854899,0.9257223920226098,0.037087539076805114,0.020132071793079378,20.366,0.09275757575757577,41.875,5.641,0.1378589,0.01,0.338,79.14792899408285,0.9829420028924942,0.9569593051671982,0.945854463815689,0.169,-0.011136294603347778,-0.013888464798219502,-0.008442408358678223,0.0014007989037305413,0.5625,,,1,False,True,0,0.005666726410388946,0.002987800037954003,0.008323475811630487,0.0013849163637812884,0.4545,,,1,False,True,0,0.0,0.0,0.0,0.5
