env_id,family,horizon,rule,K,regret,regret_se,k_final,alpha,c,b,beta,is_mixture
tail_b2.0_mu0.8_c2.0,tail,1000,p3_star,,0.07557955926656723,0.001852359597230293,240.0,0.5,7.5846201147,,2.0,False
tail_b2.0_mu0.8_c2.0,tail,1000,oracle_beta_c2.0,200.0,0.06988061517477036,0.001754163578149028,200.0,,,,2.0,False
tail_b2.0_mu0.8_c2.0,tail,1000,oracle_beta_c3.0,300.0,0.08555536663532257,0.002182652237646486,300.0,,,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,200,level_star,,0.0978829007446766,0.0031599497916739135,52.776,0.5,3.0,2.0,2.0,False
tail_b2.0_mu1.0_c1.0,tail,200,p3_star,,0.08759657108783722,0.0029032528105281644,76.0,0.3333333333333333,12.9269291522,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,200,oracle_beta_c1.0,34.0,0.11550714129209519,0.003240937026528474,34.0,,,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,200,oracle_beta_c1.5,51.0,0.09946728247404099,0.003172865824239458,51.0,,,,2.0,False
tail_b2.0_mu0.9_c2.0,tail,1000,oracle_beta_c0.5,50.0,0.07698928874731063,0.0017092111389530817,50.0,,,,2.0,False
tail_b2.0_mu0.9_c2.0,tail,1000,oracle_beta_c0.75,75.0,0.06598099219799042,0.0015601250229671812,75.0,,,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,200,oracle_beta_c2.0,68.0,0.08977142116427421,0.0029908866079613825,68.0,,,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,200,oracle_beta_c3.0,103.0,0.0876678052842617,0.0029598259130972065,103.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,200,ceiling,64.0,0.08593111264705658,0.0026980567613905464,64.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,200,pooled_K,48.0,0.0841942448914051,0.0026234853772247775,48.0,,,,2.0,False
tail_b2.0_mu0.9_c2.0,tail,1000,oracle_beta_c1.0,100.0,0.059919775128364564,0.0014935527540048095,100.0,,,,2.0,False
tail_b2.0_mu0.9_c2.0,tail,1000,oracle_beta_c1.5,150.0,0.05791880565881729,0.0015642588797822397,150.0,,,,2.0,False
tail_b2.0_mu0.9_c1.0,tail,1000,oracle_beta_c2.0,200.0,0.05786648505926132,0.0015877296708498737,200.0,,,,2.0,False
tail_b2.0_mu0.9_c1.0,tail,1000,oracle_beta_c3.0,300.0,0.06435916596651077,0.001863500748523401,300.0,,,,2.0,False
tail_b2.0_mu0.9_c2.0,tail,1000,ceiling,256.0,0.058620383560657505,0.0015943158637252341,256.0,,,,2.0,False
tail_b2.0_mu0.9_c2.0,tail,1000,pooled_K,192.0,0.06096101838350296,0.0016345633186207573,192.0,,,,2.0,False
tail_b2.0_mu0.9_c1.0,tail,1000,level_star,,0.05915980356931686,0.001645516002244057,176.191,0.5,4.0,2.0,2.0,False
tail_b2.0_mu0.9_c1.0,tail,1000,p3_star,,0.061423679292201994,0.001729286344670273,240.0,0.5,7.5846201147,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,200,oracle_beta_c0.5,17.0,0.12327519512176513,0.002931555150451585,17.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,200,oracle_beta_c0.75,26.0,0.10356007182598113,0.0026719694498992,26.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,200,oracle_beta_c1.0,34.0,0.09016689616441727,0.002518946028139637,34.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,200,oracle_beta_c1.5,51.0,0.08433562350273133,0.002663652811529887,51.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,200,level_star,,0.08490235903859139,0.0025881382925510474,45.659,0.5,3.0,2.0,2.0,False
tail_b2.0_mu1.0_c2.0,tail,200,p3_star,,0.09046741497516632,0.0028224182064019694,76.0,0.3333333333333333,12.9269291522,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,200,oracle_beta_c2.0,68.0,0.08660039001703262,0.002792009750893558,68.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,200,oracle_beta_c3.0,103.0,0.10332022774219513,0.00314503833224659,103.0,,,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,1000,oracle_beta_c0.5,50.0,0.10173046952486038,0.00220959470562873,50.0,,,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,1000,oracle_beta_c0.75,75.0,0.07655070996284485,0.0018252546339086852,75.0,,,,2.0,False
tail_b2.0_mu0.9_c2.0,tail,1000,level_star,,0.058842786490917204,0.0015938504830485707,150.901,0.5,4.0,2.0,2.0,False
tail_b2.0_mu0.9_c2.0,tail,1000,p3_star,,0.060779287815093994,0.0016425246791333381,240.0,0.5,7.5846201147,,2.0,False
tail_b2.0_mu0.9_c2.0,tail,1000,oracle_beta_c2.0,200.0,0.06179181236028671,0.001660938178857499,200.0,,,,2.0,False
tail_b2.0_mu0.9_c2.0,tail,1000,oracle_beta_c3.0,300.0,0.061411475002765656,0.0016652626065554895,300.0,,,,2.0,False
tail_b4.0_mu0.8_c2.0,tail,200,ceiling,128.0,0.16544210813939572,0.004037144671277736,128.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,200,pooled_K,48.0,0.16218712617456912,0.0037643596610979846,48.0,,,,4.0,False
tail_b2.0_mu1.0_c1.0,tail,1000,oracle_beta_c1.0,100.0,0.06451723104715347,0.0016370150256522565,100.0,,,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,1000,oracle_beta_c1.5,150.0,0.051630564153194426,0.0014946270457608145,150.0,,,,2.0,False
tail_b4.0_mu0.8_c2.0,tail,200,oracle_beta_c0.5,35.0,0.16544108260422946,0.0037114605330868067,35.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,200,oracle_beta_c0.75,52.0,0.16636562187224627,0.0038387521070630793,52.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,200,oracle_beta_c1.0,69.0,0.16266031361371278,0.003914507568218734,69.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,200,oracle_beta_c1.5,104.0,0.17939907621592283,0.004234270449031209,104.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,200,level_star,,0.1634965995773673,0.00396286076369383,66.566,0.5,3.0,2.0,4.0,False
tail_b4.0_mu0.8_c2.0,tail,200,p3_star,,0.1611523742750287,0.00390654177223495,76.0,0.3333333333333333,12.9269291522,,4.0,False
tail_b2.0_mu1.0_c2.0,tail,1000,oracle_beta_c0.5,50.0,0.07506127363443374,0.001634113429352264,50.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,1000,oracle_beta_c0.75,75.0,0.05995392411947251,0.0014698239851073376,75.0,,,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,1000,ceiling,400.0,0.034711179554462436,0.0012660897276658624,400.0,,,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,1000,pooled_K,192.0,0.04469934666156769,0.0013974406296186287,192.0,,,,2.0,False
tail_b4.0_mu0.8_c2.0,tail,200,oracle_beta_c2.0,139.0,0.16475196763128042,0.004068071626803912,139.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,200,oracle_beta_c3.0,200.0,0.33531163236498834,0.004944213658903618,200.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,200,ceiling,48.0,0.165745482519269,0.00400564984414228,48.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,200,pooled_K,48.0,0.165745482519269,0.00400564984414228,48.0,,,,4.0,False
tail_b2.0_mu1.0_c1.0,tail,1000,oracle_beta_c2.0,200.0,0.04447814005613327,0.0014204395578011684,200.0,,,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,1000,oracle_beta_c3.0,300.0,0.03686770856380463,0.0012580449530975877,300.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,1000,oracle_beta_c1.0,100.0,0.05223878103494644,0.0013443008643696404,100.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,1000,oracle_beta_c1.5,150.0,0.045529054999351504,0.0012966705337591122,150.0,,,,2.0,False
tail_b2.0_mu1.0_c1.0,tail,1000,level_star,,0.050557170808315274,0.0014961880919533213,157.906,0.5,4.0,2.0,2.0,False
tail_b2.0_mu1.0_c1.0,tail,1000,p3_star,,0.04235101163387298,0.001393386990456079,240.0,0.5,7.5846201147,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,1000,ceiling,256.0,0.03736849445104599,0.001237988201941211,256.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,1000,pooled_K,192.0,0.04016499358415604,0.0012014258581201204,192.0,,,,2.0,False
tail_b4.0_mu0.9_c2.0,tail,200,oracle_beta_c0.5,35.0,0.1691763243600726,0.003994083580341917,35.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,200,oracle_beta_c0.75,52.0,0.16419596035778522,0.004012730259859346,52.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,200,level_star,,0.16521309787034988,0.0041024098664003954,61.433,0.5,3.0,2.0,4.0,False
tail_b4.0_mu0.9_c2.0,tail,200,p3_star,,0.1706673566326499,0.0042678645235608124,76.0,0.3333333333333333,12.9269291522,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,200,oracle_beta_c1.0,69.0,0.1667221345677972,0.004202166597364441,69.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,200,oracle_beta_c1.5,104.0,0.15736522505432368,0.004089625490341914,104.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,200,oracle_beta_c2.0,139.0,0.1653545110821724,0.004201504700303476,139.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,200,oracle_beta_c3.0,200.0,0.3862676966935396,0.005217424047159802,200.0,,,,4.0,False
tail_b2.0_mu1.0_c2.0,tail,1000,level_star,,0.046595578849315644,0.0013046557870684055,135.428,0.5,4.0,2.0,2.0,False
tail_b2.0_mu1.0_c2.0,tail,1000,p3_star,,0.038774564683437346,0.0012585514075307408,240.0,0.5,7.5846201147,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,1000,oracle_beta_c2.0,200.0,0.039383945047855376,0.0012003941564162654,200.0,,,,2.0,False
tail_b2.0_mu1.0_c2.0,tail,1000,oracle_beta_c3.0,300.0,0.03792443597316742,0.00129871139486169,300.0,,,,2.0,False
tail_b4.0_mu0.8_c2.0,tail,1000,oracle_beta_c0.5,126.0,0.11860449500381946,0.002692973806459474,126.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,1000,oracle_beta_c0.75,188.0,0.11341948263347149,0.002793355020686633,188.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,1000,ceiling,192.0,0.11261783091723919,0.002780727477976569,192.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,1000,pooled_K,192.0,0.11261783091723919,0.002780727477976569,192.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,200,ceiling,96.0,0.15778656113147735,0.004519991473524794,96.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,200,pooled_K,48.0,0.16967982560396194,0.004519765084674793,48.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,200,level_star,,0.15944787180423736,0.004352499480207947,62.288,0.5,3.0,2.0,4.0,False
tail_b4.0_mu1.0_c1.0,tail,200,p3_star,,0.1665322419553995,0.004512981049240077,76.0,0.3333333333333333,12.9269291522,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,200,oracle_beta_c0.5,35.0,0.18094879500567912,0.004407883620379712,35.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,200,oracle_beta_c0.75,52.0,0.16632851625978948,0.004455673245122476,52.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,200,oracle_beta_c1.0,69.0,0.16444599567353727,0.004474500279151894,69.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,200,oracle_beta_c1.5,104.0,0.15482345463335515,0.004522021367873237,104.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,200,oracle_beta_c2.0,139.0,0.15434499886631967,0.0045027313479761456,139.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,200,oracle_beta_c3.0,200.0,0.4289933463819325,0.005936684457501755,200.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,1000,oracle_beta_c1.0,251.0,0.1207156262844801,0.0030209848165777056,251.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,1000,oracle_beta_c1.5,377.0,0.13838083273172377,0.0033079382676781265,377.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,1000,oracle_beta_c0.5,126.0,0.11902342903614044,0.0028177545561245123,126.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,1000,oracle_beta_c0.75,188.0,0.113556994587183,0.0028944612636550423,188.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,1000,ceiling,256.0,0.11144608491659165,0.0029143903979095406,256.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,1000,pooled_K,192.0,0.11206025651097298,0.0028684955294095917,192.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,1000,level_star,,0.11289744605123997,0.0027662891837612925,211.297,0.5,4.0,2.0,4.0,False
tail_b4.0_mu0.8_c2.0,tail,1000,p3_star,,0.12149990768730641,0.0029637691582745374,240.0,0.5,7.5846201147,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,200,ceiling,48.0,0.1577196148186922,0.004043014539615228,48.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,200,pooled_K,48.0,0.1577196148186922,0.004043014539615228,48.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,200,oracle_beta_c0.5,35.0,0.15892891405522824,0.003984140675746317,35.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,200,oracle_beta_c0.75,52.0,0.15870466694235802,0.004132171511661603,52.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,200,level_star,,0.15788256418704988,0.004165919526452295,56.076,0.5,3.0,2.0,4.0,False
tail_b4.0_mu1.0_c2.0,tail,200,p3_star,,0.1589420983195305,0.00424693204446494,76.0,0.3333333333333333,12.9269291522,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,1000,oracle_beta_c1.0,251.0,0.10970713034272193,0.0029289115577043616,251.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,1000,oracle_beta_c1.5,377.0,0.14292436516284943,0.00343815211445033,377.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,200,oracle_beta_c1.0,69.0,0.16302463273704051,0.004287323349888592,69.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,200,oracle_beta_c1.5,104.0,0.15438318380713462,0.004286082237912662,104.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,1000,level_star,,0.11273457664251328,0.0029255626655282714,191.222,0.5,4.0,2.0,4.0,False
tail_b4.0_mu0.9_c2.0,tail,1000,p3_star,,0.11045457205176354,0.0028747647027494113,240.0,0.5,7.5846201147,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,200,oracle_beta_c2.0,139.0,0.19186108484864234,0.004691714937617747,139.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,200,oracle_beta_c3.0,200.0,0.41736818028986455,0.005115590414356845,200.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,1000,oracle_beta_c2.0,502.0,0.15094129933416844,0.003543295717728483,502.0,,,,4.0,False
tail_b4.0_mu0.8_c2.0,tail,1000,oracle_beta_c3.0,754.0,0.1501189338862896,0.0035005950742145963,754.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,1000,ceiling,256.0,0.10849969545006752,0.003101734163675347,256.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,1000,pooled_K,192.0,0.11289504271745682,0.0030438314381429216,192.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,1000,oracle_beta_c0.5,126.0,0.12980474573373796,0.003063650552291314,126.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,1000,oracle_beta_c0.75,188.0,0.11252172392606735,0.0030188046776251022,188.0,,,,4.0,False
tail_b8.0_mu0.9_c2.0,tail,200,ceiling,64.0,0.17069747913163155,0.0038007323993358563,64.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,200,pooled_K,48.0,0.16705780097842216,0.003647727058979114,48.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,200,oracle_beta_c0.5,56.0,0.17234132701158525,0.0037109724261908538,56.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,200,oracle_beta_c0.75,83.0,0.17157251636870205,0.0037922637828243237,83.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,200,level_star,,0.16741912120301278,0.0037867739307974285,69.842,0.5,3.0,2.0,8.0,False
tail_b8.0_mu0.9_c2.0,tail,200,p3_star,,0.16804240705166013,0.003728924050132804,76.0,0.3333333333333333,12.9269291522,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,200,oracle_beta_c1.0,111.0,0.18385548778995872,0.003971783564644681,111.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,200,oracle_beta_c1.5,167.0,0.1756531749200076,0.003822360520410261,167.0,,,,8.0,False
tail_b4.0_mu1.0_c1.0,tail,1000,level_star,,0.11228934156894683,0.0030961610912414177,192.583,0.5,4.0,2.0,4.0,False
tail_b4.0_mu1.0_c1.0,tail,1000,p3_star,,0.1096470224559307,0.0030693099399649237,240.0,0.5,7.5846201147,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,1000,oracle_beta_c1.0,251.0,0.10879298084974288,0.003109186090323832,251.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,1000,oracle_beta_c1.5,377.0,0.12239161595702171,0.0033837116148272084,377.0,,,,4.0,False
tail_b8.0_mu0.9_c2.0,tail,200,oracle_beta_c2.0,200.0,0.27844585506338626,0.0038429372051240413,200.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,200,oracle_beta_c3.0,200.0,0.27844585506338626,0.0038429372051240413,200.0,,,,8.0,False
tail_b4.0_mu0.9_c2.0,tail,1000,oracle_beta_c2.0,502.0,0.1321177726686001,0.003405422498427429,502.0,,,,4.0,False
tail_b4.0_mu0.9_c2.0,tail,1000,oracle_beta_c3.0,754.0,0.16920349054038525,0.0037640561846671444,754.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,1000,oracle_beta_c0.5,126.0,0.11825751885771751,0.0028868762716301164,126.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,1000,oracle_beta_c0.75,188.0,0.10673396989703178,0.002823342214601211,188.0,,,,4.0,False
tail_b8.0_mu1.0_c1.0,tail,200,ceiling,48.0,0.17630778494477273,0.0039929332497923116,48.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,200,pooled_K,48.0,0.17630778494477273,0.0039929332497923116,48.0,,,,8.0,False
tail_b4.0_mu1.0_c2.0,tail,1000,ceiling,400.0,0.10601211631298066,0.003053052021517898,400.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,1000,pooled_K,192.0,0.10743895950913429,0.002833352424750086,192.0,,,,4.0,False
tail_b8.0_mu1.0_c1.0,tail,200,level_star,,0.17457552464492618,0.004001010217940684,68.232,0.5,3.0,2.0,8.0,False
tail_b8.0_mu1.0_c1.0,tail,200,p3_star,,0.1744813175816089,0.004015301813210216,76.0,0.3333333333333333,12.9269291522,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,200,oracle_beta_c0.5,56.0,0.1815253667794168,0.004049073415217877,56.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,200,oracle_beta_c0.75,83.0,0.18016599174030126,0.004144418558059522,83.0,,,,8.0,False
tail_b4.0_mu1.0_c2.0,tail,1000,oracle_beta_c1.0,251.0,0.10821017697453499,0.0029152919232491477,251.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,1000,oracle_beta_c1.5,377.0,0.10807010716199875,0.0031216129242121024,377.0,,,,4.0,False
tail_b8.0_mu1.0_c1.0,tail,200,oracle_beta_c1.0,111.0,0.184475231917575,0.004210482261758296,111.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,200,oracle_beta_c1.5,167.0,0.18845252521149813,0.004189106456425309,167.0,,,,8.0,False
tail_b4.0_mu1.0_c2.0,tail,1000,level_star,,0.1049791571199894,0.00275867026284216,171.69,0.5,4.0,2.0,4.0,False
tail_b4.0_mu1.0_c2.0,tail,1000,p3_star,,0.10911530351638794,0.0029068140227519914,240.0,0.5,7.5846201147,,4.0,False
tail_b8.0_mu1.0_c1.0,tail,200,oracle_beta_c2.0,200.0,0.3150397960590199,0.0043350365900063255,200.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,200,oracle_beta_c3.0,200.0,0.3150397960590199,0.0043350365900063255,200.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,1000,ceiling,256.0,0.14840409149229528,0.003330556591370949,256.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,1000,pooled_K,192.0,0.14825902941823005,0.003378703617441387,192.0,,,,8.0,False
tail_b4.0_mu1.0_c1.0,tail,1000,oracle_beta_c2.0,502.0,0.11036691647768021,0.0032766160871969207,502.0,,,,4.0,False
tail_b4.0_mu1.0_c1.0,tail,1000,oracle_beta_c3.0,754.0,0.142133024379611,0.0039048599524077504,754.0,,,,4.0,False
tail_b8.0_mu1.0_c2.0,tail,200,ceiling,32.0,0.1881499910131097,0.0038795150305702534,32.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,200,pooled_K,48.0,0.18138270074129104,0.00404289570817659,48.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,200,level_star,,0.18045558270066978,0.003976712253262835,64.529,0.5,3.0,2.0,8.0,False
tail_b8.0_mu1.0_c2.0,tail,200,p3_star,,0.19756312268972398,0.00419359608488248,76.0,0.3333333333333333,12.9269291522,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,200,oracle_beta_c0.5,56.0,0.1754749016314745,0.003926613643626966,56.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,200,oracle_beta_c0.75,83.0,0.20953038020431997,0.004192223820441276,83.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,1000,oracle_beta_c0.5,232.0,0.14480646267533304,0.0033624770628738233,232.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,1000,oracle_beta_c0.75,348.0,0.16489472150802612,0.0035649735324931255,348.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,1000,level_star,,0.14329113712161778,0.0033588200444819244,224.353,0.5,4.0,2.0,8.0,False
tail_b8.0_mu0.9_c2.0,tail,1000,p3_star,,0.14530191698670386,0.0033197832617942887,240.0,0.5,7.5846201147,,8.0,False
tail_b4.0_mu1.0_c2.0,tail,1000,oracle_beta_c2.0,502.0,0.11895886757969856,0.0033084056663733115,502.0,,,,4.0,False
tail_b4.0_mu1.0_c2.0,tail,1000,oracle_beta_c3.0,754.0,0.1758119303584099,0.004112921061039377,754.0,,,,4.0,False
tail_b8.0_mu1.0_c2.0,tail,200,oracle_beta_c1.0,111.0,0.1943313463628292,0.004187307202302667,111.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,200,oracle_beta_c1.5,167.0,0.21231149363517762,0.004442360945302496,167.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,1000,ceiling,192.0,0.1562123055458069,0.0036093380846603817,192.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,1000,pooled_K,192.0,0.1562123055458069,0.0036093380846603817,192.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,200,oracle_beta_c2.0,200.0,0.3335840509310365,0.004038397009656115,200.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,200,oracle_beta_c3.0,200.0,0.3335840509310365,0.004038397009656115,200.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,1000,oracle_beta_c1.0,464.0,0.19546241389773786,0.003782297654884439,464.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,1000,oracle_beta_c1.5,696.0,0.1803469543531537,0.0037264928434144395,696.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,1000,oracle_beta_c0.5,232.0,0.15732276520133018,0.003597565924347488,232.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,1000,oracle_beta_c0.75,348.0,0.15482751204073428,0.0036824061901913783,348.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,1000,level_star,,0.15114269456267357,0.0035637543775215073,218.155,0.5,4.0,2.0,8.0,False
tail_b8.0_mu1.0_c1.0,tail,1000,p3_star,,0.16046303197741507,0.003697516852976494,240.0,0.5,7.5846201147,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,1000,ceiling,192.0,0.14734594352543354,0.0033803941682153354,192.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,1000,pooled_K,192.0,0.14734594352543354,0.0033803941682153354,192.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,1000,oracle_beta_c2.0,928.0,0.2241688598804176,0.00403073807884729,928.0,,,,8.0,False
tail_b8.0_mu0.9_c2.0,tail,1000,oracle_beta_c3.0,1000.0,0.3637836013514025,0.0038200957582814844,1000.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,1000,oracle_beta_c0.5,232.0,0.16103754994273187,0.0037663104357056904,232.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,1000,oracle_beta_c0.75,348.0,0.17221105036884546,0.003926282047131906,348.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,1000,oracle_beta_c1.0,464.0,0.18891141571104528,0.00410586800462984,464.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,1000,oracle_beta_c1.5,696.0,0.17556466711312532,0.003971355733817741,696.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,1000,level_star,,0.15452990826964377,0.003492710127281574,204.503,0.5,4.0,2.0,8.0,False
tail_b8.0_mu1.0_c2.0,tail,1000,p3_star,,0.1617096085548401,0.003770011639157524,240.0,0.5,7.5846201147,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,1000,oracle_beta_c2.0,928.0,0.24314519000798465,0.004278427162982805,928.0,,,,8.0,False
tail_b8.0_mu1.0_c1.0,tail,1000,oracle_beta_c3.0,1000.0,0.41043324005277826,0.004103546087070589,1000.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,1000,oracle_beta_c1.0,464.0,0.18576017420738936,0.004002194187507927,464.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,1000,oracle_beta_c1.5,696.0,0.18941996090114116,0.004008346710684531,696.0,,,,8.0,False
mix_many_mediocre_rare_excellent,mixture,200,ceiling,64.0,0.09830305048823357,0.003630806645665834,64.0,,,,3.0,True
mix_many_mediocre_rare_excellent,mixture,200,pooled_K,48.0,0.10958069464564324,0.003764818496414513,48.0,,,,3.0,True
tail_b8.0_mu1.0_c2.0,tail,1000,oracle_beta_c2.0,928.0,0.26772177408635617,0.004313353500674106,928.0,,,,8.0,False
tail_b8.0_mu1.0_c2.0,tail,1000,oracle_beta_c3.0,1000.0,0.4060413405299187,0.0038012366724167355,1000.0,,,,8.0,False
mix_many_mediocre_rare_excellent,mixture,200,oracle_beta_c0.5,27.0,0.1420690079331398,0.003981335040048492,27.0,,,,3.0,True
mix_many_mediocre_rare_excellent,mixture,200,oracle_beta_c0.75,40.0,0.11738571330904961,0.00378508490555494,40.0,,,,3.0,True
