level,split,env_id,family,horizon,cap,base_seed,K,n_envs,n_episodes,regret,regret_se,regret_disc,regret_sel,k_final,search_frac,k_star,is_argmin
env,val,beta_mostly_mediocre,A,100,64,5034000,56,1,2000,0.156212095156312,0.0023654436226894122,0.021660608500242234,0.13455148665606975,56.0,0.5510204081632653,18,False
env,val,beta_mostly_mediocre,A,100,64,5034000,64,1,2000,0.16089072321355344,0.002392890059144257,0.01730034050345421,0.14359038271009922,64.0,0.6326530612244898,18,False
env,val,beta_mostly_mediocre,A,200,64,5037000,4,1,2000,0.19572039070725442,0.002200715704905376,0.1832673244178295,0.012453066289424896,4.0,0.010101010101010102,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,6,1,2000,0.17168897034227848,0.00203083707788012,0.15330918990075587,0.018379780441522598,6.0,0.020202020202020204,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,8,1,2000,0.15653159549832343,0.001977362021586932,0.13484103482961654,0.021690560668706893,8.0,0.03030303030303029,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,10,1,2000,0.14947389002144337,0.0019600028096542163,0.12282919451594353,0.02664469550549984,10.0,0.04040404040404041,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,12,1,2000,0.14222746025025845,0.001921231014552846,0.11206225290894509,0.030165207341313362,12.0,0.050505050505050504,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,14,1,2000,0.13652893568575383,0.0019132730286621372,0.10310837882757187,0.03342055685818195,14.0,0.06060606060606058,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,16,1,2000,0.1325328506231308,0.0018863419956973509,0.09525169456005096,0.037281156063079836,16.0,0.07070707070707072,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,18,1,2000,0.13272042982280255,0.0019348492003523436,0.08941099843382835,0.04330943138897419,18.0,0.08080808080808081,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,20,1,2000,0.12969113838672638,0.001923966100976189,0.08409481865167617,0.045596319735050204,20.0,0.09090909090909091,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,24,1,2000,0.13038779114186763,0.0019508451585710052,0.07715067213773727,0.05323711900413036,24.0,0.11111111111111115,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,28,1,2000,0.12776335252821444,0.0019513007154602685,0.06960771027207374,0.058155642256140706,28.0,0.1313131313131313,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,32,1,2000,0.12631078976392746,0.001976537661455431,0.06370598739385605,0.0626048023700714,32.0,0.15151515151515152,32,True
env,val,beta_mostly_mediocre,A,200,64,5037000,36,1,2000,0.12682037535309792,0.001959419105460798,0.058864786028862,0.06795558932423591,36.0,0.1717171717171717,32,False
env,val,beta_mostly_mediocre,A,200,64,5037000,40,1,2000,0.12820397286117077,0.002000531722022106,0.05471334037184715,0.07349063248932361,40.0,0.1919191919191919,32,False
