test,recommender,level,family,horizon,cell,env_id,cap,base_seed,hypothesis,pre_registered,label,policy,reference,status,delta,lo,hi,se,win,n_cells,n_episodes,n_envs,cluster_lo,cluster_hi,cluster_degenerate,evaluated,ref_tuned,params_tuned,n_cells_excluded_untuned
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,phi_k16_onpolicy_only,phi_k16,ok,-0.0006698182225227356,-0.0014930225966963916,0.00014541191267198868,0.00042152053478211973,0.499125,4,8000,4,-0.00416868944466114,0.0018994235694408416,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,phi_k16_onpolicy_union,phi_k16,ok,-0.0013899422511458397,-0.0019874190743394138,-0.0008167434347342351,0.00029675346574113064,0.5051874999999999,4,8000,4,-0.003961526468396186,2.763102948665619e-05,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,phi_k16_perstep,phi_k16,ok,-8.737577870488165e-05,-0.0007591618003061739,0.0005700588186300591,0.00034221234562170784,0.49806249999999996,4,8000,4,-0.0007437406182289124,0.0007227352969348431,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,phi_k16_quality,phi_k16,ok,2.264314517378807e-05,-0.000502658234654518,0.0005559055360208731,0.0002677597285289397,0.499125,4,8000,4,-0.00019303689152002333,0.00031422967836260797,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,phi_k16_tau05,phi_k16,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,phi_k16_weighted,phi_k16,ok,0.0002746435031294823,-0.0003646774002845631,0.0009127945319960416,0.0003250006618892742,0.498125,4,8000,4,4.496564716100693e-05,0.0005997508615255356,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,phi_k4,phi_k16,ok,-0.0001851279065012933,-0.001150350529951538,0.0007744876361357455,0.0004965425548469592,0.49868749999999995,4,8000,4,-0.00419722118228674,0.003402305871248245,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,phi_reservoir_rule,phi_k16,ok,0.0007146968926244882,-0.0007089344915584657,0.002190983572654658,0.000739809004064131,0.496,4,8000,4,-0.003995623398572207,0.005178521667694441,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,phi_sf_k16,phi_k16,ok,-0.0006541324481368065,-0.0016042878144162383,0.00028946155325684184,0.00048562831602107226,0.502625,4,8000,4,-0.004434402272105217,0.002443670131266117,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,phi_sf_k16_noT1000,phi_k16,ok,-0.0007579384334385395,-0.0012797245012961865,-0.00023084760680944824,0.00027035453172462114,0.501375,4,8000,4,-0.002045498114079237,1.3754531741142274e-05,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,power_a0.25,phi_k16,ok,0.0027188507482351267,0.0015493478989810684,0.003899276627998915,0.0006059777585781894,0.48431250000000003,4,8000,4,0.00041452007740736007,0.005023181419062894,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,power_a0.33,phi_k16,ok,0.003120280282426393,0.0019021263960894432,0.0043547635388677,0.0006325755284394964,0.4851875,4,8000,4,0.0013893165960907937,0.004851243968761992,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,power_a0.5,phi_k16,ok,0.0004651815071702004,-0.0005196664105824308,0.0014590308568585898,0.0005090221099444973,0.4961875,4,8000,4,-0.004048526830971241,0.0049071510583162305,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,power_a0.67,phi_k16,ok,0.0004631093591451645,-0.0005212438632952399,0.0014538778326823375,0.0005089243750467527,0.4958125,4,8000,4,-0.004050598978996277,0.0049071510583162305,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,refine_after_init,phi_k16,ok,0.06320519717186107,0.060581852530594914,0.06581545735243707,0.0013509263238640247,0.32,4,8000,4,0.017422920882701875,0.11257672059722243,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,rule_reservoir,phi_k16,ok,0.006323894795117667,0.004424969727551797,0.008215053220192203,0.0009778075984172513,0.48406250000000006,4,8000,4,0.0024097911491990087,0.010256685298023512,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,200,,,,,,False,exploratory,uniform,phi_k16,ok,0.001303987588733435,0.0002805367155247042,0.002328143277588879,0.0005230184963770577,0.4889375,4,8000,4,-0.0024198796823620794,0.005231809739023447,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,always_search,cp0,ok,-0.03269871895667165,-0.03450264844650519,-0.030898419742516125,0.0009144298807803267,0.6156874999999999,4,8000,4,-0.06317686845175921,-0.002220569461584091,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,fixed_K16,cp0,ok,0.013516658702865243,0.01238204118781141,0.014677784534433158,0.0005882806151771016,0.44506249999999997,4,8000,4,0.002659056067466736,0.02437426133826375,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,p3_star,cp0,ok,-0.03269871895667165,-0.03450264844650519,-0.030898419742516125,0.0009144298807803267,0.6156874999999999,4,8000,4,-0.06317686845175921,-0.002220569461584091,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k1,cp0,ok,-0.03269871895667165,-0.03450264844650519,-0.030898419742516125,0.0009144298807803267,0.6156874999999999,4,8000,4,-0.06317686845175921,-0.002220569461584091,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_all71,cp0,ok,-0.03286833025421947,-0.03468627991969697,-0.031058035789465067,0.0009137709385481285,0.61825,4,8000,4,-0.06317686845175921,-0.0025597920566797256,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_clock,cp0,ok,-0.03269871895667165,-0.03450264844650519,-0.030898419742516125,0.0009144298807803267,0.6156874999999999,4,8000,4,-0.06317686845175921,-0.002220569461584091,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_cs,cp0,ok,-0.03297028551157564,-0.034772014479676726,-0.03118897051390377,0.0009115690328351296,0.6194375000000001,4,8000,4,-0.06317686845175921,-0.0027637025713920594,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_famA_only,cp0,ok,-0.032844803101383144,-0.03463788976514479,-0.031073623443080577,0.0009109874358491173,0.6226875000000001,4,8000,4,-0.0630010684709996,-0.0026885377317667006,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_famB_only,cp0,ok,-0.03308713659550995,-0.0348730828758562,-0.031317252568260304,0.0009085613571251857,0.6223750000000001,4,8000,4,-0.06317686845175921,-0.002997404739260673,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_guard,cp0,ok,-0.032961403085850174,-0.03476172938462696,-0.031181120917608496,0.0009115701130129111,0.6196250000000001,4,8000,4,-0.06317686845175921,-0.002745937719941139,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_hgb,cp0,ok,-0.03294541845377535,-0.034746612055459994,-0.0311659949926252,0.0009125828601571279,0.6223125,4,8000,4,-0.06317069358937442,-0.0027201433181762696,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_lucb,cp0,ok,-0.033039545743726195,-0.034841494653665,-0.031255205685738474,0.0009088486712135581,0.6219375,4,8000,4,-0.06317686845175922,-0.0029022230356931687,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_noT1000,cp0,ok,-0.032696328028105195,-0.034502035510377026,-0.030897353628097337,0.0009144293262996629,0.6154999999999999,4,8000,4,-0.06317686845175921,-0.0022157876044511795,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_noT200,cp0,ok,-0.032727568752132355,-0.03453102528874297,-0.03092883590652491,0.0009142001037002266,0.6160625,4,8000,4,-0.06317686845175922,-0.0022782690525054933,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_noambig,cp0,ok,-0.03269606415834278,-0.0345007973301108,-0.030895277296872338,0.0009144222176631222,0.6151875,4,8000,4,-0.06317686845175921,-0.0022152598649263383,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_nopolicy,cp0,ok,-0.03269406852778047,-0.034499311086256056,-0.030893054760963424,0.0009144335076347664,0.615,4,8000,4,-0.06317686845175921,-0.002211268603801727,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_notrunc,cp0,ok,-0.03269871895667165,-0.03450264844650519,-0.030898419742516125,0.0009144298807803267,0.6156874999999999,4,8000,4,-0.06317686845175921,-0.002220569461584091,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_onpolicy_only,cp0,ok,-0.031475724986754355,-0.0332750916828445,-0.029704986585966254,0.0009061007755864004,0.597375,4,8000,4,-0.06299038140289485,3.893142938613889e-05,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_onpolicy_union,cp0,ok,-0.032949371612630785,-0.03474028284836095,-0.031172378131304867,0.0009114552754310102,0.6205625000000001,4,8000,4,-0.06317686845175922,-0.00272187477350235,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_perstep,cp0,ok,-0.03267339420970529,-0.03445923281906289,-0.030867053738620597,0.0009117583377044699,0.6191249999999999,4,8000,4,-0.06317686845175921,-0.002169919967651367,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_quality,cp0,ok,-0.03303684603329748,-0.03483161315962206,-0.03125752896594349,0.0009092399446873116,0.6209374999999999,4,8000,4,-0.06317686845175921,-0.0028968236148357394,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_tau05,cp0,ok,-0.032961403085850174,-0.03476172938462696,-0.031181120917608496,0.0009115701130129111,0.6196250000000001,4,8000,4,-0.06317686845175921,-0.002745937719941139,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_weighted,cp0,ok,-0.032889727204106746,-0.03468368220856064,-0.03111491190356901,0.000905430586661979,0.6175625,4,8000,4,-0.06300347044877708,-0.0027759839594364167,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k4,cp0,ok,-0.032699197403155265,-0.034502819000772435,-0.030899407228935163,0.0009144308329567284,0.61575,4,8000,4,-0.06317686845175921,-0.002221526354551315,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_reservoir_rule,cp0,ok,-0.03174818441877141,-0.03351954545287299,-0.029998692434310213,0.0008961306667439817,0.6128125,4,8000,4,-0.06129367527086288,-0.0022026935666799546,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_sf_k16,cp0,ok,-0.0326900308644399,-0.03450084328505909,-0.03089261643447117,0.0009144267023210921,0.614625,4,8000,4,-0.06317686845175921,-0.0022031932771205904,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_sf_k16_noT1000,cp0,ok,-0.032984861961565914,-0.03478470887348521,-0.03120969934971072,0.0009118907052700713,0.6216250000000001,4,8000,4,-0.06317051505856217,-0.002799208864569664,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,power_a0.25,cp0,ok,-0.03269871895667165,-0.03450264844650519,-0.030898419742516125,0.0009144298807803267,0.6156874999999999,4,8000,4,-0.06317686845175922,-0.002220569461584091,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,power_a0.33,cp0,ok,-0.03269871895667165,-0.03450264844650519,-0.030898419742516125,0.0009144298807803267,0.6156874999999999,4,8000,4,-0.06317686845175921,-0.002220569461584091,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,power_a0.5,cp0,ok,-0.03269871895667165,-0.03450264844650519,-0.030898419742516125,0.0009144298807803267,0.6156874999999999,4,8000,4,-0.06317686845175921,-0.002220569461584091,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,power_a0.67,cp0,ok,-0.032699466980062424,-0.03450426615527249,-0.030898425308259904,0.0009144293259759515,0.61575,4,8000,4,-0.06317686845175921,-0.0022220655083656313,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,refine_after_init,cp0,ok,0.05455567069398239,0.052583837026031685,0.05652000765549019,0.0010243919541532644,0.2954375,4,8000,4,0.021394347697496412,0.08771699369046837,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,rule_reservoir,cp0,ok,-0.02993968710396439,-0.031622386290109716,-0.028271016319922637,0.0008560296559151324,0.609,4,8000,4,-0.05765880474634469,-0.002220569461584091,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,uniform,cp0,ok,-0.032770229457877574,-0.03458436818982591,-0.03098230535761104,0.0009151089316391547,0.6175,4,8000,4,-0.06317136910371482,-0.002369089812040329,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,always_search,p3_star,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,cp0,p3_star,ok,0.03269871895667165,0.030898419742516125,0.03450264844650519,0.0009144298807803267,0.3843125,4,8000,4,0.002220569461584091,0.06317686845175922,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,fixed_K16,p3_star,ok,0.0462153776595369,0.0442488414584659,0.04821652651153272,0.0010007422069445875,0.34400000000000003,4,8000,4,0.004879625529050828,0.08755112979002297,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k1,p3_star,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_all71,p3_star,ok,-0.00016961129754781724,-0.00037799638157594013,3.4884061835782615e-05,0.0001055690350663886,0.500875,4,8000,4,-0.00047041310369968413,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_clock,p3_star,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_cs,p3_star,ok,-0.0002715665549039841,-0.0005518352186300034,1.83545835170658e-06,0.00014119877562828584,0.502875,4,8000,4,-0.0007612165957689285,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_famA_only,p3_star,ok,-0.00014608414471149446,-0.00048311150344488847,0.00018848525915018388,0.00017272760137892077,0.505,4,8000,4,-0.0005761987790465355,0.00022178209573030472,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_famB_only,p3_star,ok,-0.0003884176388382912,-0.0007315412592561188,-5.9841110441994036e-05,0.00016818387719157922,0.5053125,4,8000,4,-0.0012752780914306642,0.00011002517491579057,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_guard,p3_star,ok,-0.000262684129178524,-0.0005408598494511806,9.587559600276997e-06,0.0001403262348386358,0.502625,4,8000,4,-0.0007359739691019057,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_hgb,p3_star,ok,-0.00024669949710369113,-0.0005579004749392879,6.626457712002317e-05,0.00015792675678785408,0.503875,4,8000,4,-0.0005391648039221764,6.174862384796142e-06,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_lucb,p3_star,ok,-0.00034082678705453875,-0.0006515118339848413,-3.766545005419176e-05,0.00015552100025008795,0.5028125,4,8000,4,-0.001264876663684845,0.0002423963025212288,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_noT1000,p3_star,ok,2.390928566455841e-06,-2.2970764746332846e-06,7.829329001651784e-06,2.5709612400849058e-06,0.5001249999999999,4,8000,4,0.0,7.172785699367523e-06,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_noT200,p3_star,ok,-2.8849795460700985e-05,-0.0001079018677728527,4.9790956063588936e-05,4.0441702795192066e-05,0.49987499999999996,4,8000,4,-6.291195005178451e-05,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_noambig,p3_star,ok,2.6547983288764956e-06,-7.979075007824571e-06,1.3599886369775042e-05,5.566414575994469e-06,0.49975,4,8000,4,0.0,7.964394986629488e-06,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_nopolicy,p3_star,ok,4.6504288911819455e-06,-2.9639018350735564e-06,1.306481958636141e-05,4.077515153468507e-06,0.499875,4,8000,4,0.0,1.3951286673545836e-05,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_notrunc,p3_star,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_onpolicy_only,p3_star,ok,0.0012229939699172974,0.000784531683257228,0.0016710989690182031,0.00022401600562311483,0.48162499999999997,4,8000,4,0.0001864870488643646,0.00225950089097023,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_onpolicy_union,p3_star,ok,-0.0002506526559591293,-0.000499074135586852,-7.078510145675045e-06,0.00012656243614115716,0.50475,4,8000,4,-0.0007135334238409995,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_perstep,p3_star,ok,2.5324746966361998e-05,-0.00026212468228550275,0.000316921282791327,0.00014786940986615386,0.498625,4,8000,4,-5.474062263965607e-05,0.00013071486353874207,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_quality,p3_star,ok,-0.00033812707662582393,-0.0006350793263209197,-4.9937913220787964e-05,0.00014921446303121536,0.50325,4,8000,4,-0.0009906005188822745,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_tau05,p3_star,ok,-0.000262684129178524,-0.0005408598494511806,9.587559600276997e-06,0.0001403262348386358,0.502625,4,8000,4,-0.0007359739691019057,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_weighted,p3_star,ok,-0.00019100824743509298,-0.0005816172375631367,0.0002059074649878307,0.0002008675267516624,0.5013125,4,8000,4,-0.0012949185073375703,0.0005484957620501518,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k4,p3_star,ok,-4.784464836120605e-07,-1.7347061771033621e-06,8.664280244374822e-07,6.483624973052918e-07,0.5001875,4,8000,4,-1.4353394508361814e-06,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_reservoir_rule,p3_star,ok,0.0009505345379002392,0.00044020422983521724,0.0014618660449286834,0.0002591513139644501,0.49706249999999996,4,8000,4,0.0,0.002824789771344513,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_sf_k16,p3_star,ok,8.688092231750488e-06,-1.020761101244716e-05,2.8018881675961892e-05,9.827992421837166e-06,0.499,4,8000,4,0.0,2.6064276695251465e-05,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_sf_k16_noT1000,p3_star,ok,-0.00028614300489425665,-0.000544241161503578,-3.671143143719751e-05,0.00012953671471403546,0.5043125,4,8000,4,-0.0007906405627727509,6.353393197059632e-06,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,power_a0.25,p3_star,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,power_a0.33,p3_star,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,power_a0.5,p3_star,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,power_a0.67,p3_star,ok,-7.480233907699585e-07,-2.3682341634412296e-06,1.2416393246894586e-07,7.905162602517694e-07,0.5,4,8000,4,-2.244070172309875e-06,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,refine_after_init,p3_star,ok,0.08725438965065405,0.08489831556798891,0.0896207410027273,0.001222094860096556,0.2310625,4,8000,4,0.023614917159080505,0.1508938621422276,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,rule_reservoir,p3_star,ok,0.0027590318527072667,0.0019664724757603837,0.003564554855256574,0.00040780759918858486,0.4915,4,8000,4,0.0,0.007067405546084047,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,uniform,p3_star,ok,-7.151050120592117e-05,-0.00016940341695317329,2.697204155310828e-05,5.0871420746673445e-05,0.5020625,4,8000,4,-0.0001844060271978378,5.499348044395447e-06,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,always_search,phi_k16,ok,0.000262684129178524,-9.587559600277005e-06,0.0005408598494511805,0.0001403262348386358,0.497375,4,8000,4,0.0,0.0007359739691019057,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,cp0,phi_k16,ok,0.032961403085850174,0.031181120917608496,0.03476172938462696,0.0009115701130129111,0.38037499999999996,4,8000,4,0.002745937719941139,0.06317686845175921,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,fixed_K16,phi_k16,ok,0.04647806178871542,0.04450536057556746,0.04848139296518639,0.0009979326453397885,0.33968750000000003,4,8000,4,0.005404993787407875,0.08755112979002297,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,p3_star,phi_k16,ok,0.000262684129178524,-9.587559600277005e-06,0.0005408598494511805,0.0001403262348386358,0.497375,4,8000,4,0.0,0.0007359739691019057,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k1,phi_k16,ok,0.000262684129178524,-9.587559600277005e-06,0.0005408598494511805,0.0001403262348386358,0.497375,4,8000,4,0.0,0.0007359739691019057,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_all71,phi_k16,ok,9.307283163070678e-05,-0.00012784490374144749,0.0003107235664174368,0.00011216133066045705,0.499375,4,8000,4,0.0,0.0002655608654022217,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_clock,phi_k16,ok,0.000262684129178524,-9.587559600277005e-06,0.0005408598494511805,0.0001403262348386358,0.497375,4,8000,4,0.0,0.0007359739691019057,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_cs,phi_k16,ok,-8.882425725460053e-06,-4.017395038431458e-05,2.3408506586974907e-05,1.629784818073756e-05,0.5005,4,8000,4,-2.5242626667022704e-05,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_famA_only,phi_k16,ok,0.00011659998446702957,-0.00010576502515959873,0.0003435947741309064,0.0001157108299445284,0.5025625,4,8000,4,-4.911680519580841e-05,0.00028231677412986753,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_famB_only,phi_k16,ok,-0.00012573350965976716,-0.0003611678945162566,9.921909972945286e-05,0.00011633886773765804,0.5002500000000001,4,8000,4,-0.0005393041223287582,0.00016210359334945678,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_guard,phi_k16,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_hgb,phi_k16,ok,1.598463207483292e-05,-0.00022850025645766435,0.0002609322082435028,0.000124938182443112,0.501125,4,8000,4,-0.00015503013134002687,0.00019680916517972948,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_lucb,phi_k16,ok,-7.81426578760147e-05,-0.0002957612603495363,0.00013895704694206755,0.00011257977020875511,0.4990625,4,8000,4,-0.0005289026945829391,0.000294474720954895,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_noT1000,phi_k16,ok,0.00026507505774497984,-6.362582229257885e-06,0.000543232030895524,0.00014031572210017053,0.4974375,4,8000,4,0.0,0.0007359739691019057,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_noT200,phi_k16,ok,0.00023383433371782303,-3.638296896042444e-05,0.000507412604338242,0.00013725418611688518,0.4976875,4,8000,4,0.0,0.0006730620190501213,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_noambig,phi_k16,ok,0.00026533892750740047,-6.9520111082964486e-06,0.0005434206565041676,0.00014033058328941932,0.4971875,4,8000,4,0.0,0.0007359739691019057,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_nopolicy,phi_k16,ok,0.00026733455806970594,-5.639121718559076e-06,0.0005457337781990645,0.00014033759483542385,0.4971875,4,8000,4,0.0,0.0007359739691019057,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_notrunc,phi_k16,ok,0.000262684129178524,-9.587559600277005e-06,0.0005408598494511805,0.0001403262348386358,0.497375,4,8000,4,0.0,0.0007359739691019057,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,500,,,,,,False,exploratory,phi_k16_onpolicy_only,phi_k16,ok,0.0014856780990958214,0.0010591403451144289,0.0019055331800700514,0.00021742566362787654,0.478875,4,8000,4,0.0001864870488643646,0.0028674481511116027,False,True,True,True,0
