test,cell,env_id,family,horizon,cap,policy,group,n,cap_hit_frac,n_demoted_mean,n_demoted_max,frac_episodes_demoted,k_final_mean,search_frac_mean,t_cap_hit_q00,t_cap_hit_q25,t_cap_hit_q50,t_cap_hit_q75,t_cap_hit_q100,t_cap_hit_frac_of_T_median,n_decisions,n_search_decided,frac_decisions_search,n_committed_steps,n_guard_vetoes,n_cap_demoted_counter
A,beta_skewed_T200_cap64,beta_skewed,A,200,64,power_a0.67,baseline,2000,1.0,,,,64.0,0.31313131313131315,70.0,70.0,70.0,70.0,70.0,0.35,,,,,,
A,beta_skewed_T200_cap64,beta_skewed,A,200,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.03030303030303029,,,,,,,,,,,,
A,beta_skewed_T200_cap64,beta_skewed,A,200,64,rule_reservoir,rule,2000,0.0115,0.0205,4.0,0.0115,26.067,0.12155050505050505,64.0,64.0,64.0,64.0,64.0,0.32,,,,,,
A,beta_skewed_T200_cap64,beta_skewed,A,200,64,uniform,baseline,2000,1.0,,,,64.0,0.31313131313131315,90.0,118.0,125.0,133.0,179.0,0.625,,,,,,
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,always_search,baseline,2000,1.0,,,,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,,,,,,
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,cp0,reference,2000,0.0,,,,21.405,0.03896586345381527,,,,,,,,,,,,
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,fixed_K16,baseline,2000,0.0,,,,16.0,0.028112449799196793,,,,,,,,,,,,
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,p3_star,reference,2000,1.0,,,,64.0,0.12449799196787148,68.0,68.0,68.0,68.0,68.0,0.136,,,,,,
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k1,learned,2000,1.0,436.0,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,996000.0,996000.0,1.0,0.0,0.0,872000.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16,learned,2000,1.0,422.471,436.0,1.0,64.0,0.12449799196787148,64.0,80.0,80.0,80.0,96.0,0.16,64000.0,62294.0,0.97334375,932000.0,0.0,844942.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_all71,learned,2000,1.0,423.492,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,80.0,80.0,96.0,0.16,64000.0,62321.0,0.973765625,932000.0,0.0,846984.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_clock,learned,2000,1.0,402.0,402.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,64000.0,58000.0,0.90625,932000.0,0.0,804000.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_cs,learned,2000,1.0,422.425,436.0,1.0,64.0,0.12449799196787148,64.0,80.0,80.0,80.0,96.0,0.16,64000.0,62290.0,0.97328125,932000.0,0.0,844850.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_famA_only,learned,2000,1.0,388.045,436.0,1.0,64.0,0.12449799196787148,64.0,80.0,80.0,80.0,112.0,0.16,64000.0,57387.0,0.896671875,932000.0,0.0,776090.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_famB_only,learned,2000,1.0,421.753,436.0,1.0,64.0,0.12449799196787148,64.0,80.0,80.0,80.0,96.0,0.16,64000.0,62206.0,0.97196875,932000.0,0.0,843506.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_guard,learned,2000,1.0,293.784,307.0,1.0,64.0,0.12449799196787148,64.0,80.0,80.0,80.0,96.0,0.16,64000.0,62294.0,0.97334375,932000.0,257374.0,587568.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_hgb,learned,2000,1.0,396.683,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,128.0,0.128,64000.0,58927.0,0.920734375,932000.0,0.0,793366.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_lucb,learned,2000,1.0,420.467,436.0,1.0,64.0,0.12449799196787148,64.0,80.0,80.0,80.0,96.0,0.16,64000.0,62054.0,0.96959375,932000.0,0.0,840934.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_noT1000,learned,2000,1.0,436.0,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,64000.0,64000.0,1.0,932000.0,0.0,872000.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_noT200,learned,2000,1.0,428.581,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,80.0,80.0,0.128,64000.0,63049.0,0.985140625,932000.0,0.0,857162.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_noambig,learned,2000,1.0,435.176,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,80.0,0.128,64000.0,63897.0,0.998390625,932000.0,0.0,870352.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_nopolicy,learned,2000,1.0,429.688,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,80.0,0.128,64000.0,63211.0,0.987671875,932000.0,0.0,859376.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_notrunc,learned,2000,1.0,436.0,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,64000.0,64000.0,1.0,932000.0,0.0,872000.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_onpolicy_only,learned,2000,1.0,294.851,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,64000.0,45701.0,0.714078125,932000.0,0.0,589702.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_onpolicy_union,learned,2000,1.0,431.866,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,96.0,0.128,64000.0,63478.0,0.99184375,932000.0,0.0,863732.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_perstep,learned,2000,1.0,430.5085,436.0,1.0,64.0,0.12449799196787148,64.0,65.0,66.0,68.0,82.0,0.132,996000.0,985017.0,0.9889728915662651,0.0,0.0,861017.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_quality,learned,2000,1.0,422.299,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,80.0,80.0,96.0,0.16,64000.0,62234.0,0.97240625,932000.0,0.0,844598.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_tau05,learned,2000,1.0,422.471,436.0,1.0,64.0,0.12449799196787148,64.0,80.0,80.0,80.0,96.0,0.16,64000.0,62294.0,0.97334375,932000.0,0.0,844942.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k16_weighted,learned,2000,1.0,393.488,436.0,1.0,64.0,0.12449799196787148,64.0,96.0,96.0,96.0,176.0,0.192,64000.0,58679.0,0.916859375,932000.0,0.0,786976.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_k4,learned,2000,1.0,436.0,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,250000.0,250000.0,1.0,746000.0,0.0,872000.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_reservoir_rule,learned,2000,0.987,104.558,386.0,0.987,63.818,0.12413253012048193,64.0,80.0,80.0,80.0,352.0,0.16,64000.0,20797.0,0.324953125,932000.0,0.0,209116.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_sf_k16,learned,2000,1.0,431.632,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,80.0,0.128,64000.0,63454.0,0.99146875,932000.0,0.0,863264.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,phi_sf_k16_noT1000,learned,2000,1.0,407.657,436.0,1.0,64.0,0.12449799196787148,64.0,80.0,80.0,96.0,112.0,0.16,64000.0,60402.0,0.94378125,932000.0,0.0,815314.0
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,power_a0.25,baseline,2000,1.0,,,,64.0,0.12449799196787148,67.0,67.0,67.0,67.0,67.0,0.134,,,,,,
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,power_a0.33,baseline,2000,1.0,,,,64.0,0.12449799196787148,68.0,68.0,68.0,68.0,68.0,0.136,,,,,,
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,power_a0.5,baseline,2000,1.0,,,,64.0,0.12449799196787148,69.0,69.0,69.0,69.0,69.0,0.138,,,,,,
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,power_a0.67,baseline,2000,1.0,,,,64.0,0.12449799196787148,70.0,70.0,70.0,70.0,70.0,0.14,,,,,,
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.01204819277108434,,,,,,,,,,,,
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,rule_reservoir,rule,2000,0.187,0.8465,48.0,0.182,42.532,0.08138955823293173,64.0,64.0,64.0,149.75,431.0,0.128,,,,,,
A,beta_skewed_T500_cap64,beta_skewed,A,500,64,uniform,baseline,2000,1.0,,,,64.0,0.12449799196787148,94.0,118.0,125.0,133.0,173.0,0.25,,,,,,
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,always_search,baseline,2000,0.0,,,,50.0,1.0,,,,,,,,,,,,
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,cp0,reference,2000,0.0,,,,6.0,0.08333333333333331,,,,,,,,,,,,
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,fixed_K16,baseline,2000,0.0,,,,16.0,0.2916666666666667,,,,,,,,,,,,
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,p3_star,reference,2000,0.0,,,,21.0,0.39583333333333326,,,,,,,,,,,,
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k1,learned,2000,0.0,0.0,0.0,0.0,32.0275,0.6255729166666667,,,,,,,96000.0,60055.0,0.6255729166666667,0.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16,learned,2000,0.0,0.0,0.0,0.0,33.504,0.6563333333333332,,,,,,,6000.0,3938.0,0.6563333333333333,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_all71,learned,2000,0.0,0.0,0.0,0.0,33.608,0.6584999999999999,,,,,,,6000.0,3951.0,0.6585,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_clock,learned,2000,0.0,0.0,0.0,0.0,34.0,0.6666666666666665,,,,,,,6000.0,4000.0,0.6666666666666666,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_cs,learned,2000,0.0,0.0,0.0,0.0,33.512,0.6565,,,,,,,6000.0,3939.0,0.6565,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_famA_only,learned,2000,0.0,0.0,0.0,0.0,22.456,0.42616666666666664,,,,,,,6000.0,2557.0,0.4261666666666667,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_famB_only,learned,2000,0.0,0.0,0.0,0.0,33.64,0.6591666666666666,,,,,,,6000.0,3955.0,0.6591666666666667,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_guard,learned,2000,0.0,0.0,0.0,0.0,17.0,0.3125,,,,,,,6000.0,4991.0,0.8318333333333333,90000.0,49856.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_hgb,learned,2000,0.0,0.0,0.0,0.0,33.848,0.6634999999999999,,,,,,,6000.0,3981.0,0.6635,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_lucb,learned,2000,0.0,0.0,0.0,0.0,33.648,0.6593333333333332,,,,,,,6000.0,3956.0,0.6593333333333333,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_noT1000,learned,2000,0.0,0.0,0.0,0.0,41.36,0.8199999999999998,,,,,,,6000.0,4920.0,0.82,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_noT200,learned,2000,0.0,0.0,0.0,0.0,33.752,0.6614999999999999,,,,,,,6000.0,3969.0,0.6615,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_noambig,learned,2000,0.0,0.0,0.0,0.0,38.152,0.7531666666666665,,,,,,,6000.0,4519.0,0.7531666666666667,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_nopolicy,learned,2000,0.0,0.0,0.0,0.0,21.088,0.3976666666666666,,,,,,,6000.0,2386.0,0.39766666666666667,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_notrunc,learned,2000,0.0,0.0,0.0,0.0,29.664,0.5763333333333333,,,,,,,6000.0,3458.0,0.5763333333333334,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_onpolicy_only,learned,2000,0.0,0.0,0.0,0.0,34.408,0.6751666666666665,,,,,,,6000.0,4051.0,0.6751666666666667,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_onpolicy_union,learned,2000,0.0,0.0,0.0,0.0,35.224,0.6921666666666665,,,,,,,6000.0,4153.0,0.6921666666666667,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_perstep,learned,2000,0.0,0.0,0.0,0.0,34.641,0.6800208333333334,,,,,,,96000.0,65282.0,0.6800208333333333,0.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_quality,learned,2000,0.0,0.0,0.0,0.0,33.0,0.6458333333333333,,,,,,,6000.0,3875.0,0.6458333333333334,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_tau05,learned,2000,0.0,0.0,0.0,0.0,33.504,0.6563333333333332,,,,,,,6000.0,3938.0,0.6563333333333333,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k16_weighted,learned,2000,0.0,0.0,0.0,0.0,35.728,0.7026666666666666,,,,,,,6000.0,4216.0,0.7026666666666667,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_k4,learned,2000,0.0,0.0,0.0,0.0,32.536,0.6361666666666668,,,,,,,24000.0,15268.0,0.6361666666666667,72000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_reservoir_rule,learned,2000,0.0,0.0,0.0,0.0,33.96,0.6658333333333333,,,,,,,6000.0,3995.0,0.6658333333333334,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_sf_k16,learned,2000,0.0,0.0,0.0,0.0,34.32,0.6733333333333332,,,,,,,6000.0,4040.0,0.6733333333333333,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,phi_sf_k16_noT1000,learned,2000,0.0,0.0,0.0,0.0,33.16,0.6491666666666666,,,,,,,6000.0,3895.0,0.6491666666666667,90000.0,0.0,0.0
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,power_a0.25,baseline,2000,0.0,,,,21.0,0.39583333333333326,,,,,,,,,,,,
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,power_a0.33,baseline,2000,0.0,,,,23.0,0.4375,,,,,,,,,,,,
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,power_a0.5,baseline,2000,0.0,,,,21.0,0.39583333333333326,,,,,,,,,,,,
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,power_a0.67,baseline,2000,0.0,,,,25.0,0.4791666666666668,,,,,,,,,,,,
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.125,,,,,,,,,,,,
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,rule_reservoir,rule,2000,0.0,0.0,0.0,0.0,12.947,0.22806249999999997,,,,,,,,,,,,
A,beta_skewed_T50_cap64,beta_skewed,A,50,64,uniform,baseline,2000,0.0,,,,26.003,0.5000625,,,,,,,,,,,,
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,always_search,baseline,2000,1.0,,,,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,,,,,,
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,cp0,reference,2000,0.0,,,,30.9215,0.028979458917835658,,,,,,,,,,,,
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,fixed_K16,baseline,2000,0.0,,,,16.0,0.014028056112224454,,,,,,,,,,,,
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,p3_star,reference,2000,1.0,,,,64.0,0.062124248496993974,272.0,272.0,272.0,272.0,272.0,0.272,,,,,,
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k1,learned,2000,1.0,936.0,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,1996000.0,1996000.0,1.0,0.0,0.0,1872000.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16,learned,2000,1.0,611.595,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,112.0,0.08,126000.0,84450.0,0.6702380952380952,1870000.0,0.0,1223190.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_all71,learned,2000,1.0,459.416,898.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,112.0,0.08,126000.0,65177.0,0.5172777777777777,1870000.0,0.0,918832.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_clock,learned,2000,1.0,936.0,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,126000.0,1.0,1870000.0,0.0,1872000.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_cs,learned,2000,1.0,608.571,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,112.0,0.08,126000.0,84067.0,0.6671984126984127,1870000.0,0.0,1217142.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_famA_only,learned,2000,0.9305,5.397,210.0,0.9305,63.033,0.06115531062124247,80.0,80.0,80.0,112.0,960.0,0.08,126000.0,8305.0,0.06591269841269841,1870000.0,0.0,10794.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_famB_only,learned,2000,1.0,617.809,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,128.0,0.08,126000.0,85198.0,0.6761746031746032,1870000.0,0.0,1235618.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_guard,learned,2000,1.0,579.386,791.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,112.0,0.08,126000.0,84450.0,0.6702380952380952,1870000.0,64418.0,1158772.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_hgb,learned,2000,0.9955,567.916,872.0,0.9955,63.955,0.06207915831663324,64.0,64.0,64.0,64.0,912.0,0.064,126000.0,79977.0,0.6347380952380952,1870000.0,0.0,1135832.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_lucb,learned,2000,1.0,720.733,920.0,1.0,64.0,0.062124248496993974,80.0,96.0,128.0,128.0,256.0,0.128,126000.0,98596.0,0.7825079365079365,1870000.0,0.0,1441466.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_noT1000,learned,2000,1.0,907.973,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,126000.0,121906.0,0.9675079365079365,1870000.0,0.0,1815946.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_noT200,learned,2000,1.0,730.81,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,80.0,0.08,126000.0,99475.0,0.789484126984127,1870000.0,0.0,1461620.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_noambig,learned,2000,1.0,867.52,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,80.0,0.064,126000.0,116830.0,0.9272222222222222,1870000.0,0.0,1735040.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_nopolicy,learned,2000,1.0,772.097,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,80.0,80.0,0.064,126000.0,104744.0,0.8313015873015873,1870000.0,0.0,1544194.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_notrunc,learned,2000,1.0,842.875,936.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,80.0,0.064,126000.0,113810.0,0.9032539682539683,1870000.0,0.0,1685750.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_onpolicy_only,learned,2000,0.3485,60.961,440.0,0.3485,30.811,0.028868737474949897,64.0,752.0,816.0,896.0,992.0,0.816,126000.0,11649.0,0.09245238095238095,1870000.0,0.0,121922.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_onpolicy_union,learned,2000,1.0,715.809,920.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,96.0,176.0,0.08,126000.0,97663.0,0.7751031746031746,1870000.0,0.0,1431618.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_perstep,learned,2000,1.0,614.9665,932.0,1.0,64.0,0.062124248496993974,65.0,65.0,69.0,73.0,89.0,0.069,1996000.0,1353933.0,0.6783231462925852,0.0,0.0,1229933.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_quality,learned,2000,1.0,726.959,936.0,1.0,64.0,0.062124248496993974,64.0,80.0,80.0,80.0,112.0,0.08,126000.0,99028.0,0.7859365079365079,1870000.0,0.0,1453918.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_tau05,learned,2000,1.0,611.595,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,112.0,0.08,126000.0,84450.0,0.6702380952380952,1870000.0,0.0,1223190.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k16_weighted,learned,2000,0.9565,172.609,856.0,0.9565,63.391,0.06151402805611221,80.0,144.0,160.0,176.0,672.0,0.16,126000.0,29495.0,0.2340873015873016,1870000.0,0.0,345218.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_k4,learned,2000,1.0,906.117,932.0,1.0,64.0,0.062124248496993974,68.0,68.0,72.0,72.0,100.0,0.072,500000.0,485058.0,0.970116,1496000.0,0.0,1812234.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_reservoir_rule,learned,2000,1.0,915.627,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,96.0,0.08,126000.0,123299.0,0.978563492063492,1870000.0,0.0,1831254.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_sf_k16,learned,2000,1.0,852.386,920.0,1.0,64.0,0.062124248496993974,80.0,80.0,80.0,80.0,112.0,0.08,126000.0,115152.0,0.9139047619047619,1870000.0,0.0,1704772.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,phi_sf_k16_noT1000,learned,2000,0.9825,474.799,888.0,0.9825,63.755,0.061878757515030046,80.0,144.0,160.0,192.0,560.0,0.16,126000.0,67383.0,0.5347857142857143,1870000.0,0.0,949598.0
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,power_a0.25,baseline,2000,1.0,,,,64.0,0.062124248496993974,272.0,272.0,272.0,272.0,272.0,0.272,,,,,,
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,power_a0.33,baseline,2000,1.0,,,,64.0,0.062124248496993974,393.0,393.0,393.0,393.0,393.0,0.393,,,,,,
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,power_a0.5,baseline,2000,1.0,,,,64.0,0.062124248496993974,87.0,87.0,87.0,87.0,87.0,0.087,,,,,,
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,power_a0.67,baseline,2000,1.0,,,,64.0,0.062124248496993974,480.0,480.0,480.0,480.0,480.0,0.48,,,,,,
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.006012024048096194,,,,,,,,,,,,
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,rule_reservoir,rule,2000,1.0,38.968,547.0,1.0,64.0,0.062124248496993974,64.0,64.0,64.0,64.0,64.0,0.064,,,,,,
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,tail_b0.5_mu1.0_c1.0,B,1000,64,uniform,baseline,2000,1.0,,,,64.0,0.062124248496993974,94.0,118.0,126.0,134.0,171.0,0.126,,,,,,
A,tail_b0.5_mu1.0_c1.0_T100_cap64,tail_b0.5_mu1.0_c1.0,B,100,64,always_search,baseline,2000,1.0,,,,64.0,0.6326530612244898,64.0,64.0,64.0,64.0,64.0,0.64,,,,,,
A,tail_b0.5_mu1.0_c1.0_T100_cap64,tail_b0.5_mu1.0_c1.0,B,100,64,cp0,reference,2000,0.0,,,,8.999,0.07141836734693875,,,,,,,,,,,,
A,tail_b0.5_mu1.0_c1.0_T100_cap64,tail_b0.5_mu1.0_c1.0,B,100,64,fixed_K16,baseline,2000,0.0,,,,16.0,0.1428571428571428,,,,,,,,,,,,
A,tail_b0.5_mu1.0_c1.0_T100_cap64,tail_b0.5_mu1.0_c1.0,B,100,64,p3_star,reference,2000,0.0,,,,36.0,0.34693877551020413,,,,,,,,,,,,
