level,split,env_id,horizon,cap,base_seed,alpha,c,b,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,beta_rare_excellent,50,64,5046000,0.75,3.0,0.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.75,2.0,6.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.75,2.0,8.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.75,3.0,2.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.75,3.0,4.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,100,64,5049000,0.5,3.0,0.0,1,2000,0.17663543644314633,0.0027808757317599442,30.0,0.2857142857142856,False
env,val,beta_rare_excellent,50,64,5046000,0.75,3.0,8.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,50,64,5046000,0.75,3.0,6.0,1,2000,0.2049431271313224,0.002769416851874459,50.0,1.0,False
env,val,beta_rare_excellent,100,64,5049000,0.5,3.0,2.0,1,2000,0.1824011845467612,0.002812954357758056,46.3465,0.45251530612244906,False
env,val,beta_rare_excellent,100,64,5049000,0.5,3.0,4.0,1,2000,0.1757491997666657,0.0027728342604315596,61.6245,0.6084132653061224,False
env,val,beta_rare_excellent,100,64,5049000,0.5,3.0,8.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
env,val,beta_rare_excellent,100,64,5049000,0.5,4.0,0.0,1,2000,0.1731924500647001,0.0027924341700168408,40.0,0.38775510204081615,False
env,val,beta_rare_excellent,100,64,5049000,0.5,3.0,6.0,1,2000,0.17460028973594308,0.0027693919941951845,64.0,0.6326530612244898,False
