level,split,env_id,horizon,cap,base_seed,alpha,c,b,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,3.0,8.0,1,500,0.0996216424703598,0.0030033507078211026,155.746,0.15405410821643284,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,6.0,0.0,1,500,0.10388520115613938,0.0031308682512290837,190.0,0.18837675350701402,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,4.0,2.0,1,500,0.09385126531124115,0.002954770849748759,143.774,0.14205811623246492,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,4.0,4.0,1,500,0.09881972014904022,0.002963195823439358,161.978,0.16029859719438877,False
env,val,beta_rare_excellent,1000,1000,5059000,0.75,3.0,8.0,1,500,0.38347100771963594,0.005478165927468811,1000.0,1.0,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,4.0,6.0,1,500,0.1022621402144432,0.003097948623599906,181.97,0.1803306613226453,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,4.0,8.0,1,500,0.10604702651500703,0.0032648872637295783,203.9,0.2023046092184369,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,8.0,0.0,1,500,0.10912830305099487,0.003489198796133308,253.0,0.2515030060120241,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,6.0,2.0,1,500,0.10646547275781632,0.0032733258714449714,214.2,0.212625250501002,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,1.0,0.0,1,500,0.10048855638504028,0.0030727113305231957,178.0,0.17635270541082168,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,6.0,4.0,1,500,0.10615062952041626,0.0033906175463712246,240.874,0.23935270541082165,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,6.0,6.0,1,500,0.10790178245306015,0.0033206619290454516,267.302,0.2658336673346694,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,6.0,8.0,1,500,0.11449861013889313,0.0034796094623092974,293.35,0.2919338677354709,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,1.0,2.0,1,500,0.1041050391793251,0.0031499620741726668,200.876,0.1992745490981964,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,8.0,2.0,1,500,0.11121289229393005,0.003453773274678198,282.978,0.28154108216432866,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,8.0,4.0,1,500,0.11538046538829803,0.003563213104922402,312.886,0.31150901803607217,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,8.0,6.0,1,500,0.1158343561887741,0.0035169401629379193,342.746,0.34142885771543086,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.5,8.0,8.0,1,500,0.12174370020627975,0.0035045494723343197,371.338,0.3700781563126253,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,1.0,4.0,1,500,0.1061931619644165,0.003338070060503706,226.084,0.22453306613226454,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,1.5,0.0,1,500,0.10823731505870819,0.0034493024395156075,267.0,0.2655310621242486,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,1.0,6.0,1,500,0.10526732730865479,0.003409453584871382,252.788,0.25129058116232467,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,1.0,8.0,1,500,0.11029546236991883,0.003373983487184288,277.688,0.27624048096192383,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,2.0,0.0,1,500,0.11774870765209199,0.003461110344864558,356.0,0.3547094188376753,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,1.5,2.0,1,500,0.11189258348941802,0.0035276814360602504,297.664,0.2962565130260521,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,1.5,4.0,1,500,0.1165889881849289,0.003507075281428415,328.15,0.32680360721442886,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,1.5,6.0,1,500,0.1174495666027069,0.003511129527883335,358.664,0.35737875751503,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,3.0,0.0,1,500,0.1359164097905159,0.0038001128028580084,534.0,0.5330661322645289,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,1.5,8.0,1,500,0.12574594765901564,0.003564309628854297,386.624,0.38539478957915835,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,2.0,6.0,1,500,0.12323182439804077,0.003717420665564136,453.062,0.4519659318637274,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,2.0,2.0,1,500,0.125757579267025,0.003569958862553717,390.488,0.3892665330661323,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,2.0,4.0,1,500,0.1233057296872139,0.003573064558833365,422.5,0.4213426853707415,False
env,val,beta_mostly_mediocre,1000,1000,5044000,0.75,2.0,8.0,1,500,0.13469166123867035,0.0037679561386392323,480.37,0.47932865731462926,False
env,val,beta_skewed,1000,1000,5074000,0.5,3.0,0.0,1,500,0.153359295129776,0.004488893744209803,95.0,0.09318637274549096,False
env,val,beta_skewed,1000,1000,5074000,0.5,4.0,0.0,1,500,0.13103070545196532,0.004405208277103878,127.0,0.125250501002004,False
