level,split,env_id,horizon,cap,base_seed,theta,alpha,c,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,beta_mostly_mediocre,100,64,5034000,0.7,0.75,2.0,1,2000,0.16089072321355344,0.002392890059144257,64.0,0.6326530612244898,False
env,val,beta_mostly_mediocre,100,64,5034000,0.7,0.75,3.0,1,2000,0.16089072321355344,0.002392890059144257,64.0,0.6326530612244898,False
env,val,beta_mostly_mediocre,200,64,5037000,0.55,0.5,3.0,1,2000,0.15325114542245866,0.001873712566295667,7.525,0.027904040404040403,False
env,val,beta_mostly_mediocre,200,64,5037000,0.55,0.5,4.0,1,2000,0.15325114542245866,0.001873712566295667,7.525,0.027904040404040403,False
env,val,beta_mostly_mediocre,200,64,5037000,0.55,0.5,6.0,1,2000,0.15325114542245866,0.001873712566295667,7.525,0.027904040404040403,False
env,val,beta_mostly_mediocre,200,64,5037000,0.55,0.5,8.0,1,2000,0.15325114542245866,0.001873712566295667,7.525,0.027904040404040403,False
env,val,beta_mostly_mediocre,200,64,5037000,0.55,0.75,1.0,1,2000,0.15325114542245866,0.001873712566295667,7.525,0.027904040404040403,False
env,val,beta_mostly_mediocre,200,64,5037000,0.55,0.75,1.5,1,2000,0.15325114542245866,0.001873712566295667,7.525,0.027904040404040403,False
env,val,beta_mostly_mediocre,200,64,5037000,0.55,0.75,2.0,1,2000,0.15325114542245866,0.001873712566295667,7.525,0.027904040404040403,False
env,val,beta_mostly_mediocre,200,64,5037000,0.55,0.75,3.0,1,2000,0.15325114542245866,0.001873712566295667,7.525,0.027904040404040403,False
env,val,beta_mostly_mediocre,200,64,5037000,0.6,0.5,3.0,1,2000,0.1402353806644678,0.0018617826007898371,10.626,0.043565656565656564,False
env,val,beta_mostly_mediocre,200,64,5037000,0.6,0.5,4.0,1,2000,0.14016447499394416,0.0018604480879306252,10.6275,0.04357323232323232,False
env,val,beta_mostly_mediocre,200,64,5037000,0.6,0.5,6.0,1,2000,0.14016447499394416,0.0018604480879306252,10.6275,0.04357323232323232,False
env,val,beta_mostly_mediocre,200,64,5037000,0.6,0.5,8.0,1,2000,0.14016447499394416,0.0018604480879306252,10.6275,0.04357323232323232,False
env,val,beta_mostly_mediocre,200,64,5037000,0.6,0.75,1.0,1,2000,0.14016447499394416,0.0018604480879306252,10.6275,0.04357323232323232,False
env,val,beta_mostly_mediocre,200,64,5037000,0.6,0.75,1.5,1,2000,0.14016447499394416,0.0018604480879306252,10.6275,0.04357323232323232,False
env,val,beta_mostly_mediocre,200,64,5037000,0.6,0.75,2.0,1,2000,0.14016447499394416,0.0018604480879306252,10.6275,0.04357323232323232,False
env,val,beta_mostly_mediocre,200,64,5037000,0.6,0.75,3.0,1,2000,0.14016447499394416,0.0018604480879306252,10.6275,0.04357323232323232,False
env,val,beta_mostly_mediocre,200,64,5037000,0.625,0.5,3.0,1,2000,0.13522444735467434,0.0018786503566048161,14.2645,0.06194191919191919,False
env,val,beta_mostly_mediocre,200,64,5037000,0.625,0.5,4.0,1,2000,0.13508348897099495,0.0018776560167382975,14.325,0.06224747474747474,False
env,val,beta_mostly_mediocre,200,64,5037000,0.625,0.5,6.0,1,2000,0.13508348897099495,0.0018776560167382975,14.33,0.062272727272727264,False
env,val,beta_mostly_mediocre,200,64,5037000,0.625,0.5,8.0,1,2000,0.13508348897099495,0.0018776560167382975,14.33,0.062272727272727264,False
env,val,beta_mostly_mediocre,200,64,5037000,0.625,0.75,1.5,1,2000,0.13508348897099495,0.0018776560167382975,14.33,0.062272727272727264,False
env,val,beta_mostly_mediocre,200,64,5037000,0.625,0.75,1.0,1,2000,0.13520145225524902,0.001881853871653537,14.319,0.06221717171717171,False
env,val,beta_mostly_mediocre,200,64,5037000,0.625,0.75,2.0,1,2000,0.13508348897099495,0.0018776560167382975,14.33,0.062272727272727264,False
env,val,beta_mostly_mediocre,200,64,5037000,0.625,0.75,3.0,1,2000,0.13508348897099495,0.0018776560167382975,14.33,0.062272727272727264,False
env,val,beta_mostly_mediocre,200,64,5037000,0.65,0.5,3.0,1,2000,0.13146883656084538,0.001919824124397036,17.7945,0.07977020202020202,False
env,val,beta_mostly_mediocre,200,64,5037000,0.65,0.5,4.0,1,2000,0.13127668818831445,0.0019188295267545642,18.042,0.08102020202020202,False
env,val,beta_mostly_mediocre,200,64,5037000,0.65,0.5,6.0,1,2000,0.1312914201617241,0.0019139116058045236,18.072,0.08117171717171717,False
env,val,beta_mostly_mediocre,200,64,5037000,0.65,0.5,8.0,1,2000,0.1312914201617241,0.0019139116058045236,18.072,0.08117171717171717,False
env,val,beta_mostly_mediocre,200,64,5037000,0.65,0.75,1.0,1,2000,0.13095280642807483,0.0019125555208996817,18.0145,0.08088131313131314,False
env,val,beta_mostly_mediocre,200,64,5037000,0.675,0.5,3.0,1,2000,0.13060547991096974,0.0020145748303888903,43.0,0.20707070707070716,False
env,val,beta_mostly_mediocre,200,64,5037000,0.65,0.75,2.0,1,2000,0.1312914201617241,0.0019139116058045236,18.072,0.08117171717171717,False
env,val,beta_mostly_mediocre,200,64,5037000,0.65,0.75,3.0,1,2000,0.1312914201617241,0.0019139116058045236,18.072,0.08117171717171717,False
env,val,beta_mostly_mediocre,200,64,5037000,0.675,0.5,4.0,1,2000,0.1319964821636677,0.0020742934379359744,57.0,0.2777777777777778,False
env,val,beta_mostly_mediocre,200,64,5037000,0.65,0.75,1.5,1,2000,0.1312914201617241,0.0019139116058045236,18.072,0.08117171717171717,False
env,val,beta_mostly_mediocre,200,64,5037000,0.675,0.5,6.0,1,2000,0.136039856210351,0.0021137162023521345,64.0,0.31313131313131315,False
env,val,beta_mostly_mediocre,200,64,5037000,0.675,0.5,8.0,1,2000,0.136039856210351,0.0021137162023521345,64.0,0.31313131313131315,False
env,val,beta_mostly_mediocre,200,64,5037000,0.675,0.75,1.0,1,2000,0.1314645604044199,0.002064713314991341,54.0,0.2626262626262626,False
env,val,beta_mostly_mediocre,200,64,5037000,0.675,0.75,1.5,1,2000,0.136039856210351,0.0021137162023521345,64.0,0.31313131313131315,False
env,val,beta_mostly_mediocre,200,64,5037000,0.675,0.75,2.0,1,2000,0.136039856210351,0.0021137162023521345,64.0,0.31313131313131315,False
env,val,beta_mostly_mediocre,200,64,5037000,0.675,0.75,3.0,1,2000,0.136039856210351,0.0021137162023521345,64.0,0.31313131313131315,False
env,val,beta_mostly_mediocre,200,64,5037000,0.7,0.5,3.0,1,2000,0.13060547991096974,0.0020145748303888903,43.0,0.20707070707070716,False
env,val,beta_mostly_mediocre,200,64,5037000,0.7,0.75,1.0,1,2000,0.1314645604044199,0.002064713314991341,54.0,0.2626262626262626,False
env,val,beta_mostly_mediocre,200,64,5037000,0.7,0.5,8.0,1,2000,0.136039856210351,0.0021137162023521345,64.0,0.31313131313131315,False
env,val,beta_mostly_mediocre,200,64,5037000,0.7,0.5,6.0,1,2000,0.136039856210351,0.0021137162023521345,64.0,0.31313131313131315,False
env,val,beta_mostly_mediocre,200,64,5037000,0.7,0.75,1.5,1,2000,0.136039856210351,0.0021137162023521345,64.0,0.31313131313131315,False
env,val,beta_mostly_mediocre,200,64,5037000,0.7,0.5,4.0,1,2000,0.1319964821636677,0.0020742934379359744,57.0,0.2777777777777778,False
env,val,beta_mostly_mediocre,200,64,5037000,0.7,0.75,2.0,1,2000,0.136039856210351,0.0021137162023521345,64.0,0.31313131313131315,False
env,val,beta_skewed,50,64,5061000,0.55,0.5,3.0,1,2000,0.2148375750745181,0.004160893630678981,17.6295,0.3256145833333334,False
env,val,beta_mostly_mediocre,200,64,5037000,0.7,0.75,3.0,1,2000,0.136039856210351,0.0021137162023521345,64.0,0.31313131313131315,False
env,val,beta_skewed,50,64,5061000,0.55,0.5,4.0,1,2000,0.20375366131891495,0.004102775187625704,20.4995,0.38540625,False
env,val,beta_skewed,50,64,5061000,0.55,0.5,6.0,1,2000,0.19935039727552795,0.004092942117394276,22.99,0.4372916666666667,False
env,val,beta_skewed,50,64,5061000,0.55,0.5,8.0,1,2000,0.20019451790652237,0.004117074131151151,23.0755,0.4390729166666667,False
env,val,beta_skewed,50,64,5061000,0.55,0.75,1.0,1,2000,0.2181576866916439,0.004171265852505629,15.946,0.29054166666666664,False
env,val,beta_skewed,50,64,5061000,0.55,0.75,1.5,1,2000,0.20375366131891495,0.004102775187625704,20.4995,0.38540625,False
env,val,beta_skewed,50,64,5061000,0.6,0.5,3.0,1,2000,0.21575758949876764,0.004189724839289009,18.4775,0.34328125,False
env,val,beta_skewed,50,64,5061000,0.6,0.5,4.0,1,2000,0.20419026404176838,0.004125740621958125,21.5755,0.4078229166666667,False
env,val,beta_skewed,50,64,5061000,0.55,0.75,2.0,1,2000,0.19512928108056077,0.004025215567502024,22.4805,0.4266770833333334,False
env,val,beta_skewed,50,64,5061000,0.6,0.5,6.0,1,2000,0.2000700131410267,0.004115072931415442,24.167,0.4618125,False
env,val,beta_skewed,50,64,5061000,0.55,0.75,3.0,1,2000,0.20019451790652237,0.004117074131151151,23.0755,0.4390729166666667,False
env,val,beta_skewed,50,64,5061000,0.6,0.5,8.0,1,2000,0.20091413377202116,0.004139002501744889,24.2525,0.46359375,False
env,val,beta_skewed,50,64,5061000,0.6,0.75,1.0,1,2000,0.21782239038302215,0.004182679086572231,16.6065,0.30430208333333336,False
env,val,beta_skewed,50,64,5061000,0.6,0.75,1.5,1,2000,0.20419026404176838,0.004125740621958125,21.5755,0.4078229166666667,False
env,val,beta_skewed,50,64,5061000,0.6,0.75,2.0,1,2000,0.19584889694605953,0.004048092084071663,23.6545,0.4511354166666666,False
env,val,beta_skewed,50,64,5061000,0.625,0.5,3.0,1,2000,0.21233543141395786,0.004163982269968201,19.4545,0.36363541666666677,False
env,val,beta_skewed,50,64,5061000,0.6,0.75,3.0,1,2000,0.20091413377202116,0.004139002501744889,24.2525,0.46359375,False
env,val,beta_skewed,50,64,5061000,0.625,0.5,4.0,1,2000,0.20044003311451525,0.004086114334112893,23.728,0.45266666666666666,False
env,val,beta_skewed,50,64,5061000,0.625,0.75,1.0,1,2000,0.21696928491993459,0.0041690933237090505,17.2345,0.31738541666666664,False
env,val,beta_skewed,50,64,5061000,0.625,0.75,1.5,1,2000,0.20044003311451525,0.004086114334112893,23.728,0.45266666666666666,False
env,val,beta_skewed,50,64,5061000,0.625,0.5,6.0,1,2000,0.20236885391687975,0.004118019721953302,27.956,0.54075,False
env,val,beta_skewed,50,64,5061000,0.625,0.5,8.0,1,2000,0.20321297454787418,0.0041416978932942005,28.045,0.5426041666666668,False
env,val,beta_skewed,50,64,5061000,0.625,0.75,2.0,1,2000,0.1959537374705542,0.004044646313264245,27.2345,0.52571875,False
env,val,beta_skewed,50,64,5061000,0.65,0.5,3.0,1,2000,0.21259964966238476,0.004154103216294675,19.817,0.37118750000000006,False
env,val,beta_skewed,50,64,5061000,0.625,0.75,3.0,1,2000,0.20321297454787418,0.0041416978932942005,28.045,0.5426041666666668,False
env,val,beta_skewed,50,64,5061000,0.65,0.5,4.0,1,2000,0.2008547707637772,0.004072318914819031,24.206,0.462625,False
env,val,beta_skewed,50,64,5061000,0.65,0.5,6.0,1,2000,0.20283115250384434,0.004105667099219639,28.4755,0.5515729166666667,False
env,val,beta_skewed,50,64,5061000,0.65,0.75,1.0,1,2000,0.21632412890149863,0.004161379191904559,17.5185,0.3233020833333333,False
env,val,beta_skewed,50,64,5061000,0.675,0.5,3.0,1,2000,0.20974973453418352,0.004143606177327993,22.0,0.41666666666666674,False
env,val,beta_skewed,50,64,5061000,0.65,0.75,1.5,1,2000,0.2008547707637772,0.004072318914819031,24.206,0.462625,False
env,val,beta_skewed,50,64,5061000,0.65,0.5,8.0,1,2000,0.2036752731348388,0.004129368826775521,28.5645,0.5534270833333333,False
env,val,beta_skewed,50,64,5061000,0.675,0.5,4.0,1,2000,0.1922618703348562,0.004054802998765274,29.0,0.5625,False
env,val,beta_skewed,50,64,5061000,0.65,0.75,2.0,1,2000,0.19641603605751878,0.0040324368415984,27.754,0.5365416666666667,False
env,val,beta_skewed,50,64,5061000,0.65,0.75,3.0,1,2000,0.2036752731348388,0.004129368826775521,28.5645,0.5534270833333333,False
env,val,beta_skewed,50,64,5061000,0.675,0.5,6.0,1,2000,0.20505953173525632,0.004111531940919336,43.0,0.8541666666666665,False
env,val,beta_skewed,50,64,5061000,0.675,0.75,1.0,1,2000,0.21378508133991272,0.0041513445138658235,19.0,0.3541666666666667,False
env,val,beta_skewed,50,64,5061000,0.675,0.75,1.5,1,2000,0.1922618703348562,0.004054802998765274,29.0,0.5625,False
env,val,beta_skewed,50,64,5061000,0.675,0.5,8.0,1,2000,0.32718660406528216,0.004640516924675982,50.0,1.0,False
env,val,beta_skewed,50,64,5061000,0.675,0.75,2.0,1,2000,0.1830783912532497,0.0038585710621693516,38.0,0.75,False
env,val,beta_skewed,50,64,5061000,0.7,0.5,3.0,1,2000,0.20974973453418352,0.004143606177327993,22.0,0.41666666666666674,False
env,val,beta_skewed,50,64,5061000,0.7,0.5,4.0,1,2000,0.1922618703348562,0.004054802998765274,29.0,0.5625,False
env,val,beta_skewed,50,64,5061000,0.675,0.75,3.0,1,2000,0.32718660406528216,0.004640516924675982,50.0,1.0,False
env,val,beta_skewed,50,64,5061000,0.7,0.75,1.0,1,2000,0.21378508133991272,0.0041513445138658235,19.0,0.3541666666666667,False
env,val,beta_skewed,50,64,5061000,0.7,0.5,6.0,1,2000,0.20505953173525632,0.004111531940919336,43.0,0.8541666666666665,False
env,val,beta_skewed,50,64,5061000,0.7,0.75,1.5,1,2000,0.1922618703348562,0.004054802998765274,29.0,0.5625,False
env,val,beta_skewed,50,64,5061000,0.7,0.5,8.0,1,2000,0.32718660406528216,0.004640516924675982,50.0,1.0,False
env,val,beta_skewed,50,64,5061000,0.7,0.75,2.0,1,2000,0.1830783912532497,0.0038585710621693516,38.0,0.75,False
env,val,beta_skewed,50,64,5061000,0.7,0.75,3.0,1,2000,0.32718660406528216,0.004640516924675982,50.0,1.0,False
env,val,beta_skewed,100,64,5064000,0.55,0.5,3.0,1,2000,0.19763193637225776,0.003817595048659072,23.8375,0.2228316326530612,False
env,val,beta_skewed,100,64,5064000,0.55,0.5,4.0,1,2000,0.1899424314526841,0.003721315490927443,28.247,0.2678265306122448,False
env,val,beta_skewed,100,64,5064000,0.55,0.75,1.0,1,2000,0.19248530278820544,0.003769692143126307,24.8815,0.23348469387755102,False
env,val,beta_skewed,100,64,5064000,0.55,0.5,6.0,1,2000,0.1864506102418527,0.003755410465897011,32.25,0.30867346938775514,False
env,val,beta_skewed,100,64,5064000,0.55,0.5,8.0,1,2000,0.1855433109877631,0.0037657539410702002,32.5835,0.3120765306122449,False
env,val,beta_skewed,100,64,5064000,0.6,0.5,3.0,1,2000,0.1957073825756088,0.0038243246945037493,25.435,0.23913265306122444,False
env,val,beta_skewed,100,64,5064000,0.55,0.75,2.0,1,2000,0.1855433109877631,0.0037657539410702002,32.5835,0.3120765306122449,False
env,val,beta_skewed,100,64,5064000,0.55,0.75,3.0,1,2000,0.1855433109877631,0.0037657539410702002,32.5835,0.3120765306122449,False
env,val,beta_skewed,100,64,5064000,0.6,0.5,4.0,1,2000,0.1910522151971236,0.0038132376893430936,31.054,0.296469387755102,False
env,val,beta_skewed,100,64,5064000,0.55,0.75,1.5,1,2000,0.18919645745540037,0.0038046982595592643,30.4505,0.2903112244897959,False
env,val,beta_skewed,100,64,5064000,0.6,0.5,6.0,1,2000,0.18987827729154377,0.003850502226861762,36.289,0.34988775510204084,False
env,val,beta_skewed,100,64,5064000,0.6,0.5,8.0,1,2000,0.18915048917476088,0.003865126719220783,36.684,0.3539183673469387,False
env,val,beta_skewed,100,64,5064000,0.6,0.75,1.0,1,2000,0.19153045573923738,0.0037892418039455742,26.71,0.25214285714285717,False
env,val,beta_skewed,100,64,5064000,0.6,0.75,1.5,1,2000,0.19215270157204942,0.003904106082672994,34.0225,0.32676020408163264,False
env,val,beta_skewed,100,64,5064000,0.6,0.75,2.0,1,2000,0.18915048917476088,0.003865126719220783,36.684,0.3539183673469387,False
env,val,beta_skewed,100,64,5064000,0.625,0.5,3.0,1,2000,0.19588307000044733,0.0038340017128984526,26.923,0.2543163265306122,False
env,val,beta_skewed,100,64,5064000,0.6,0.75,3.0,1,2000,0.18915048917476088,0.003865126719220783,36.684,0.3539183673469387,False
env,val,beta_skewed,100,64,5064000,0.625,0.75,1.0,1,2000,0.1917041198471561,0.003809100502638519,28.4085,0.2694744897959184,False
env,val,beta_skewed,100,64,5064000,0.625,0.5,6.0,1,2000,0.17951949210558088,0.003741918305222441,42.6485,0.41478061224489793,False
env,val,beta_skewed,100,64,5064000,0.625,0.5,8.0,1,2000,0.1782284726696089,0.0037393005195600973,43.7935,0.4264642857142857,False
env,val,beta_skewed,100,64,5064000,0.625,0.5,4.0,1,2000,0.19111184854526073,0.0037958724301141267,33.775,0.3242346938775509,False
env,val,beta_skewed,100,64,5064000,0.625,0.75,1.5,1,2000,0.18775243258895352,0.0038778300612161117,38.04,0.36775510204081635,False
env,val,beta_skewed,100,64,5064000,0.625,0.75,2.0,1,2000,0.1782284726696089,0.0037393005195600973,43.7935,0.4264642857142857,False
env,val,beta_skewed,100,64,5064000,0.625,0.75,3.0,1,2000,0.1782284726696089,0.0037393005195600973,43.7935,0.4264642857142857,False
env,val,beta_skewed,100,64,5064000,0.65,0.5,3.0,1,2000,0.1951130817392841,0.0038327972645025394,27.4565,0.25976020408163264,False
env,val,beta_skewed,100,64,5064000,0.65,0.5,4.0,1,2000,0.19122332485113294,0.003788941691460937,34.726,0.333938775510204,False
env,val,beta_skewed,100,64,5064000,0.65,0.75,1.0,1,2000,0.19120467761997134,0.0038147819904453513,29.018,0.2756938775510204,False
env,val,beta_skewed,100,64,5064000,0.65,0.5,6.0,1,2000,0.1783080081799999,0.003711910403648397,44.4405,0.4330663265306123,False
env,val,beta_skewed,100,64,5064000,0.65,0.5,8.0,1,2000,0.17773174413014203,0.003712376121609275,45.692,0.4458367346938776,False
env,val,beta_skewed,100,64,5064000,0.675,0.5,3.0,1,2000,0.19183359033521266,0.003837129167353456,30.0,0.2857142857142856,False
env,val,beta_skewed,100,64,5064000,0.675,0.5,4.0,1,2000,0.18532078616786749,0.0037828474737675653,40.0,0.38775510204081615,False
env,val,beta_skewed,100,64,5064000,0.65,0.75,2.0,1,2000,0.17773174413014203,0.003712376121609275,45.692,0.4458367346938776,False
env,val,beta_skewed,100,64,5064000,0.65,0.75,3.0,1,2000,0.17773174413014203,0.003712376121609275,45.692,0.4458367346938776,False
env,val,beta_skewed,100,64,5064000,0.65,0.75,1.5,1,2000,0.1869579683584161,0.003863155627671014,39.3475,0.3810969387755102,False
env,val,beta_skewed,100,64,5064000,0.675,0.75,1.0,1,2000,0.1874022251991555,0.0038147145557015055,32.0,0.3061224489795918,False
env,val,beta_skewed,100,64,5064000,0.675,0.5,6.0,1,2000,0.16415921349916607,0.0036574733409400193,60.0,0.5918367346938778,False
env,val,beta_skewed,100,64,5064000,0.675,0.5,8.0,1,2000,0.1619285329217091,0.0036206394754247757,64.0,0.6326530612244898,False
env,val,beta_skewed,100,64,5064000,0.675,0.75,1.5,1,2000,0.18036109661543742,0.0039060935262504445,48.0,0.4693877551020407,False
env,val,beta_skewed,100,64,5064000,0.7,0.5,3.0,1,2000,0.19183359033521266,0.003837129167353456,30.0,0.2857142857142856,False
env,val,beta_skewed,100,64,5064000,0.7,0.5,4.0,1,2000,0.18532078616786749,0.0037828474737675653,40.0,0.38775510204081615,False
env,val,beta_skewed,100,64,5064000,0.675,0.75,3.0,1,2000,0.1619285329217091,0.0036206394754247757,64.0,0.6326530612244898,False
env,val,beta_skewed,100,64,5064000,0.675,0.75,2.0,1,2000,0.1619285329217091,0.0036206394754247757,64.0,0.6326530612244898,False
env,val,beta_skewed,100,64,5064000,0.7,0.75,1.0,1,2000,0.1874022251991555,0.0038147145557015055,32.0,0.3061224489795918,False
env,val,beta_skewed,100,64,5064000,0.7,0.75,1.5,1,2000,0.18036109661543742,0.0039060935262504445,48.0,0.4693877551020407,False
env,val,beta_skewed,100,64,5064000,0.7,0.5,6.0,1,2000,0.16415921349916607,0.0036574733409400193,60.0,0.5918367346938778,False
env,val,beta_skewed,100,64,5064000,0.7,0.5,8.0,1,2000,0.1619285329217091,0.0036206394754247757,64.0,0.6326530612244898,False
env,val,beta_skewed,100,64,5064000,0.7,0.75,2.0,1,2000,0.1619285329217091,0.0036206394754247757,64.0,0.6326530612244898,False
env,val,beta_skewed,100,64,5064000,0.7,0.75,3.0,1,2000,0.1619285329217091,0.0036206394754247757,64.0,0.6326530612244898,False
env,val,beta_skewed,200,64,5067000,0.55,0.5,3.0,1,2000,0.19375964445061983,0.0034585520917718533,31.992,0.15147474747474748,False
env,val,beta_skewed,200,64,5067000,0.55,0.5,4.0,1,2000,0.18319394528120755,0.0033655437299704347,37.403,0.1788030303030303,False
env,val,beta_skewed,200,64,5067000,0.55,0.5,6.0,1,2000,0.17512148624658586,0.003240351523993794,39.3315,0.18854292929292926,False
env,val,beta_skewed,200,64,5067000,0.55,0.5,8.0,1,2000,0.17512148624658586,0.003240351523993794,39.3315,0.18854292929292926,False
env,val,beta_skewed,200,64,5067000,0.55,0.75,1.0,1,2000,0.18432571101747453,0.003392468889654055,36.4235,0.17385606060606063,False
env,val,beta_skewed,200,64,5067000,0.55,0.75,1.5,1,2000,0.17512148624658586,0.003240351523993794,39.3315,0.18854292929292926,False
env,val,beta_skewed,200,64,5067000,0.55,0.75,2.0,1,2000,0.17512148624658586,0.003240351523993794,39.3315,0.18854292929292926,False
env,val,beta_skewed,200,64,5067000,0.55,0.75,3.0,1,2000,0.17512148624658586,0.003240351523993794,39.3315,0.18854292929292926,False
env,val,beta_skewed,200,64,5067000,0.6,0.5,3.0,1,2000,0.18986935500241817,0.0034444964226764247,35.324,0.16830303030303034,False
env,val,beta_skewed,200,64,5067000,0.6,0.5,4.0,1,2000,0.17692816276848317,0.0033395038916855272,42.8895,0.2065126262626262,False
env,val,beta_skewed,200,64,5067000,0.6,0.5,6.0,1,2000,0.17003470095992088,0.0032646030644952573,45.9125,0.22178030303030305,False
env,val,beta_skewed,200,64,5067000,0.6,0.5,8.0,1,2000,0.17003470095992088,0.0032646030644952573,45.9125,0.22178030303030305,False
env,val,beta_skewed,200,64,5067000,0.6,0.75,1.0,1,2000,0.17822041635774075,0.0033753545892249016,41.4315,0.1991489898989899,False
env,val,beta_skewed,200,64,5067000,0.6,0.75,1.5,1,2000,0.17003470095992088,0.0032646030644952573,45.9125,0.22178030303030305,False
env,val,beta_skewed,200,64,5067000,0.6,0.75,2.0,1,2000,0.17003470095992088,0.0032646030644952573,45.9125,0.22178030303030305,False
env,val,beta_skewed,200,64,5067000,0.6,0.75,3.0,1,2000,0.17003470095992088,0.0032646030644952573,45.9125,0.22178030303030305,False
env,val,beta_skewed,200,64,5067000,0.625,0.5,3.0,1,2000,0.188478568257764,0.0034200634631424195,37.4225,0.17890151515151517,False
env,val,beta_skewed,200,64,5067000,0.625,0.5,4.0,1,2000,0.1765258362069726,0.003360533088004359,46.5525,0.22501262626262622,False
env,val,beta_skewed,200,64,5067000,0.625,0.5,6.0,1,2000,0.16908472254127263,0.0032783428672703554,50.4475,0.24468434343434345,False
env,val,beta_skewed,200,64,5067000,0.625,0.5,8.0,1,2000,0.16908472254127263,0.0032783428672703554,50.4475,0.24468434343434345,False
env,val,beta_skewed,200,64,5067000,0.625,0.75,1.0,1,2000,0.1776277542617172,0.003381264806889943,44.7395,0.21585606060606058,False
env,val,beta_skewed,200,64,5067000,0.625,0.75,1.5,1,2000,0.16908472254127263,0.0032783428672703554,50.4475,0.24468434343434345,False
env,val,beta_skewed,200,64,5067000,0.625,0.75,2.0,1,2000,0.16908472254127263,0.0032783428672703554,50.4475,0.24468434343434345,False
env,val,beta_skewed,200,64,5067000,0.625,0.75,3.0,1,2000,0.16908472254127263,0.0032783428672703554,50.4475,0.24468434343434345,False
env,val,beta_skewed,200,64,5067000,0.65,0.5,3.0,1,2000,0.187390913086012,0.003437581678691142,38.574,0.18471717171717178,False
env,val,beta_skewed,200,64,5067000,0.65,0.5,6.0,1,2000,0.16840532553195953,0.0032891898018024474,53.04,0.2577777777777778,False
env,val,beta_skewed,200,64,5067000,0.65,0.5,4.0,1,2000,0.17418910743296145,0.003386732388601634,48.6375,0.23554292929292925,False
env,val,beta_skewed,200,64,5067000,0.675,0.5,3.0,1,2000,0.18541881078667938,0.0034478497890416573,43.0,0.20707070707070716,False
env,val,beta_skewed,200,64,5067000,0.65,0.5,8.0,1,2000,0.16840532553195953,0.0032891898018024474,53.04,0.2577777777777778,False
env,val,beta_skewed,200,64,5067000,0.65,0.75,1.0,1,2000,0.17643745308183134,0.003409102692227826,46.615,0.2253282828282828,False
env,val,beta_skewed,200,64,5067000,0.675,0.5,4.0,1,2000,0.17003265985101462,0.003401862349568687,57.0,0.2777777777777778,False
env,val,beta_skewed,200,64,5067000,0.65,0.75,1.5,1,2000,0.16840532553195953,0.0032891898018024474,53.04,0.2577777777777778,False
env,val,beta_skewed,200,64,5067000,0.675,0.5,6.0,1,2000,0.16125535017251968,0.003267956280951551,64.0,0.31313131313131315,False
env,val,beta_skewed,200,64,5067000,0.65,0.75,2.0,1,2000,0.16840532553195953,0.0032891898018024474,53.04,0.2577777777777778,False
env,val,beta_skewed,200,64,5067000,0.675,0.5,8.0,1,2000,0.16125535017251968,0.003267956280951551,64.0,0.31313131313131315,False
env,val,beta_skewed,200,64,5067000,0.65,0.75,3.0,1,2000,0.16840532553195953,0.0032891898018024474,53.04,0.2577777777777778,False
env,val,beta_skewed,200,64,5067000,0.675,0.75,1.0,1,2000,0.17285029160790144,0.0034285917744081964,54.0,0.2626262626262626,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.55,0.5,3.0,1,2000,0.0898789408132434,0.0023670357104297723,2.5205,0.01084375,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.55,0.5,4.0,1,2000,0.0898789408132434,0.0023670357104297723,2.5205,0.01084375,False
env,val,beta_skewed,200,64,5067000,0.675,0.75,1.5,1,2000,0.16125535017251968,0.003267956280951551,64.0,0.31313131313131315,False
env,val,beta_skewed,200,64,5067000,0.675,0.75,2.0,1,2000,0.16125535017251968,0.003267956280951551,64.0,0.31313131313131315,False
env,val,beta_skewed,200,64,5067000,0.7,0.5,3.0,1,2000,0.18541881078667938,0.0034478497890416573,43.0,0.20707070707070716,False
env,val,beta_skewed,200,64,5067000,0.675,0.75,3.0,1,2000,0.16125535017251968,0.003267956280951551,64.0,0.31313131313131315,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.55,0.5,6.0,1,2000,0.0898789408132434,0.0023670357104297723,2.5205,0.01084375,False
env,val,beta_skewed,200,64,5067000,0.7,0.5,4.0,1,2000,0.17003265985101462,0.003401862349568687,57.0,0.2777777777777778,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.55,0.5,8.0,1,2000,0.0898789408132434,0.0023670357104297723,2.5205,0.01084375,False
env,val,tail_b0.5_mu1.0_c1.0,50,64,5196000,0.55,0.75,1.0,1,2000,0.0898789408132434,0.0023670357104297723,2.5205,0.01084375,False
env,val,beta_skewed,200,64,5067000,0.7,0.5,6.0,1,2000,0.16125535017251968,0.003267956280951551,64.0,0.31313131313131315,False
env,val,beta_skewed,200,64,5067000,0.7,0.5,8.0,1,2000,0.16125535017251968,0.003267956280951551,64.0,0.31313131313131315,False
env,val,beta_skewed,200,64,5067000,0.7,0.75,1.0,1,2000,0.17285029160790144,0.0034285917744081964,54.0,0.2626262626262626,False
