level,split,env_id,family,horizon,cap,base_seed,K,n_envs,n_episodes,regret,regret_se,regret_disc,regret_sel,k_final,search_frac,k_star,is_argmin
env,val,beta_rare_excellent,A,1000,32,5057000,4,1,500,0.3637623739466071,0.005095550469429191,0.36245380544662475,0.001308568499982357,4.0,0.0020040080160320635,32,False
env,val,beta_rare_excellent,A,1000,32,5057000,6,1,500,0.33289912328124044,0.005192988526898888,0.33104035997390746,0.0018587633073329926,6.0,0.004008016032064127,32,False
env,val,beta_rare_excellent,A,1000,32,5057000,8,1,500,0.30784688421338796,0.0052805079399537835,0.30556908111274245,0.002277803100645542,8.0,0.006012024048096194,32,False
env,val,beta_rare_excellent,A,1000,32,5057000,10,1,500,0.28746174509823325,0.005199727844484979,0.285175102815032,0.0022866422832012174,10.0,0.008016032064128254,32,False
env,val,beta_rare_excellent,A,1000,32,5057000,12,1,500,0.2745909199118614,0.0051938694341324846,0.271189703643322,0.003401216268539429,12.0,0.010020040080160319,32,False
env,val,beta_rare_excellent,A,1000,32,5057000,14,1,500,0.2616756582558155,0.00514069854273832,0.2574405404031277,0.004235117852687835,14.0,0.012024048096192388,32,False
env,val,beta_rare_excellent,A,1000,32,5057000,16,1,500,0.2516621908843517,0.004986895602867686,0.2470133049339056,0.004648885950446129,16.0,0.014028056112224454,32,False
env,val,beta_rare_excellent,A,1000,32,5057000,18,1,500,0.2464534134864807,0.004935870760728926,0.24124274711310864,0.005210666373372078,18.0,0.016032064128256508,32,False
env,val,beta_rare_excellent,A,1000,32,5057000,20,1,500,0.23794294096529484,0.004918036894453583,0.2321468269228935,0.005796114042401314,20.0,0.018036072144288574,32,False
env,val,beta_rare_excellent,A,1000,32,5057000,24,1,500,0.22590412245690822,0.004812155324907905,0.21908191534876822,0.006822207108139992,24.0,0.02204408817635271,32,False
env,val,beta_rare_excellent,A,1000,32,5057000,28,1,500,0.21287212713062764,0.0046876559819840095,0.20671830117702483,0.00615382595360279,28.0,0.026052104208416835,32,False
env,val,beta_rare_excellent,A,1000,32,5057000,32,1,500,0.2034558909088373,0.004692246952865611,0.19603452169895172,0.007421369209885597,32.0,0.030060120240480957,32,True
env,val,beta_skewed,A,200,32,5066000,4,1,500,0.46599720024876295,0.008738404040065345,0.46281065443716946,0.0031865458115935327,4.0,0.0101010101010101,32,False
env,val,beta_skewed,A,200,32,5066000,6,1,500,0.4168901041857898,0.008406494429836053,0.4110949444286525,0.005795159757137298,6.0,0.0202020202020202,32,False
env,val,beta_skewed,A,200,32,5066000,8,1,500,0.3808640114665031,0.00823179138141707,0.3723743190467358,0.008489692419767379,8.0,0.030303030303030293,32,False
env,val,beta_skewed,A,200,32,5066000,10,1,500,0.34567144030332564,0.008119287219210236,0.33264677104353907,0.013024669259786606,10.0,0.0404040404040404,32,False
env,val,beta_skewed,A,200,32,5066000,12,1,500,0.32426371109485624,0.007925699498261751,0.30938915130496025,0.014874559789896012,12.0,0.050505050505050504,32,False
env,val,beta_skewed,A,200,32,5066000,14,1,500,0.3049690674319863,0.007915068232714479,0.2873013699054718,0.01766769752651453,14.0,0.06060606060606059,32,False
env,val,beta_skewed,A,200,32,5066000,16,1,500,0.2866544281840324,0.007975392258666593,0.2655987238883972,0.021055704295635223,16.0,0.07070707070707072,32,False
