test,cell,policy,env_id,family,horizon,cap,n_states,n_decisions,search_rate,mean_oracle_I_t,mean_oracle_p_t,mean_est_I_hat,mean_est_p,auc_oracle_I_for_decision,auc_oracle_p_for_decision,auc_est_I_hat_for_decision,auc_est_p_for_decision,auc_model_p_for_decision,corr_decision_oracle_I,corr_decision_oracle_p,corr_model_p_oracle_I,spearman_model_p_oracle_I,n_inclinations,inclination_rate,auc_oracle_I_for_inclination,spearman_est_I_hat_oracle_I,spearman_est_p_oracle_p,offline_label_auc_oracle_p_new_beats_best_true,offline_label_auc_oracle_I_t,offline_label_auc_est_p_new_beats_incumbent,offline_label_auc_est_I_hat
A,beta_skewed_T200_cap64,rule_reservoir,beta_skewed,A,200,64,3072,2944,0.11447010869565218,0.005643628841552757,0.044326999493284856,0.0040837426925577,0.021822703967836903,0.6644203747272522,0.6644203747272522,0.9988970575681314,0.9989551071698086,,0.21610789955306822,0.21645411476876328,,,0,,,0.24070667965950798,0.2598869095596634,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,beta_skewed_T500_cap64,phi_k16,beta_skewed,A,500,64,3072,2944,0.09918478260869565,0.0016421049298209046,0.016426291699720444,0.00013325463902042815,0.001550503663066343,0.6512757236719767,0.6512757236719767,0.8523742742618647,0.8608016178020207,0.23871490113432092,0.2710987556339183,0.262681000890155,0.06899182788919585,0.04663236831926021,3072,0.9840494791666666,0.5442221877172966,0.2892483041778788,0.2919066481325423,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_skewed_T500_cap64,phi_k16_all71,beta_skewed,A,500,64,3072,2944,0.10394021739130435,0.001640707232555373,0.016414255048481253,0.0001396680545666527,0.0017016713260950137,0.6469330845808124,0.6469330845808124,0.8940633872957826,0.9011952013557508,0.24419990386854767,0.2636042813720807,0.25585879441043413,0.05942204844172906,0.03166322589202648,3072,0.9716796875,0.5570342132116523,0.28487943805303645,0.28740488880348203,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_skewed_T500_cap64,phi_k16_clock,beta_skewed,A,500,64,3072,2944,0.13043478260869565,0.0016199595528168904,0.016256313784115878,0.0001779103777321589,0.002475213854985446,0.6104532877604166,0.6104532877604166,0.9554402669270834,0.9595926920572917,1.0,0.23034468469013147,0.22250716061324938,0.2609852705820482,0.07740465877167924,3072,0.9166666666666666,0.5150618119673296,0.2712253207229989,0.2737010497907432,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_skewed_T500_cap64,phi_k16_cs,beta_skewed,A,500,64,3072,2944,0.09952445652173914,0.001642697220727082,0.01643116118410514,0.00013323882733032847,0.0015499029489239818,0.6521140196950599,0.6521140196950599,0.8510498324413608,0.8595610131021458,0.23234454639436725,0.2712385172585917,0.2630151323784654,0.06475833093813985,0.04477847784250363,3072,0.9837239583333334,0.5417041694242223,0.28892685055820627,0.29164398511354434,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_skewed_T500_cap64,phi_k16_quality,beta_skewed,A,500,64,3072,2944,0.10665760869565218,0.0016300856172774627,0.016337764533951388,0.00015093434439615548,0.0019212789254607655,0.6436547916010753,0.6436547916010753,0.9307488314644837,0.936212491826306,0.23567242256181734,0.26090922623357987,0.25318094808204783,0.10689670060789504,0.11203763341038055,3072,0.966796875,0.6081649831649831,0.28436848441837176,0.28685756875727886,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_skewed_T500_cap64,rule_reservoir,beta_skewed,A,500,64,3072,2944,0.059442934782608696,0.0031147404156439892,0.026896950241685216,0.00025575893819651296,0.004159790313290917,0.5459670845586339,0.5459670845586339,0.997948717948718,0.9973956559872053,,0.03903543072575644,0.040432070532865724,,,0,,,0.35604911367995745,0.36652502304645956,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,beta_skewed_T50_cap64,phi_k16,beta_skewed,A,50,64,3072,2944,0.6610054347826086,0.010477737203542767,0.07064243464832114,0.028467653223608794,0.0979068721693897,0.6632267618484657,0.6632267618484657,0.7779042154195338,0.7737309150675453,0.6355753645008413,0.24834493235049268,0.25290801506886285,0.5817611767695039,0.4573827183410864,3072,0.5846354166666666,0.691175225684384,0.45486989486129414,0.4550172641374839,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_skewed_T50_cap64,phi_k16_all71,beta_skewed,A,50,64,3072,2944,0.6633831521739131,0.010477266064671894,0.07063825993786284,0.028467532805589977,0.0979033499696521,0.6626747744549899,0.6626747744549899,0.7763052314661962,0.7719387441401699,0.6316019805489549,0.2465694460700374,0.25111144390936624,0.6001732167068283,0.4454065594285221,3072,0.5885416666666666,0.6791359341744145,0.45503761983868607,0.4551501016930024,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_skewed_T50_cap64,phi_k16_clock,beta_skewed,A,50,64,3072,2944,0.6956521739130435,0.010182622636465695,0.06864911135111451,0.028586315015945902,0.09992871272702863,0.6920013427734375,0.6920013427734375,0.9151818411690849,0.9100527082170758,1.0,0.2487113676421383,0.2565927745162155,0.618912529903169,0.4835629369597174,3072,0.4166666666666667,0.7517368861607143,0.4265414383366868,0.42431281822605604,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_skewed_T50_cap64,phi_k16_cs,beta_skewed,A,50,64,3072,2944,0.6610054347826086,0.010477737203542767,0.07064243464832114,0.028467653223608794,0.0979068721693897,0.6632267618484657,0.6632267618484657,0.7779042154195338,0.7737309150675453,0.6367761216163056,0.24834493235049268,0.25290801506886285,0.5809829363480737,0.45689880494929885,3072,0.5862630208333334,0.6899954173549008,0.45486989486129414,0.4550172641374839,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_skewed_T50_cap64,phi_k16_quality,beta_skewed,A,50,64,3072,2944,0.6491168478260869,0.01048338603616987,0.07067966315677675,0.028467437255909847,0.09790344125115463,0.6649919480786581,0.6649919480786581,0.7837981867853255,0.779926476510628,0.6881320403654797,0.25496527397034974,0.25947044953482734,0.6077617667014042,0.46679731920342865,3072,0.5810546875,0.6864549393961159,0.45621888211892975,0.45626961419798073,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,beta_skewed_T50_cap64,rule_reservoir,beta_skewed,A,50,64,3072,2944,0.23607336956521738,0.014408358513392852,0.09492633563233095,0.030557316112297686,0.1256033650663245,0.7216556679067594,0.7216556679067594,0.9888807495577571,0.9856946812492203,,0.44061428612473674,0.43438070357466463,,,0,,,0.3652243684453483,0.3591784133176568,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,phi_k16,tail_b0.5_mu1.0_c1.0,B,1000,64,3072,2944,0.007133152173913043,2.097904630372595e-05,0.015058367821819005,0.00010122544080050742,0.0030426004668391306,0.6285942361891729,0.6285942361891729,0.9536679536679536,0.9525112816252057,0.7069221119854031,0.08840140430999333,0.0605396279635043,-0.09962119463661559,-0.20815316895101807,3072,0.6770833333333334,0.3967414799162532,0.2876338928107679,0.300126386165057,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,1000,64,3072,2944,0.014945652173913044,2.1361689295778727e-05,0.01512432153422479,8.103431957327642e-05,0.0027412599300007776,0.7077586206896552,0.7077586206896552,0.9624843260188087,0.9639968652037618,0.9325783699059561,0.26616517245176124,0.17015385818109274,-0.03875259014951207,-0.11615674427268873,3072,0.5270182291666666,0.4396960219893921,0.28820153213449723,0.3007783232434127,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,phi_k16_clock,tail_b0.5_mu1.0_c1.0,B,1000,64,3072,2944,0.043478260869565216,1.938046708000264e-05,0.014783232427823992,0.0009437843436628301,0.012073394782489942,0.617156982421875,0.617156982421875,1.0,1.0,1.0,0.08561872367742306,0.09814376489503766,0.020567091515646032,0.028094149355844047,3072,1.0,,0.2743388674183278,0.28609927750931285,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,phi_k16_cs,tail_b0.5_mu1.0_c1.0,B,1000,64,3072,2944,0.006453804347826087,2.1045001469454593e-05,0.015078846658804775,9.192734422755007e-05,0.0029397463562966294,0.6368870895186685,0.6368870895186685,0.9481421502474134,0.9469545659019343,0.7554835807467386,0.08763899599261463,0.056880564784313525,-0.09744731624083812,-0.20667086508339294,3072,0.6754557291666666,0.3994687677490302,0.2895167950046304,0.3020136961795583,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,phi_k16_quality,tail_b0.5_mu1.0_c1.0,B,1000,64,3072,2944,0.013926630434782608,2.1389801600447103e-05,0.015139786607525735,7.705280523929632e-05,0.0026996444251621127,0.7395377364038883,0.7395377364038883,0.9619401292187224,0.9639901531636742,0.5575645043394974,0.27825748139996265,0.18102039287060084,-0.12784284549100464,-0.24657950414470783,3072,0.7939453125,0.39022188800087054,0.28980753859829617,0.3024269709572656,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b0.5_mu1.0_c1.0_T1000_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,1000,64,3072,2944,0.043478260869565216,1.938046708000264e-05,0.014783232427823992,0.0009437843436628301,0.012073394782489942,0.617156982421875,0.617156982421875,1.0,1.0,,0.08561872367742306,0.09814376489503766,,,0,,,0.2743388674183278,0.28609927750931285,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b0.5_mu1.0_c1.0_T100_cap64,phi_k16,tail_b0.5_mu1.0_c1.0,B,100,64,3072,2944,0.17391304347826086,0.0016537089926019861,0.06575979770873479,0.005604371313179105,0.07000698334145981,0.640899658203125,0.640899658203125,0.9997719212582237,0.9994041041324013,0.8217837685032895,0.2291912668263625,0.30103847686895197,0.40556250434674845,0.21073298705580107,3072,0.052408854166666664,0.7868664798974121,0.12950076689399123,0.1081409027558989,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b0.5_mu1.0_c1.0_T100_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,100,64,3072,2944,0.17527173913043478,0.0016205319741298832,0.06507145329228738,0.0056046050529537554,0.0700150270607346,0.6454821335070176,0.6454821335070176,0.9931244652184463,0.9921275366205636,0.7179905303755922,0.23104971989320952,0.31195245510640596,0.3903145235765752,0.1892551229338344,3072,0.053059895833333336,0.7904968080866024,0.13692101347290994,0.11644501182790468,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b0.5_mu1.0_c1.0_T100_cap64,phi_k16_clock,tail_b0.5_mu1.0_c1.0,B,100,64,3072,2944,0.34782608695652173,0.001285520576394995,0.04534575846645857,0.008966105989301346,0.10222191942199109,0.6603240966796875,0.6603240966796875,0.9999776204427082,0.9998942057291667,1.0,0.15743530972414777,0.33506377497444945,0.3035294299531443,0.2607908511904037,3072,0.2916666666666667,0.6818486061416756,0.22684602011963245,0.2093241818742494,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b0.5_mu1.0_c1.0_T100_cap64,phi_k16_cs,tail_b0.5_mu1.0_c1.0,B,100,64,3072,2944,0.17391304347826086,0.0016537089926019861,0.06575979770873479,0.005604371313179105,0.07000698334145981,0.640899658203125,0.640899658203125,0.9997719212582237,0.9994041041324013,0.8194403397409539,0.2291912668263625,0.30103847686895197,0.40434190033441497,0.20863661903695147,3072,0.052408854166666664,0.7868664798974121,0.12950076689399123,0.1081409027558989,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b0.5_mu1.0_c1.0_T100_cap64,phi_k16_quality,tail_b0.5_mu1.0_c1.0,B,100,64,3072,2944,0.17391304347826086,0.0016537089926019861,0.06575979770873479,0.005604371313179105,0.07000698334145981,0.640899658203125,0.640899658203125,0.9997719212582237,0.9994041041324013,0.7532710025185033,0.2291912668263625,0.30103847686895197,0.39348157770206177,0.17169145776983602,3072,0.046875,0.7980869573466911,0.12950076689399123,0.1081409027558989,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b0.5_mu1.0_c1.0_T100_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,100,64,3072,2944,0.6521739130434783,0.001251803932802151,0.037950943638952454,0.015486567118500725,0.17748140591240869,0.679998779296875,0.679998779296875,0.99993896484375,0.9998692830403646,,0.08579932180507155,0.2461855818371916,,,0,,,0.27469615777224576,0.23326297532492726,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b0.5_mu1.0_c1.0_T200_cap64,phi_k16,tail_b0.5_mu1.0_c1.0,B,200,64,3072,2944,0.09510869565217392,0.0010603398660838093,0.06226923766811335,0.0024715217524539346,0.03837932883123782,0.6237089768339769,0.6237089768339769,0.9418825075075076,0.9331054268554269,0.6621206027456027,0.17193916058969383,0.18395500487854566,0.2459384084802102,0.1460792074871533,3072,0.030924479166666668,0.7710110849848841,0.2182824616548577,0.20220540682908703,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b0.5_mu1.0_c1.0_T200_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,200,64,3072,2944,0.12330163043478261,0.0008972153153356408,0.05408900204611442,0.0024459294278167515,0.03666537460234326,0.6462392584931417,0.6462392584931417,0.8674558625599449,0.8414152799169177,0.7363643835060834,0.16031715411666414,0.22149568010304105,0.2043076677958282,0.1558504768811241,3072,0.050130208333333336,0.7129738835530475,0.2436829438442065,0.23519986195527792,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b0.5_mu1.0_c1.0_T200_cap64,phi_k16_clock,tail_b0.5_mu1.0_c1.0,B,200,64,3072,2944,0.21739130434782608,0.00038718066946962214,0.026075021547397454,0.005868228976864263,0.06961236982838799,0.725701904296875,0.725701904296875,0.9737562391493056,0.9719780815972223,1.0,0.15052942029102886,0.42450855946513083,0.23892842713275644,0.24145201053860135,3072,0.20833333333333334,0.725701904296875,0.23230608743153486,0.23053961848726237,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b0.5_mu1.0_c1.0_T200_cap64,phi_k16_cs,tail_b0.5_mu1.0_c1.0,B,200,64,3072,2944,0.09510869565217392,0.0010600486738106282,0.06222427025569458,0.002471540392924845,0.038379672545475974,0.6239623552123552,0.6239623552123552,0.943416184041184,0.9343602531102531,0.6599809631059631,0.17195586712694672,0.1841766034220511,0.24480388223990324,0.1411110488285097,3072,0.029622395833333332,0.7772504248519008,0.21896801760463802,0.20294313763275812,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b0.5_mu1.0_c1.0_T200_cap64,phi_k16_quality,tail_b0.5_mu1.0_c1.0,B,200,64,3072,2944,0.08899456521739131,0.001157194635273573,0.06456007775607586,0.0024738823201815112,0.03854309025481031,0.62207763375856,0.62207763375856,0.9900140034496303,0.9852593769034161,0.5973965537852007,0.16840338139509065,0.17251771568604368,0.20380291253839689,0.052404981250996095,3072,0.024739583333333332,0.7921065807040968,0.20359579740650283,0.18479414305006442,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b0.5_mu1.0_c1.0_T200_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,200,64,3072,2944,0.30434782608695654,0.0003817307408182547,0.024064392896625136,0.006951716519605181,0.08279398388975709,0.6881539481026785,0.6881539481026785,0.999804905482701,0.9996272495814733,,0.12054115818158831,0.3665494933451638,,,0,,,0.23999186308939735,0.23563325344731934,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16,tail_b0.5_mu1.0_c1.0,B,500,64,3072,2944,0.06793478260869565,6.32802339406623e-05,0.023440255033759433,0.0003491013492685845,0.00892294430482108,0.5784347667638484,0.5784347667638484,0.8264996355685131,0.7895809037900874,0.9279008746355685,0.043039200908063215,0.07184745418815598,0.08992294802579005,0.08275957585380253,3072,0.05859375,0.6326994006454587,0.23494304080865414,0.24492179272172354,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,500,64,3072,2944,0.08016304347826086,4.521026818572829e-05,0.01984120061367621,0.0003196567450112399,0.007857883487042647,0.593037265603485,0.593037265603485,0.8507873720051072,0.8195991788298325,0.9119104098340135,0.05011634207040288,0.10945362868652005,0.11127004518725869,0.09987557054255095,3072,0.07975260416666667,0.6477826786887376,0.180159812825063,0.18188152508530858,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16_clock,tail_b0.5_mu1.0_c1.0,B,500,64,3072,2944,0.13043478260869565,2.6755428035395635e-05,0.016649940331792235,0.0028128923545422593,0.034221575368619854,0.6130879720052084,0.6130879720052084,1.0,1.0,1.0,0.19682683929922642,0.22479435341534582,0.2462864290141445,0.07934642110375162,3072,0.9166666666666666,0.5154210870916193,0.11962701737852269,0.12270006347104014,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16_cs,tail_b0.5_mu1.0_c1.0,B,500,64,3072,2944,0.06657608695652174,6.349656304848975e-05,0.02346845340249003,0.00034906461093865975,0.00892247761335011,0.5794743115586847,0.5794743115586847,0.8340926982146571,0.7977880016635476,0.9281128390220716,0.0439106628029339,0.07267954541109514,0.0877479290993871,0.08273094997536935,3072,0.05859375,0.6305555555555556,0.23440580762772595,0.24381658363346093,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b0.5_mu1.0_c1.0_T500_cap64,phi_k16_quality,tail_b0.5_mu1.0_c1.0,B,500,64,3072,2944,0.06793478260869565,6.577730273273403e-05,0.024369610675498744,0.00033154695711347203,0.008616198870590739,0.543283527696793,0.543283527696793,0.7940433673469387,0.7619551749271136,0.8641927842565599,0.028460655037114767,0.04307225717022338,0.02573032074793624,-0.04149846465836162,3072,0.0927734375,0.5027735287267325,0.2578199295782833,0.27137475783676135,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b0.5_mu1.0_c1.0_T500_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,500,64,3072,2944,0.13043478260869565,2.6755428035395635e-05,0.016649940331792235,0.0028128923545422593,0.034221575368619854,0.6130879720052084,0.6130879720052084,1.0,1.0,,0.19682683929922642,0.22479435341534582,,,0,,,0.11962701737852269,0.12270006347104014,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16,tail_b0.5_mu1.0_c1.0,B,50,64,3072,2944,0.34782608695652173,0.004633508660899705,0.07405559854961413,0.012894511201343323,0.1302866347668669,0.672943115234375,0.672943115234375,0.9965922037760417,0.9934254964192708,0.8935211181640625,0.2000563838760897,0.3596786911141723,0.48544861518273164,0.31159761870794606,3072,0.09928385416666667,0.8126206402151824,0.24759692333651098,0.21635799182867535,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16_all71,tail_b0.5_mu1.0_c1.0,B,50,64,3072,2944,0.34782608695652173,0.004633508660899705,0.07405559854961413,0.012894511201343323,0.1302866347668669,0.672943115234375,0.672943115234375,0.9965922037760417,0.9934254964192708,0.857629903157552,0.2000563838760897,0.3596786911141723,0.5026625339412679,0.3126627429744748,3072,0.09114583333333333,0.830374411584118,0.24759692333651098,0.21635799182867535,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16_clock,tail_b0.5_mu1.0_c1.0,B,50,64,3072,2944,0.6956521739130435,0.004499643474142486,0.06416484147743877,0.01988692947249913,0.20637670411763487,0.6644840240478516,0.6644840240478516,0.9930229187011719,0.9902725219726562,1.0,0.09946696295975155,0.23727428794554575,0.32282491201304214,0.419865007158351,3072,0.4166666666666667,0.72216796875,0.287103011928273,0.23748666290920314,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16_cs,tail_b0.5_mu1.0_c1.0,B,50,64,3072,2944,0.34782608695652173,0.004633508660899705,0.07405559854961413,0.012894511201343323,0.1302866347668669,0.672943115234375,0.672943115234375,0.9965922037760417,0.9934254964192708,0.891515096028646,0.2000563838760897,0.3596786911141723,0.48453607057726467,0.31029348040092575,3072,0.1142578125,0.8131243645760369,0.24759692333651098,0.21635799182867535,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b0.5_mu1.0_c1.0_T50_cap64,phi_k16_quality,tail_b0.5_mu1.0_c1.0,B,50,64,3072,2944,0.34782608695652173,0.004633508660899705,0.07405559854961413,0.012894511201343323,0.1302866347668669,0.672943115234375,0.672943115234375,0.9965922037760417,0.9934254964192708,0.8142512003580729,0.2000563838760897,0.3596786911141723,0.4805941599555453,0.3088612063816332,3072,0.115234375,0.8190941952166556,0.24759692333651098,0.21635799182867535,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b0.5_mu1.0_c1.0_T50_cap64,rule_reservoir,tail_b0.5_mu1.0_c1.0,B,50,64,3072,2944,0.7717391304347826,0.0045912002147558756,0.0652382486810298,0.021992665432362845,0.2301222725682368,0.6271198152456405,0.6271198152456405,0.9725357352448021,0.9675789109657946,,0.0757410065941163,0.1616017827191317,,,0,,,0.2268586263502952,0.1669697591563415,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,phi_k16,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,2944,0.003736413043478261,0.00015151082883627833,0.017841454044294897,0.00047157061252357975,0.014945831764514,0.7876204940644081,0.7876204940644081,0.8252177416855221,0.8243188792114806,0.7463658060316771,0.10527329015848876,0.08159215993100023,0.0633731470193462,0.05356073596156081,3072,0.57421875,0.5177877980957929,0.09173858325251871,0.07391928948354537,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,2944,0.010529891304347826,0.00015330806764541252,0.01790611480052277,0.0004723544624210695,0.014903222855950337,0.7671616668327741,0.7671616668327741,0.8447006190270534,0.8437482697141845,0.8991174158112133,0.17734014071325455,0.13595691743227017,0.06904325167329667,0.053368739546244194,3072,0.4420572916666667,0.5296834266192132,0.09196305365086144,0.0741322223168529,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,phi_k16_clock,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,2944,0.043478260869565216,0.00014466623670305183,0.017575197457335934,0.0012721179041718896,0.02339526316959872,0.601165771484375,0.601165771484375,1.0,1.0,1.0,0.10874922394288897,0.09629206223882285,0.02614275251580672,0.024259406196611506,3072,1.0,,0.07935809215510421,0.061662414273616246,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,phi_k16_cs,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,2944,0.0030570652173913045,0.00015152641731159202,0.017843700355539765,0.00046309880009853956,0.014850638877290235,0.8268786674238123,0.8268786674238123,0.7860685216732917,0.7850463751656256,0.843081582434223,0.11798029705391327,0.0892745947911809,0.06302364096251567,0.054520815703789215,3072,0.5777994791666666,0.5177649396766101,0.0920863566118406,0.07421930396581698,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,phi_k16_quality,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,2944,0.008152173913043478,0.00015318075458053558,0.01789685675563916,0.0004586505037254784,0.014764011844733216,0.7745362442922374,0.7745362442922374,0.8568635844748858,0.8567494292237443,0.9206192922374429,0.19800659022983064,0.14197418019757563,0.04794817310558459,0.04746212700141173,3072,0.54296875,0.5266767355346491,0.09217859843581826,0.07435413313391899,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b1.0_mu0.9_c2.0_T1000_cap64,rule_reservoir,tail_b1.0_mu0.9_c2.0,B,1000,64,3072,2944,0.043478260869565216,0.00014466623670305183,0.017575197457335934,0.0012721179041718896,0.02339526316959872,0.601165771484375,0.601165771484375,1.0,1.0,,0.10874922394288897,0.09629206223882285,,,0,,,0.07935809215510421,0.061662414273616246,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b1.0_mu0.9_c2.0_T100_cap64,phi_k16,tail_b1.0_mu0.9_c2.0,B,100,64,3072,2944,0.18342391304347827,0.0024509193204944814,0.06539854026244336,0.005973812074180153,0.07205838143046951,0.6718262771923337,0.6718262771923337,0.9591591175201823,0.956812719541505,0.7168345966598879,0.3020508515798934,0.3412734442600064,0.4169955662161742,0.2932714607904521,3072,0.0634765625,0.7798160476992594,0.1666711617785129,0.13758051178863798,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b1.0_mu0.9_c2.0_T100_cap64,phi_k16_all71,tail_b1.0_mu0.9_c2.0,B,100,64,3072,2944,0.19972826086956522,0.0023898455974529515,0.06395300674873099,0.005969787950226286,0.07201988710290369,0.6702185330838617,0.6702185330838617,0.8978177009343635,0.8931523797974198,0.6564452606169803,0.2892636694432542,0.3354375123196658,0.37298615701961313,0.2375755119178446,3072,0.07779947916666667,0.7481933636297847,0.17948719203866248,0.1529157889102443,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b1.0_mu0.9_c2.0_T100_cap64,phi_k16_clock,tail_b1.0_mu0.9_c2.0,B,100,64,3072,2944,0.34782608695652173,0.0016546304783531633,0.04589278482987239,0.009108675851566224,0.1038390559245949,0.6750144958496094,0.6750144958496094,0.9998458862304688,0.9996780395507813,1.0,0.23793508001269995,0.348616325207646,0.4251059064868809,0.28569984253757025,3072,0.2916666666666667,0.6994685325301996,0.23898596112797035,0.21697203890552513,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b1.0_mu0.9_c2.0_T100_cap64,phi_k16_cs,tail_b1.0_mu0.9_c2.0,B,100,64,3072,2944,0.18342391304347827,0.0024509193204944814,0.06539854026244336,0.005973812074180153,0.07205838143046951,0.6718262771923337,0.6718262771923337,0.9591591175201823,0.956812719541505,0.7168939113822641,0.3020508515798934,0.3412734442600064,0.41834265914905744,0.29392108333436573,3072,0.0634765625,0.7798160476992594,0.1666711617785129,0.13758051178863798,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
